,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,42.7,17.0,14.6,14.4,14.0,14.0,14.2,14.2,14.1,14.0,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,14.6,14.4,14.3,14.2,14.2,14.0,14.5,14.4,14.3,14.3,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.1,14.1
2,14.0,14.0,14.1,14.0,14.6,14.5,14.3,14.3,14.2,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.0,14.1,14.0,14.1,14.1,14.1
3,17.8,14.5,14.1,14.0,14.6,14.5,14.3,14.3,14.2,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.0,14.0
4,92.8,20.3,15.4,14.6,14.3,14.2,14.0,14.0,14.2,14.1,14.0,14.0,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1
5,14.0,14.0,14.6,14.3,14.0,14.4,14.2,14.2,14.0,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1
6,14.0,14.0,14.5,14.3,14.0,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1
7,14.0,14.0,14.0,14.2,14.0,14.0,14.0,14.2,14.0,14.0,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.1,14.1,14.0,14.0,14.0,14.1,14.0,14.0
8,22.1,14.8,14.3,14.0,14.2,14.0,14.2,14.2,14.0,14.2,14.0,14.0,14.0,14.0,14.1,14.0,14.1,14.1,14.1,14.0,14.0,14.1,14.0,14.0,14.1,14.1
9,17.0,14.5,14.0,15.4,14.5,14.3,14.2,14.0,14.3,14.3,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.0,14.0,14.0,14.0,14.0,14.0
