,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,3343.932,3302.5569135158016,3262.4186178963764,3230.222897737436,3203.8994433502894,3185.916576696457,3158.060971197517,3176.229896723005,3159.6751912705618,3145.8334417908695,3228.868027636832,3269.739763582333,3256.389935384988,3251.9680472220593,3246.370191208862,3410.1000099999997,3394.835754530768,3379.331112735964,3364.4495848373067,3358.32216556267,3352.660777585967,3350.0142195329036,3348.2945421698555,3346.620808562824,3345.8607194342353,3343.629245226188,3342.757532963463,3342.5045691101664,3342.252697053255,3341.666247992955,3341.3179133609588,3341.1448243696227,3340.6455111716573,3340.39407962054,3340.39407962054
1,3283.683,3242.8816679994293,3203.23539834382,3221.248822667921,3194.9962436163423,3177.0870825476986,3182.7207580335325,3448.219547950551,3430.159530977539,3415.073500131698,3395.9345952892263,3436.1810485962496,3421.817235668075,3414.41359554046,3405.059819959632,3514.5662971319757,3498.8334476121117,3482.4381227910862,3458.562856439892,3449.3756316391346,3441.6897637186084,3438.128243006435,3435.794549520173,3433.5201463870176,3432.4903622283828,3429.4218053816357,3427.7078787985415,3427.365262010662,3427.0236503844612,3426.583459811338,3425.89835397638,3425.556687640982,3424.874092234931,3424.532476225708,3424.532476225708
2,2964.326,2927.413689222741,2896.7431304657025,3226.076015140668,3199.721134364032,3181.582520958526,3184.7199016401614,3572.8472851205665,3554.1306066106463,3538.4964141526566,3518.5688373431108,3502.429336997667,3487.7294488791986,3480.173439520056,3471.1151596874647,3469.187915547551,3453.6581835490724,3437.5133614290457,3413.9460423394817,3404.877370695941,3403.3727308224406,3406.276258945399,3405.596000700822,3404.9328119438383,3405.4607304048895,3411.521053170275,3409.8158817120866,3409.794026923915,3409.7726372212232,3410.91678260789,3410.2347325555766,3409.893763382321,3409.850930171412,3409.7830081783945,3409.7830081783945
3,2817.225,2782.191819552426,2902.752877258531,3612.03928947201,3582.525537898907,3561.5123202949962,3516.4373985651027,3494.1863122718496,3475.8805279882804,3460.590537328903,3441.101758840525,3425.312840243013,3414.0319506656006,3406.6546777978674,3472.818308826275,3461.913128888058,3446.414372797209,3430.4345584454004,3406.914015573485,3416.098639781485,3408.4762565286733,3412.5262344036582,3410.2041685160116,3407.9592427292555,3408.3471428638372,3417.818956334721,3416.1104320955733,3415.768869552364,3415.4274118654084,3414.676828605179,3413.9939447853562,3413.6525548908776,3412.970096904505,3412.6288085948145,3412.6288085948145
4,2853.182,2817.6444378020196,3209.5000099999997,3179.030354075912,3153.058654870571,3134.682363848102,3095.142336732624,3113.7308554286296,3292.2565323404883,3277.774647686233,3259.3469382650246,3244.4055092071108,3262.631656377107,3275.9359814047425,3410.1000099999997,3399.391804325471,3405.2729186244633,3401.0849521325986,3402.41171570497,3410.1000099999997,3402.491136861764,3406.033940215237,3404.868302492208,3410.1228386573052,3409.099917604633,3417.7985289419457,3416.089988919652,3415.74838222076,3415.4068096825376,3414.3822969977314,3413.6994616818047,3413.358095935637,3412.6754630498003,3412.399187903495,3412.399187903495
5,2746.645,2779.373632949251,3729.854037616628,3692.0784359367476,3661.9106894052375,3640.489974797231,3594.4153343396692,3561.7498838623987,3543.08894272488,3527.5032159705656,3507.6381922973883,3491.5421430131073,3476.961129389251,3469.4270907574496,3463.69524233724,3452.8186632589973,3437.3602029028884,3421.4311477236497,3397.9709481258337,3406.848707609155,3414.8072994137524,3411.3040119853895,3408.9826478379146,3418.1946130985225,3417.1843871439237,3414.399956633389,3412.71731221761,3412.376054986388,3412.0397165808895,3411.317088333558,3410.644546144682,3410.3035758900673,3409.6313471880053,3412.8595162532865,3412.8595162532865
6,2675.708,3153.867567296642,3116.164128890051,3084.6058740565268,3059.4056869752603,3164.4871697202816,3124.5306180275543,3453.790509199,3435.695200759584,3420.582557965328,3401.319202041448,3385.7112142079154,3379.2469745252733,3371.9261944338914,3362.691284343267,3353.379491726794,3345.8239510877333,3334.073996129819,3372.4417711168135,3380.985007013123,3385.0503876826583,3383.1387650759043,3386.843604002167,3395.5865667338107,3397.5759976074396,3396.027722382021,3400.167232536005,3400.0636217127512,3399.99090765058,3400.794751988492,3403.341481095272,3403.4816249471623,3403.349926607419,3407.887281814759,3407.887281814759
7,2722.45,3726.6391233269583,3680.9614791677213,3643.6810566006034,3613.908762088311,3592.792203318828,3547.321334958932,3515.083732763235,3496.6673402146366,3481.361690264299,3461.757138709675,3445.8900273894137,3454.4830127360297,3446.997562392883,3437.554539984897,3426.76080388719,3411.4219075924957,3395.8940517362557,3427.326554679358,3418.2211763760974,3410.59507892755,3407.040367174139,3410.218716701349,3408.2571454874624,3411.370152822328,3408.4608495740104,3410.998661536072,3410.6575964699186,3410.348193410272,3409.9821957544546,3413.510048713836,3413.1866812089643,3412.5777163224893,3412.775205950857,3412.775205950857
8,2803.842,3051.994918731942,3016.890647150713,2991.2457356882637,3219.258511031492,3200.524698346516,3160.104759807781,3131.7929632765927,3117.870630405428,3269.900930219216,3251.5976418037226,3236.751131778712,3414.295087699,3406.896791427514,3397.566822158957,3388.0079343050543,3379.897700343332,3369.911360819668,3384.8697921274766,3381.5412629008465,3385.311403842841,3383.569841423768,3385.5802044814063,3385.195001028545,3387.972799429877,3402.5925412959946,3403.5428529440096,3403.363074158715,3403.2249752512994,3404.986007043804,3409.6736882466153,3409.5623198777907,3409.666534202838,3410.762610149418,3410.762610149418
9,2850.375,2915.1606122749286,2986.1614463670226,2965.3150667106274,3646.6996772747266,3625.453506826133,3579.5691703826774,3547.038621881317,3528.45475690098,3512.9751810434086,3493.192364449049,3477.223239916379,3462.957769661681,3455.4539511711127,3445.987498909558,3435.1666632900046,3419.7894841801217,3404.293882701377,3417.389819917158,3408.310840775471,3413.6474217078407,3410.09999,3412.8059051167415,3410.540890063352,3409.6600953816733,3430.4104674295313,3428.7025108212993,3428.361072570217,3428.03263216296,3429.9868921342845,3429.3940080015464,3429.051082400746,3428.3682945253668,3428.108721095914,3428.108721095914
