,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.26,0.0,0.0,0.0,162129301.0,4255181.0,2638838833.5,0.0
1,1.24,0.02,0.02,190341.38,162129301.0,4183414.55,2582830544.39,0.014
2,1.22,0.03,0.03,314603.32,162129301.0,4129355.28,2547437498.04,0.0103
3,1.21,0.04,0.05,485058.65,162129301.0,4075994.57,2516777704.05,0.0202
4,1.19,0.06,0.05,537480.41,162129301.0,4019300.08,2496689910.56,0.011
5,1.17,0.07,0.06,657617.88,162129301.0,3959437.49,2476866204.72,0.0118
6,1.16,0.08,0.06,728652.74,162129301.0,3927872.63,2468057135.1,0.0066
7,1.15,0.08,0.07,802485.28,162129301.0,3896079.52,2459776693.79,0.0067
8,1.14,0.1,0.07,872397.38,162129301.0,3845733.27,2450356959.97,0.021
9,1.13,0.1,0.07,903118.08,162129301.0,3826543.02,2446815043.35,0.0044
10,1.13,0.1,0.07,923953.02,162129301.0,3811259.79,2444170387.54,0.0142
11,1.13,0.11,0.07,935447.07,162129301.0,3803641.09,2442889763.66,0.0024
12,1.12,0.11,0.07,949187.64,162129301.0,3792241.57,2441164692.74,0.0045
13,1.11,0.12,0.08,958213.51,162129301.0,3758247.6,2437414045.18,0.0074
14,1.1,0.12,0.08,967704.24,162129301.0,3732019.77,2435076619.88,0.0059
15,1.1,0.13,0.08,979089.16,162129301.0,3720834.91,2434043718.44,0.003
16,1.1,0.13,0.08,1003397.44,162129301.0,3702267.9,2432691557.31,0.0044
17,1.09,0.13,0.08,1011416.61,162129301.0,3687481.03,2431474330.96,0.0038
18,1.09,0.13,0.08,1015018.53,162129301.0,3683793.55,2431221823.98,0.0125
19,1.09,0.14,0.08,1019519.04,162129301.0,3680109.76,2431016544.14,0.0038
20,1.09,0.14,0.08,1025393.32,162129301.0,3676429.65,2430816010.27,0.0016
21,1.08,0.15,0.08,1016371.24,162129301.0,3632543.41,2429685346.22,0.0074
22,1.06,0.15,0.08,1009217.99,162129301.0,3596366.58,2428778368.59,0.0058
23,1.06,0.16,0.08,1017175.55,162129301.0,3592915.64,2428661037.76,0.0129
24,1.06,0.16,0.08,1017175.55,162129301.0,3592915.64,2428661037.76,0.0009
