,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,8.078,18.2064373459798,16.775985614390798,19.63867656979395,18.7709595338237,18.514944894672393,18.26037521751021,18.354506461846423,18.10234191693038,18.226818915146627,18.17097293350489,18.019591139452217,18.06979443305501,17.91280022094287,18.600915715537877,18.19453654645222,17.957785252347488,18.307352246332577,17.923613887686706,18.28607161025332,18.01604563631077,17.733403106301367,18.070650819359013,17.800885923185124,18.03146669588556,17.918807092576728,18.013504890564434,17.864841094355693,17.99880252981885,18.197092310256927,18.013333782053483,17.6413975574586,17.744056960395522,17.823717094896317,17.89312057526397,17.99403185432765,18.112455574820192,18.028914807190233,17.94524486415167,17.98200871459458,17.988219695328066,17.988219695328066
1,13.764,22.461658583445313,20.677279041968504,19.51332308331169,18.660283814383273,18.469496291366053,18.246445941303133,18.380087011022802,18.154564639626006,18.28180463711108,18.254635128427925,18.119109727011857,18.191378639532925,18.05545363113391,17.857315904115115,18.232728083019396,18.022036558737643,17.788580427127048,18.274676198818923,18.050728264921393,17.812429336485398,18.276142565598427,18.01353078292807,17.768346772919415,18.056310887701276,17.95024072782608,18.069641061455478,17.930755751955246,18.109037920401036,17.91495950521693,18.01494793686515,17.682369881457806,17.81275958436627,17.908788124642,17.998142521050625,18.13092713457875,17.965696573760848,18.01982207367119,17.943902890080555,17.985736837277052,17.996102660972365,17.996102660972365
2,2.858,13.674040563493074,20.236778207198597,19.14389036956762,18.624806732664165,18.4529886078548,18.246722614324664,18.397228110719958,18.186471279393228,18.36213817427551,17.944323264234647,18.593300006160916,18.24451973277531,18.12219215552101,17.932113684466614,18.31312542169719,17.865139662100905,18.23822952805614,18.157324096431747,17.9520072655197,18.480037344802984,18.006821368644395,17.77034291248971,18.17969124166345,17.908882510660728,18.04067337466448,17.905723334621594,18.079185448185424,17.753397956618063,17.98884287959979,18.11172414632553,17.79747740488898,17.967705367085316,18.079105069342038,17.95704631160998,18.10862156244226,17.951251514256697,18.017994917613485,17.946369521681213,17.99374454656726,18.00605356117899,18.00605356117899
3,8.42,8.420000000000002,8.777485085387404,9.680543016211095,10.363533769285647,11.128986870545607,11.482526742245849,11.912657772761866,12.22172973892202,12.518540696025077,12.858962052721205,13.140954362725626,13.435326908772137,13.697371157364094,13.980299284884527,14.219011571935862,14.534200386409363,14.751474844120212,14.801531905085014,14.77553209368883,14.912721306563173,14.812569291787666,14.782242512229189,14.90333723021817,14.819511150044127,14.81058256558586,14.775516436506319,14.827900862348175,14.753420302916975,14.83321663952543,14.795821478340134,14.946608258095301,14.891626361043881,14.853186751830366,14.822545217307454,14.757226667820818,14.809725744868185,14.791307756756385,14.820735368011016,14.807025328581727,14.799708096546155,14.799708096546155
4,13.266,11.212450787497975,10.414042618605595,9.913128329409615,9.523375204982862,9.073590088637339,8.865847808850727,8.623117604363168,8.440984639623418,8.267914683541207,8.053576097434721,7.885601974464393,7.71872009201308,7.573216950561949,7.409006722400216,7.273262282456043,7.083786897765209,6.95245043058294,6.826983348025263,6.705289126024327,6.546767499969913,6.409348836174231,6.281007305489522,6.153637992375871,6.048152530811396,6.015033724785293,5.971392048835633,5.920907736294106,5.833514769340919,5.758959514508914,5.715989578236572,5.584362293169621,5.5282159889617795,5.492314400266383,5.460242409958516,5.4017585769490895,5.359064305315816,5.340203999350225,5.316341067435474,5.304364725622487,5.297132090980985,5.297132090980985
5,4.2,3.583009574158359,3.3393209063900606,3.1870359744116277,3.0796060016624383,2.9591294983208414,2.9075826114411,2.840754639238338,2.7924783662424058,2.7479549531699994,2.681433831864205,2.634240748158093,2.588385185345465,2.5493095390290397,2.5084261131976837,2.470690367850073,2.410622834927435,2.3684932796827853,2.3376242010404185,2.312050364303428,2.2828909605680363,2.2559138903426192,2.2265845568167255,2.194997754088375,2.173927890247104,2.1672663698664274,2.1586524014161026,2.1457326879474494,2.1306934417084102,2.1119082085209153,2.1028755682899294,2.074647115277863,2.0652166336800657,2.0612335355297047,2.055201413319662,2.0524196073146843,2.04188656086857,2.0379366106996173,2.0319098670514557,2.0310797873532254,2.029796767596576,2.029796767596576
6,11.383,9.922786787160225,9.300867709819286,8.895540271941858,8.580555661341156,8.213999585155479,8.04754281191473,7.843226124103526,7.694147145980301,7.552819911587181,7.378071275764248,7.2404566311981355,7.099367038187271,6.988928215631931,6.87105353244185,6.7684481648598,6.6227286549066715,6.52112619404347,6.431057359095095,6.347908335357859,6.2308115589382504,6.124047956728402,6.020872800362708,5.933336119481391,5.850452772558779,5.829556371959464,5.8013032276477015,5.768182810736123,5.7016814817869985,5.640405786287417,5.60601061944367,5.501400869536075,5.467781044002122,5.439798784608693,5.414628506511452,5.3881569986886015,5.360069601424351,5.349714106085629,5.33478235868494,5.328718927380634,5.324931435669358,5.324931435669358
7,12.909,11.406345191439526,10.760519014580163,10.33849622522261,9.972889825924854,9.545583529597668,9.355749109446636,9.11936712336149,8.947693207818075,8.783099050915444,8.608334845428523,8.456935673375146,8.308320510401549,8.19674367716024,8.077102787144966,7.975337708555632,7.833525173664539,7.7324018597414135,7.651092895576112,7.573955912206802,7.458417583169606,7.358867939005495,7.261081728155803,7.180068133211601,7.101284440936906,7.082467726522322,7.049395249416191,7.019016191954984,6.970022166951881,6.910931875934949,6.878477356083925,6.782890844391824,6.7410528139037575,6.721382982713638,6.698260716655073,6.671907190421186,6.638288926713457,6.624760350014892,6.611448165768302,6.602887160813601,6.59918664765096,6.59918664765096
8,0.733,1.3692940579128208,1.5420780332013453,1.6397213809813054,1.6707525650834152,1.7298978579105133,1.76691787550652,1.806536252876838,1.8360350599078292,1.859821469981219,1.9031406062404523,1.9302919016056423,1.9775445920761014,2.0260033811546743,2.0791442501980204,2.1231656976407307,2.1738454842545187,2.2054161710316977,2.258124609018104,2.3241426830111895,2.413446519255731,2.500870782321056,2.5756257879320965,2.6354721610525846,2.700056161325558,2.7206634936410485,2.747286179766042,2.7727850512239303,2.8292466713370827,2.8657101401760925,2.8932610388814073,2.9698258096844943,3.0078737691305277,3.035073916887889,3.0560278474573663,3.1091965893142905,3.131038863732992,3.1440685055750546,3.156269444293838,3.166828899098088,3.1716596539742774,3.1716596539742774
9,13.328,12.075958939837374,11.526748871641804,11.118382293761696,10.762785347107652,10.353613567907741,10.177161716233163,9.954678472262326,9.795843358477393,9.654121710520029,9.487998510192718,9.343707110330985,9.209793628042874,9.104683501519196,8.992150720134811,8.898089318443866,8.765855167506787,8.66393401506941,8.588629318017645,8.523640934081886,8.440280527103415,8.378632450202186,8.32186797988479,8.246504991428553,8.196636296519651,8.181680655410306,8.161354260973415,8.139704472193776,8.106101619576862,8.06048580730723,8.04133829823493,7.97669434456794,7.9574734558646405,7.940651956167207,7.927976220948091,7.9154950563256365,7.894613918217271,7.889029762618414,7.876897294716479,7.87253058121587,7.870419093689884,7.870419093689884
