,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.0,9.2849680272822,8.449805966635974,11.607925056500486,11.017778899990747,11.027705664307591,10.895966359779798,11.13953804630946,10.994754387718126,11.22235242936183,11.284779054129658,11.23136986031384,11.383847020087194,11.317894852388479,12.104308078339658,11.780864729278802,11.65361949836798,12.078674166419965,11.771180316707595,12.215076750111262,12.046573799347883,11.857566195163814,12.28029850254315,12.09187864501667,12.39398809284118,12.304192187326418,12.428633108515662,12.312438485910965,12.507670188902528,12.753311585416059,12.598913293172423,12.314523214896875,12.456729426188877,12.564038003910712,12.655481009257832,12.803373936775072,12.949097381303375,12.878403311228523,12.809872043209428,12.856035810351607,12.867263652776728,12.867263652776728
1,0.0,8.697658583445314,7.996856056342766,7.5262105615221095,7.197528168988118,7.581194867093992,7.62346772402994,8.079911831204463,8.08634056863362,8.43633008127878,8.66463864825127,8.740741722230554,9.033930180809797,9.09466310544012,9.108856162451122,9.663416196011513,9.689266328726191,9.618869474253252,10.221260552029964,10.174508636179489,10.157105584686379,10.759785334605727,10.685151543046974,10.618842768666076,11.009722632996757,10.954414757435702,11.116400131096317,11.049907049783497,11.315272161038832,11.227739159571794,11.368970015959583,11.234308737142639,11.418932139427408,11.552877199903943,11.672456158593315,11.869670462010859,11.767722155543082,11.839306148839803,11.79856924021082,11.853110803817689,11.870258852930611,11.870258852930611
2,0.0,10.816040563493074,16.24753651477268,15.353427723505304,14.984682449111418,14.993875212278011,14.871212728885894,15.123433666307633,14.985764775902478,15.231620183729296,14.894306576720737,15.609967584936177,15.330799200075043,15.270438661753042,15.147265754882199,15.58472709428802,15.211275760241813,15.635745707432593,15.606735490638847,15.456849266514576,16.053980179049145,15.644496065805377,15.466202014653604,15.930917193388881,15.708793882674632,15.8561467396067,15.741441118340576,15.937003115071404,15.65291874075923,15.920593162273855,16.06345823863947,15.808799081074698,16.00594426188993,16.136162655758135,16.02910492432388,16.21265785818803,16.073869148691248,16.149356553928463,16.088035175995334,16.141808178956424,16.15753188032927,16.15753188032927
3,0.0,9.668733275739165e-16,1.655996804276081e-15,1.842311047916611e-15,1.4380893979117106e-15,1.750327463338799e-15,1.9211148262003115e-15,2.008437392954095e-15,1.988217324202156e-15,2.0300570207188186e-15,2.2271613502153656e-15,2.4249661138839113e-15,2.5585890237964434e-15,2.7667587377547065e-15,3.0337846414342404e-15,2.8976080795238062e-15,2.410515439825175e-15,2.3564053451828296e-15,2.5864644945083064e-15,2.839223034903537e-15,2.5934643544733527e-15,2.707395454636653e-15,2.9005401378297592e-15,2.9137596010972064e-15,2.7345793454366527e-15,2.726233809899941e-15,2.7462453370024043e-15,2.790684342789234e-15,2.828221336006883e-15,3.034658236175986e-15,3.0822094923991332e-15,2.757664593041375e-15,2.812302378539003e-15,2.8673385573058207e-15,2.9485606360864837e-15,2.954419306920796e-15,3.0109136403279334e-15,3.0135627558809315e-15,2.988663136218922e-15,2.991894114480789e-15,2.98508013130937e-15,2.98508013130937e-15
4,0.0,-2.0535492125020243,-2.8519573813944037,-3.6005544632680437,-4.177632288935418,-4.852960706041831,-5.164874684241579,-5.534344426687216,-5.807546473655095,-6.068072764889428,-6.382717635355286,-6.633781729850839,-6.887401461530838,-7.110116811901827,-7.357692753330668,-7.563774562168005,-7.846121378775766,-8.041478487173642,-8.352605061857153,-8.752073976818497,-9.155114101900866,-9.615202167209256,-10.038126756995126,-10.35584230639094,-10.710264260230204,-10.822954073539938,-10.970108763623362,-11.094737178486936,-11.39632712715935,-11.577553229287131,-11.723895261163483,-12.051346133940326,-12.248706376098449,-12.383335161951745,-12.494105996549642,-12.7203521311323,-12.821762450776845,-12.886734622373483,-12.943022709819644,-12.9888391815337,-13.014132747646414,-13.014132747646414
5,0.0,-0.6169904258416407,-0.8606790936099392,-1.0129640255883723,-1.1203939983375617,-1.2408705016791586,-1.2924173885588996,-1.3592453607616621,-1.4075216337575942,-1.4520450468300004,-1.5185661681357951,-1.5657592518419072,-1.6116148146545355,-1.6506904609709605,-1.6915738868023162,-1.7293096321499268,-1.7893771650725647,-1.8315067203172142,-1.862375798959581,-1.940927661701613,-1.9682900395103242,-2.0583759805094344,-2.145320954445539,-2.1717522099499407,-2.2426622803659293,-2.265254913955982,-2.2945934855388335,-2.304233141077548,-2.3626061040987887,-2.375636075855867,-2.405920940924725,-2.422578726538838,-2.4619527590194967,-2.4868703548159794,-2.5095900850810464,-2.547944859918268,-2.553304404597544,-2.5671406641614265,-2.570208517963215,-2.5783391481126183,-2.583518569620273,-2.583518569620273
6,0.0,-1.4602132128397751,-2.0821322901807138,-2.487459728058142,-2.8024443386588436,-3.169000414844522,-3.335457188085271,-3.5397738758964747,-3.6888528540196996,-3.8301800884128188,-4.004928724235753,-4.142543368801865,-4.28363296181273,-4.39407178436807,-4.511946467558151,-4.614551835140201,-4.760271345093329,-4.861873805956531,-4.951942640904906,-5.035091664642142,-5.1521884410617504,-5.258952043271599,-5.362127199637293,-5.44966388051861,-5.5325472274412215,-5.553443628040537,-5.581696772352299,-5.614817189263878,-5.681318518213002,-5.742594213712584,-5.776989380556331,-5.8815991304639255,-5.9152189559978785,-5.943201215391308,-5.968371493488549,-5.994843001311399,-6.0229303985756495,-6.033285893914373,-6.048217641315061,-6.054281072619367,-6.058068564330643,-6.058068564330643
7,0.0,-1.5026548085604734,-2.1484809854198366,-2.57050377477739,-2.9361101740751434,-3.3634164704023295,-3.553250890553362,-3.7896328766385095,-3.9613067921819254,-4.1259009490845555,-4.300665154571477,-4.452064326624854,-4.60067948959845,-4.7122563228397585,-4.831897212855033,-4.933662291444368,-5.07547482633546,-5.1765981402585854,-5.257907104423887,-5.335044087793197,-5.450582416830393,-5.550132060994504,-5.647918271844196,-5.728931866788398,-5.807715559063093,-5.826532273477677,-5.859604750583808,-5.889983808045016,-5.938977833048119,-5.99806812406505,-6.030522643916075,-6.126109155608175,-6.167947186096241,-6.187617017286361,-6.2107392833449255,-6.237092809578813,-6.2707110732865425,-6.284239649985108,-6.2975518342316965,-6.306112839186398,-6.309813352349039,-6.309813352349039
8,0.0,0.6362940579128208,0.8090780332013453,0.9067213809813054,0.9377525650834153,0.9968978579105133,1.0339178755065201,1.0735362528768382,1.1030350599078296,1.1268214699812193,1.1701406062404527,1.1972919016056425,1.2445445920761018,1.2930033811546746,1.3461442501980205,1.390165697640731,1.4408454842545189,1.4724161710316976,1.5251246090181039,1.5911426830111892,1.6804465192557305,1.7678707823210553,1.8426257879320957,1.9024721610525839,1.9670561613255568,1.987663493641048,2.0142861797660414,2.0397850512239293,2.096246671337082,2.132710140176092,2.1602610388814067,2.2368258096844937,2.2748737691305276,2.302073916887889,2.3230278474573667,2.3761965893142905,2.398038863732992,2.4110685055750545,2.423269444293838,2.433828899098088,2.4386596539742773,2.4386596539742773
9,0.0,-1.2520410601626268,-1.8012511283581973,-2.209617706238304,-2.5652146528923496,-2.97438643209226,-3.1508382837668383,-3.373321527737675,-3.532156641522608,-3.6738782894799735,-3.8400014898072845,-3.9842928896690153,-4.118206371957127,-4.223316498480807,-4.335849279865192,-4.429910681556136,-4.562144832493217,-4.664065984930593,-4.739370681982357,-4.804359065918116,-4.887719472896589,-4.949367549797816,-5.0061320201152135,-5.081495008571449,-5.131363703480352,-5.146319344589696,-5.166645739026587,-5.188295527806226,-5.221898380423141,-5.267514192692771,-5.286661701765072,-5.351305655432063,-5.3705265441353625,-5.387348043832796,-5.400023779051911,-5.412504943674366,-5.433386081782731,-5.438970237381589,-5.451102705283524,-5.455469418784133,-5.457580906310119,-5.457580906310119
