,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,163158111.0,4077269.0,2921936140.8,0.0
1,1.17,0.02,0.04,293451.92,163158111.0,3992497.18,2791515867.61,0.0149
2,1.16,0.04,0.07,486525.65,163158111.0,3933027.12,2729623640.66,0.0112
3,1.14,0.05,0.08,596903.54,163158111.0,3889979.49,2690000547.64,0.0083
4,1.13,0.06,0.09,701352.04,163158111.0,3847403.03,2661158435.95,0.0083
5,1.12,0.07,0.09,774236.04,163158111.0,3809094.04,2647304832.36,0.0064
6,1.11,0.08,0.1,886284.05,163158111.0,3767402.87,2631222621.94,0.0084
7,1.11,0.07,0.1,936917.84,163158111.0,3782264.72,2620674165.86,0.0064
8,1.12,0.07,0.1,943861.26,163158111.0,3800754.91,2620310826.5,0.0017
9,1.13,0.06,0.1,969482.93,163158111.0,3847020.67,2618518057.17,0.0032
10,1.13,0.06,0.11,1001500.56,163158111.0,3834230.25,2614578734.62,0.0037
11,1.13,0.06,0.11,1049544.08,163158111.0,3831874.52,2610301183.77,0.0044
12,1.12,0.06,0.11,1062197.44,163158111.0,3820505.05,2607800256.98,0.003
13,1.12,0.07,0.11,1077855.24,163158111.0,3809850.35,2606518375.36,0.0025
14,1.12,0.07,0.11,1087792.29,163158111.0,3805491.75,2606194895.89,0.0024
15,1.12,0.07,0.11,1087792.29,163158111.0,3805491.75,2606194895.89,0.001
