,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,24.5,24.5,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
1,20.3,20.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
2,15.8,15.8,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,42.7,36.3,36.3,36.3,36.3,36.3,36.3
3,15.4,15.4,17.8,22.1,22.1,22.1,20.3,20.3,20.3,18.9,22.1,22.1,22.1,22.1,22.1,22.1,22.1
4,17.0,16.3,16.3,61.6,61.6,61.6,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
5,16.3,15.8,15.8,22.1,22.1,20.3,36.3,36.3,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
6,15.1,18.9,17.8,17.8,17.0,17.0,18.9,17.8,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1
7,14.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
8,14.6,22.1,92.8,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
9,14.8,14.8,22.1,20.3,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
10,17.0,17.0,16.3,15.8,24.5,24.5,36.3,36.3,42.7,50.9,42.7,50.9,50.9,42.7,42.7,42.7,42.7
11,17.8,17.0,17.0,16.3,17.0,17.0,20.3,18.9,20.3,22.1,22.1,27.5,27.5,31.3,27.5,27.5,27.5
12,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,24.5,22.1,24.5,24.5
13,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5
14,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
15,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
16,42.7,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,42.7,42.7,42.7,42.7
17,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,24.5,24.5,24.5,24.5
18,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
19,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
20,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
21,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
22,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5
23,42.7,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
24,31.3,27.5,24.5,24.5,24.5,22.1,22.1,31.3,31.3,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9
25,22.1,20.3,18.9,17.8,17.8,17.8,17.8,18.9,17.8,20.3,20.3,20.3,22.1,22.1,24.5,24.5,24.5
