,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.16,0.0,0.0,0.0,130473876.0,3152630.0,2464632392.2,0.0
1,1.15,0.01,0.03,1052736.48,130473876.0,3115005.86,2387540607.18,0.0108
2,1.13,0.02,0.05,1890835.82,130473876.0,3083995.63,2332491432.39,0.0093
3,1.13,0.03,0.07,2487937.05,130473876.0,3059409.88,2294565239.39,0.0076
4,1.11,0.04,0.09,3263303.76,130473876.0,3025924.19,2253386643.77,0.0103
5,1.11,0.05,0.1,3699968.49,130473876.0,3004806.27,2230155100.73,0.0068
6,1.09,0.06,0.11,4202800.29,130473876.0,2971918.33,2204134555.72,0.0103
7,1.09,0.06,0.11,4600460.98,130473876.0,2951177.38,2188955114.98,0.0068
8,1.08,0.07,0.11,4726272.34,130473876.0,2942332.76,2182050236.86,0.0034
9,1.08,0.07,0.12,4935963.05,130473876.0,2930581.16,2175136394.08,0.0043
10,1.07,0.07,0.12,5036594.6,130473876.0,2918876.55,2170425589.53,0.0044
11,1.07,0.08,0.12,5192725.43,130473876.0,2904311.49,2164747489.05,0.0051
12,1.07,0.08,0.12,5232142.4,130473876.0,2901407.22,2163496431.8,0.0019
13,1.06,0.08,0.12,5287943.51,130473876.0,2889819.12,2160821031.12,0.0044
14,1.06,0.09,0.12,5337655.9,130473876.0,2881158.45,2158571076.87,0.0035
15,1.06,0.09,0.12,5357835.89,130473876.0,2878277.34,2157716494.14,0.0018
16,1.06,0.09,0.12,5413271.46,130473876.0,2869651.25,2156607004.63,0.0034
17,1.05,0.09,0.13,5436708.96,130473876.0,2866781.66,2155778651.59,0.0018
18,1.05,0.09,0.13,5465556.49,130473876.0,2863914.97,2155158983.7,0.0018
19,1.05,0.09,0.13,5465556.49,130473876.0,2863914.97,2155158983.7,0.0011
