,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,162204827.0,4058304.0,2798995130.3,0.0
1,1.19,0.01,0.02,152816.12,162204827.0,4009871.31,2740268953.95,0.0212
2,1.18,0.02,0.03,247690.31,162204827.0,3977904.39,2713319919.12,0.0196
3,1.16,0.03,0.05,386192.18,162204827.0,3922574.27,2662328655.47,0.0238
4,1.15,0.04,0.06,458237.12,162204827.0,3895198.49,2644557470.27,0.0182
5,1.14,0.05,0.06,549695.96,162204827.0,3856421.32,2625322252.98,0.0202
6,1.13,0.06,0.07,598575.41,162204827.0,3829507.22,2610472463.62,0.0163
7,1.12,0.06,0.07,678541.42,162204827.0,3798978.18,2599617957.31,0.0189
8,1.12,0.07,0.07,744472.97,162204827.0,3768692.51,2589253247.76,0.0202
9,1.11,0.07,0.08,753209.26,162204827.0,3764923.82,2588714387.79,0.0137
10,1.11,0.07,0.08,753209.26,162204827.0,3764923.82,2588714387.79,0.012
