,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,65174727.0,1641195.0,1145493408.5,0.0
1,1.19,0.01,0.03,542329.2,65174727.0,1618367.09,1113305817.16,0.011
2,1.18,0.03,0.05,958643.29,65174727.0,1597454.14,1090272484.58,0.0104
3,1.16,0.04,0.06,1325199.7,65174727.0,1576811.45,1072913286.63,0.01
4,1.15,0.05,0.07,1595520.55,65174727.0,1562676.84,1061958556.69,0.0074
5,1.14,0.06,0.08,1782434.95,65174727.0,1550219.13,1055636830.4,0.0067
6,1.13,0.06,0.08,1928290.78,65174727.0,1540941.15,1050263760.38,0.0053
7,1.14,0.06,0.09,2065201.88,65174727.0,1542612.51,1047889553.29,0.0046
8,1.13,0.07,0.09,2276952.85,65174727.0,1531857.45,1044378788.42,0.0061
9,1.12,0.07,0.09,2413002.65,65174727.0,1522695.38,1041092164.65,0.0052
10,1.12,0.07,0.09,2453396.9,65174727.0,1519657.01,1040593506.84,0.0024
11,1.12,0.07,0.09,2453396.9,65174727.0,1519657.01,1040593506.84,0.0009
