,0,1,2,3,4,5,6,7,8,9,10,11
0,22.1,20.3,20.3,18.9,18.9,18.9,18.9,22.1,20.3,20.3,20.3,20.3
1,24.5,24.5,22.1,22.1,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
2,20.3,20.3,18.9,17.8,61.6,61.6,61.6,61.6,92.8,92.8,92.8,92.8
3,15.8,15.4,15.4,15.1,17.0,17.0,17.0,17.0,18.9,17.8,18.9,18.9
4,16.3,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3
5,14.4,27.5,24.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
6,14.8,15.4,15.1,24.5,22.1,31.3,31.3,36.3,36.3,61.6,61.6,61.6
7,15.8,15.8,15.4,15.8,15.8,17.0,17.0,17.8,17.0,20.3,20.3,20.3
8,17.0,17.0,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
9,14.8,14.8,36.3,36.3,31.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
10,15.4,15.4,15.8,22.1,20.3,24.5,50.9,50.9,50.9,42.7,42.7,42.7
11,15.4,15.1,15.1,17.0,16.3,17.0,27.5,24.5,24.5,24.5,24.5,24.5
12,27.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,31.3,31.3,31.3,31.3
13,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,36.3,42.7,42.7,42.7
14,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,24.5,27.5,27.5
15,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
16,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5
17,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3
18,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
19,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
20,92.8,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3
21,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3
22,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
23,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
24,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
25,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3
26,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
27,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
28,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6
29,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
30,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
31,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
32,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
33,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,27.5
34,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5
35,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
36,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8
37,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
38,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
39,92.8,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
40,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
41,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
42,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
43,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
44,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5
45,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
46,31.3,31.3,31.3,36.3,42.7,92.8,92.8,115.5,115.5,92.8,92.8,92.8
47,17.0,16.3,15.8,15.8,16.3,20.3,20.3,31.3,31.3,31.3,31.3,31.3
