,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.33,0.0,0.0,0,65960516,1822409,1041160220.5,
1,1.19,0.11,0.06,0,65960516,1628856,975308368.3,
2,1.16,0.13,0.06,0,65960516,1591025,975007432.1,
3,1.2,0.1,0.06,0,65960516,1644021,975973645.2,
4,1.16,0.12,0.06,0,65960516,1600505,975469555.8,
5,1.14,0.14,0.07,0,65960516,1566987,970564558.9,
