,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.27,0.0,0.0,0.0,162499101.0,4285984.0,2661801906.1,0.0
1,1.25,0.02,0.02,232996.66,162499101.0,4217920.18,2605596402.01,0.0254
2,1.23,0.03,0.04,406319.76,162499101.0,4155092.35,2559410836.23,0.0255
3,1.22,0.04,0.04,501875.6,162499101.0,4121967.72,2544710286.59,0.0201
4,1.21,0.05,0.05,586408.48,162499101.0,4085018.05,2527731156.84,0.021
5,1.19,0.06,0.06,684494.24,162499101.0,4036266.58,2507911138.4,0.0231
6,1.18,0.06,0.06,758377.8,162499101.0,4008097.39,2498496082.64,0.0197
7,1.18,0.07,0.06,817925.12,162499101.0,3980124.78,2490067162.34,0.0181
8,1.17,0.08,0.07,874613.56,162499101.0,3952347.36,2482463984.53,0.0206
9,1.16,0.08,0.07,926555.58,162499101.0,3924763.8,2479385608.35,0.0219
10,1.16,0.08,0.07,926555.58,162499101.0,3924763.8,2479385608.35,0.0129
