,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,9.154,8.294609140914618,8.011066565154952,7.858836226330044,7.777171938073776,7.733073654770939,7.710852835505109,7.7026229444464995,7.693083875329727,7.687663676904682,7.683612739513334,7.680917514034308,7.6795725965202735,7.6795725965202735
1,10.579,10.539049608750826,10.525868601857816,10.518791889868439,10.514995572706772,10.512945581538329,10.511912605199143,10.511530023322393,10.51108658185529,10.510834613795078,10.5106462983947,10.51052100579791,10.510458484792112,10.510458484792112
2,6.087,6.058638271861271,6.049280763150961,6.044256837845527,6.041561742455949,6.040106405214229,6.039373070866563,6.039101466938794,6.038786657347644,6.038607779259097,6.038474089700049,6.038385141520649,6.038340756379129,6.038340756379129
3,19.876,19.90344683368265,19.912502487273265,19.917364350472067,19.91997250730069,19.921380898179773,19.92209057658074,19.922353419091486,19.922658073534535,19.922831181362163,19.922960558354788,19.92304663723808,19.923089590600842,19.923089590600842
4,15.416,15.416,15.416,15.416,15.416,15.416,15.416,15.416,15.416,15.416,15.416,15.416,15.416,15.416
5,9.826,9.826,9.826,9.826,9.826,9.826,9.826,9.826,9.826,9.826,9.826,9.826,9.826,9.826
6,4.367,4.367,4.367,4.367,4.367,4.367,4.367,4.367,4.367,4.367,4.367,4.367,4.367,4.367
7,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049,11.049
8,14.348,14.348,14.553280044919758,14.534624158973374,14.524616169374443,14.519211907976356,14.516488738120346,14.515480161839655,14.514311145289794,14.51931039558101,14.518796978154144,14.518455384197837,14.51828492881364,14.51828492881364
9,17.52,17.52,18.84114646681082,19.849630432993674,19.724700642172333,19.659319942088892,19.625293502879614,19.613098231393014,19.59896298503555,19.74544322953679,19.73877357395242,19.734336026804517,19.732539690777713,19.732539690777713
10,12.986,13.113475294214938,15.629028024929246,18.379150385893407,18.112350773297493,18.512512520344174,18.42461190360464,18.474986551320153,18.563737726324604,18.844421398880435,18.82686370408957,18.81518197668139,18.83430679470471,18.83430679470471
