,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,3155.132,3120.977504588687,3086.175059198672,3059.333804507191,3037.1911604969982,2997.4059548300274,2973.5363078825235,3072.59848749777,3058.656271544166,3156.8736615724897,3152.434390074047,3325.951362015351,3310.8738438498995,3304.98955006394,3293.4967546587304,3296.8877059089177,3294.5801338703386,3298.8517819778854,3377.3038814019496,3374.7325967456113,3354.496736166702,3336.257105542635,3330.069687983689,3327.2953639567068,3325.0940816844086,3327.556160043994,3325.1980197722996,3323.7999374030483,3323.536388109308,3320.29789852658,3319.0092457698793,3318.5681854846466,3318.3065633660985,3318.3065633660985
1,2844.497,2813.756945227766,2782.538728072942,2758.5297331885026,3553.321456479744,3506.77045555787,3478.736605742017,3436.564418112067,3393.8930642865625,3377.725874282516,3365.2845930718395,3338.419671804495,3323.286173987948,3317.3805475369504,3305.8558830738284,3326.1756775191616,3322.6914249505962,3329.0762485222203,3431.027600841686,3428.4153275174376,3402.6862541170913,3379.48268714854,3385.9145933102113,3388.7988253813387,3385.981234233193,3409.857871236966,3406.8209179253763,3405.0222769994803,3404.68721957178,3400.5833634245414,3398.944473689025,3398.37819282322,3398.046521803938,3398.046521803938
2,2869.971,2838.9278632571327,2807.289180790947,2782.9603282605813,3066.682674348811,3027.1363401267336,3003.8226243697004,3432.195313408653,3389.5645783428104,3373.413311051695,3360.9684413108766,3333.055782218144,3317.945691667035,3312.0488932628077,3300.5382620960454,3331.451400118923,3327.956706095465,3332.226215675318,3348.9909826642743,3346.441275194474,3340.9391128665507,3335.952611272722,3345.851066914025,3350.2896985228144,3349.6739341248026,3385.335189410335,3384.6595122109284,3384.320110859949,3384.349577348863,3383.9930216792372,3383.8290661854517,3383.7056674624773,3383.7296736957314,3383.7296736957314
3,3027.636,2994.8620658059394,2961.699985535172,2936.1254916754306,2966.0715473677315,3019.894314879279,2996.890047710398,3648.4532760051557,3603.1349822620073,3585.965469974134,3572.732392789149,3542.7304112707193,3526.6685652643328,3520.3998306317512,3508.1491504,3502.4809034136356,3498.8049618130776,3495.4803511870246,3488.1906021859645,3485.53444179078,3459.3553552027624,3435.76332310451,3421.548190851383,3415.1742983364848,3412.334533949004,3411.0601900517795,3408.040594145605,3406.3039469210025,3406.0674231263106,3402.302855978624,3400.8433240869044,3400.276549955603,3400.0354176006076,3400.0354176006076
4,2928.965,2897.260426205571,2870.31910325681,2849.542787986428,2832.446527822509,3425.2393412174274,3397.868053535459,3383.986028797731,3341.9538023588684,3326.029231690376,3313.7556154524905,3285.9289200901208,3271.0335247807147,3265.227024946031,3271.2100158438548,3272.108808069833,3272.7590648830824,3275.387738900837,3281.157135414467,3346.443951407966,3339.8409043024976,3328.632262018686,3325.0602888154426,3323.458784983761,3322.1136641021117,3324.015704138162,3330.899022748214,3330.186127016218,3330.455364103516,3332.9110673363343,3332.8728993337245,3332.732464892607,3333.201393946117,3333.201393946117
5,2746.999,2717.3144494618723,2765.9573441704383,2898.7249487651775,2877.926468250745,3670.8986835867145,3641.552700121025,3597.4066546254867,3552.722410863821,3535.79314157167,3522.7452015111703,3493.1629621668067,3477.3258608596684,3471.1448661160002,3459.0656794795264,3456.919872783656,3453.2922860815574,3452.0518674273194,3449.3376808655707,3460.6861818533507,3434.701958602537,3411.2769215863673,3397.1631633564625,3390.8345592513897,3388.074417816061,3386.0436529158296,3398.103632764092,3396.39666112959,3396.0771620634773,3396.4857516742327,3394.8448526485204,3394.278350992745,3393.9576570576455,3393.9576570576455
6,2661.369,2633.484354538629,2748.2479338792764,3099.717237291461,3077.283783337102,3042.92073992246,3018.59815,3270.603889975853,3229.9803582394184,3214.6278661257597,3203.5077001155632,3209.3168066197386,3287.1793431359,3281.337749946893,3290.434500647325,3300.849929428451,3300.0592346076287,3302.3668592910826,3394.520414761703,3391.9365127567685,3366.4610266537097,3401.8593456032568,3387.7845317045817,3381.4733902236003,3390.848962971827,3388.815037134829,3385.7982115405703,3386.2536848038076,3385.9150741353274,3388.897303190403,3387.2310344667026,3386.664649163641,3386.3259973987247,3386.3259973987247
7,2607.201,2655.0479741573495,2768.0460367189744,3620.7976448197087,3594.5911108507407,3547.4994616393165,3519.1401429652115,3476.478270006274,3433.3052613472437,3417.025984326346,3405.240503568678,3376.682202276679,3445.625847693844,3439.501346274942,3427.5558284840827,3422.380636676163,3419.7805132036115,3416.7193149800437,3410.0963574197644,3407.4997029728124,3381.9097276177076,3406.1724294555324,3392.07992748912,3385.7614322,3399.6871325358075,3397.647947711971,3394.6216243248336,3392.8275982091827,3392.4883352493616,3388.7352358901285,3387.0690645567547,3386.5036531211854,3386.1650225558733,3386.1650225558733
8,2594.061,3020.2092651635276,2986.530894392726,2960.558080134118,2939.1440253758324,2900.65767735007,3093.6113916627855,3056.1280513173483,3106.492855339433,3112.5287356356143,3284.8082813737906,3257.262602708515,3322.836720379406,3318.825767580647,3307.279958384842,3302.0029522098093,3385.1601392063753,3381.955181396535,3374.9278198337142,3372.358659750147,3365.5938837914878,3365.7001499803787,3377.3666886514184,3384.763354977448,3398.644940028858,3396.6064967351213,3393.5812114521586,3391.786819110927,3391.4476810290157,3387.2652894555613,3385.6002549136565,3386.177844384429,3385.839267199991,3385.839267199991
9,2514.174,3708.246330322884,3666.895024496935,3635.0027672546535,3608.6934269550343,3561.417040621733,3532.946805466269,3490.1176047169884,3446.768160588726,3430.4072806943864,3422.8105260811894,3394.097525881748,3380.890524594159,3387.422805597124,3375.635288293992,3370.2486039963305,3410.188974623641,3406.9486233584544,3399.843708030904,3397.2550480830278,3371.742672195224,3371.283518710683,3381.655012657566,3395.708854718108,3393.153849283393,3391.1187424099016,3388.09837018438,3386.3069214723296,3385.9683353801825,3385.9974546058997,3386.6734213951345,3386.1093780703955,3385.7708153325884,3385.7708153325884
