,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.19,0.0,0.0,0.0,162396737.0,4024319.0,3051493894.5,0.0,3051493894.5
1,1.17,0.01,0.04,183821.48,162396737.0,3968343.29,2938226433.54,0.0253,2938410255.02
2,1.14,0.04,0.08,497239.82,162396737.0,3870316.13,2801288939.89,0.0344,2801786179.71
3,1.13,0.05,0.1,659099.66,162396737.0,3820302.8,2741212503.46,0.0288,2741871603.12
4,1.13,0.05,0.1,707022.37,162396737.0,3838029.45,2731757704.77,0.0183,2732464727.14
5,1.13,0.05,0.11,732986.09,162396737.0,3830357.47,2728727885.74,0.0157,2729460871.83
6,1.12,0.06,0.12,800748.21,162396737.0,3792228.54,2699895434.33,0.0227,2700696182.54
7,1.12,0.06,0.12,860972.04,162396737.0,3773593.66,2682843010.81,0.0191,2683703982.85
8,1.11,0.07,0.13,944276.78,162396737.0,3743510.48,2664729354.73,0.021,2665673631.51
9,1.1,0.08,0.13,1003936.21,162396737.0,3717384.48,2650165271.23,0.02,2651169207.44
10,1.09,0.08,0.14,1064233.1,162396737.0,3691440.83,2636342267.41,0.023,2637406500.5099998
11,1.08,0.09,0.14,1101698.59,162396737.0,3658350.58,2624460541.2,0.0209,2625562239.79
12,1.08,0.09,0.14,1132572.71,162396737.0,3643739.23,2620027192.68,0.0204,2621159765.39
13,1.07,0.1,0.14,1172786.04,162396737.0,3625557.19,2614824209.14,0.0186,2615996995.18
14,1.07,0.1,0.14,1217242.39,162396737.0,3611076.84,2611405562.05,0.0169,2612622804.44
15,1.06,0.11,0.14,1226140.47,162396737.0,3600254.55,2609527206.18,0.0173,2610753346.6499996
16,1.06,0.11,0.15,1233770.61,162396737.0,3589465.25,2607126992.88,0.0156,2608360763.4900002
17,1.06,0.11,0.15,1239018.52,162396737.0,3585876.01,2606709736.44,0.0176,2607948754.96
18,1.06,0.11,0.15,1244142.1,162396737.0,3578708.29,2606228142.8,0.0154,2607472284.9
19,1.06,0.11,0.15,1244142.1,162396737.0,3578708.29,2606228142.8,0.0138,2607472284.9
