,0,1,2,3,4,5,6
0,3155.132,3115.2049126767133,3070.561096717208,3660.2589741885595,3611.705274760845,3591.5781276460752,3591.5781276460752
1,2844.497,2808.457223495221,2768.098370973259,3534.1462661719333,3548.6243626166256,3528.852054685687,3528.852054685687
2,2869.971,2833.57016694564,2792.8561184057426,2922.5038507515183,3243.9406261153167,3225.8639392217733,3225.8639392217733
3,3027.636,2989.229419857179,2952.636734403269,2910.737631782314,3666.4850557377936,3646.0553203315717,3646.0553203315717
4,2928.965,2891.8564144105517,2981.516802882196,2966.8794168102495,3193.2180762739677,3175.4344191070622,3175.4344191070622
5,2746.999,2712.594259979985,2858.099796608485,3224.147587484611,3182.1,3164.398011999145,3164.398011999145
6,2661.369,2663.869349272333,2768.729333419219,3105.993827857082,3278.458893540883,3263.4318235,3263.4318235
7,2607.201,2894.726475917679,2863.9655127729825,2833.850018741111,2948.964737521074,2934.4217569558623,2934.4217569558623
8,2594.061,3712.4,3658.923390056488,3603.633345835102,3555.831188953792,3536.01608879636,3536.01608879636
9,2514.174,3032.1402380616873,3170.585191585758,3122.67461433167,3081.2525289919704,3064.081866903046,3064.081866903046
10,2648.607,2617.7221204995367,3712.4,3656.3282020414636,3607.8570483053422,3588.709643133934,3588.709643133934
11,2609.91,2578.896433607335,3093.5500266275117,3046.836435357034,3006.4585942878844,2990.8976391597303,2990.8976391597303
12,3330.228,3287.9807428138793,3240.6080961002745,3191.640390383601,3149.3051385661556,3131.8164860430393,3131.8164860430393
13,3700.035,3653.0963165232606,3600.4630369565793,3546.0559418846674,3499.0171703068722,3479.5180120890404,3479.5180120890404
14,3856.176,3807.2565101317678,3752.4021129527346,3695.699060593963,3646.675297954777,3626.353277001856,3626.353277001856
15,3724.817,3677.5642108991547,3624.5790786438015,3569.8086960649002,3522.457030581314,3502.8278105869645,3502.8278105869645
16,3501.222,3456.805752140161,3407.0013620469285,3355.5185997781045,3311.009566800474,3292.558586072418,3292.558586072418
17,3835.52,3786.8626157981516,3732.3020652856667,3675.9028079725667,3627.141763979699,3606.928944158738,3606.928944158738
18,3643.166,3596.9488333799213,3545.1248067282186,3491.554328198875,3445.239666747185,3426.0405931073265,3426.0405931073265
19,3593.73,3548.1402834674914,3497.0195121084917,3444.1769566765956,3398.4905087345223,3379.552201952535,3379.552201952535
20,3558.293,3513.152507791206,3462.535547050248,3410.2129804720703,3364.9763384727307,3346.2243911771075,3346.2243911771075
21,3665.319,3618.8207367555706,3566.681309156973,3512.7847246697856,3466.18731236338,3446.8711180829614,3446.8711180829614
22,3743.548,3696.0573101411237,3642.8050548367055,3587.758123674632,3540.166155241617,3520.437678193243,3520.437678193243
23,3654.522,3608.2039034790573,3556.2694828375315,3502.7107505570393,3456.4397124149264,3437.4182143944595,3437.4182143944595
24,3257.011,3215.735186766684,3169.4558304586258,3121.749349696123,3080.525501513523,3063.574467469328,3063.574467469328
25,3388.022,3345.0430517766654,3296.8501902805097,3247.0378611737865,3203.979230706234,3186.1394438790344,3186.1394438790344
26,3436.289,3392.7014911589768,3343.8241061732456,3293.3023103919927,3249.640032348421,3231.5382100609204,3231.5382100609204
27,3384.427,3341.4974891602305,3293.3581609489925,3243.5992954929784,3200.598733869675,3182.766773960822,3182.766773960822
28,3697.669,3650.760331624496,3598.160708587946,3543.7884496519496,3496.7797963794974,3477.293145510213,3477.293145510213
29,3646.561,3600.300713629665,3548.4281918656457,3494.8074932037025,3448.4486435168274,3429.231413966975,3429.231413966975
30,3691.504,3644.673553566267,3592.161642349148,3537.8800210219147,3490.9497303779312,3471.495535608124,3471.495535608124
31,3732.777,3685.422951162015,3632.3239141526146,3577.435380068611,3529.980383651771,3510.3086638516443,3510.3086638516443
32,3873.424,3824.2858667379296,3769.186199516779,3712.22976228209,3662.987010072669,3642.574656347277,3642.574656347277
33,3660.1,3613.6700509230095,3561.6099052202853,3507.79844787936,3461.279038029568,3441.995172836219,3441.995172836219
34,3524.278,3479.5703671611604,3429.439846424129,3377.6219571206498,3332.8237932944944,3314.253375994996,3314.253375994996
35,3822.714,3774.219009420694,3719.840611739196,3663.6295856189754,3615.0311746953166,3594.885487578563,3594.885487578563
36,4079.544,4027.7908613011937,3969.759037316671,3909.7714592915827,3857.9079519266193,3836.408771762204,3836.408771762204
37,3965.203,3914.900392446823,3858.49507789233,3800.1888249513613,3749.778942132578,3728.882383151709,3728.882383151709
38,3878.385,3829.1837792068836,3774.0134859449636,3716.9838611389937,3667.677806563491,3647.2387716158855,3647.2387716158855
39,3823.077,3774.577417084831,3720.193855517919,3663.9775217043634,3615.3745086390186,3595.2269137786834,3595.2269137786834
40,3768.641,3720.8319800754684,3667.2227749356643,3611.806864227007,3563.8959001232142,3544.0351774209776,3544.0351774209776
41,3731.396,3684.0596608329042,3630.980626108329,3576.1132821929664,3528.6763541399523,3509.8807665038153,3509.8807665038153
42,3468.263,3424.265314376093,3374.93075631181,3323.93790630161,3279.8636196283833,3279.097083570508,3279.097083570508
43,3324.768,3282.5974678063917,3235.3398573639943,3186.4610540818044,3145.1952523108907,3268.4401185288443,3268.4401185288443
44,3205.252,3164.6375211887453,3119.096029505971,3072.0457771407177,3037.150609395869,3368.812022005777,3368.812022005777
45,3071.596,3032.638973854355,2988.9559880026923,2943.805916578572,2906.6490740523404,3006.7250962235853,3006.7250962235853
46,3431.853,3390.1063581668054,3343.3432989038133,3299.786843431909,3504.299580089999,3711.2495541555954,3711.2495541555954
47,2966.032,2928.8574725271073,2887.200065322452,2846.3112430775313,2862.3892832725664,2895.5429899183614,2895.5429899183614
