,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,517.017,499.2256731427406,491.7894802735445,484.4640528704748,477.247741031666,472.0241859174686,464.9931715401213,459.4438409622675,457.19240912624286,452.8724505062008,450.61262243173417,447.46779514217326,445.2349363519927,443.9005727965129,442.1277719237453,440.3620516247529,438.164815236076,437.288993735419,436.43831929794186,436.01361997864393,429.2733911179933,426.5916288568531,425.13189809501347,424.1838990321068,423.79200727794165,423.2167389081816,423.02166216927344,423.02166216927344
1,532.253,513.9373796359561,506.28204922475436,498.7407484327764,491.3117787371156,485.93429041430045,478.69607872032077,472.98321464031096,470.6230286617982,465.9752019590334,463.64998603384527,460.4141635488186,458.1166972608799,456.7437240580734,454.91949179167125,453.1025455162363,450.84156427535993,449.9403339873735,449.0409052587327,448.59186535347396,441.46533702747615,437.0718409121885,434.89231512044176,433.5890802791794,433.71103710970135,433.8935153983706,433.9542198829722,433.9542198829722
2,360.726,348.3374495953989,353.807068369798,355.70296069044326,472.6670681139598,467.49364921914815,460.5301192411456,455.03405170909366,452.7634272429995,448.29792459126946,446.06100328700074,442.94795586466824,440.7417928259541,439.42125486623496,437.66633641918554,435.91990091090724,433.74846362596816,432.8844849041799,432.6880901808564,432.25641109067556,439.23264895545805,434.85995800828056,432.69053640246307,433.6416420532173,433.529506864753,433.36172423869573,433.30590851445703,433.30590851445703
3,372.552,359.73623091026286,360.0365793979063,405.96190572420704,437.3632810609168,432.5778440326043,426.13706709819274,421.0535900251805,418.9554275983309,414.92052369447117,412.8693325626955,409.99197183214017,412.609386905386,413.01058228169614,413.3366384605271,414.12218859904846,415.4907178591064,416.173814704106,433.88392758851256,433.45038366092405,435.8834232440032,431.543928220836,431.26500698033425,431.78544517406715,431.66704751216423,431.4898946406603,431.4309617460196,431.4309617460196
4,332.367,340.3139213618929,344.7435027452038,477.7307458411384,470.6150275740884,465.46406860089616,458.53077014689757,453.0585632858051,450.7977965266882,446.3561426657123,444.1288410125203,441.02930613439935,438.83049163255845,437.5155110153702,435.7682200928982,434.0283591798099,431.86409025246724,431.0026490080525,436.9222784146855,436.48540513627074,429.5524131805461,436.71290442319173,434.533772525314,433.2314923565279,433.02986423630716,432.72817753152805,432.62781635399654,432.62781635399654
5,302.713,474.4601419715372,467.3928429237223,460.54518179425247,453.6851523906328,448.71949368917404,442.03561327446107,436.7603706442422,434.58096196936714,430.25642844572184,428.1100084384937,425.35312207157875,423.28322539643403,422.0482954738658,435.9589109717591,434.2177093079582,432.050983548555,431.18753352244147,431.40635099193014,430.9749906409382,427.29730320872915,431.54672801174416,434.26676385720333,432.96528091666147,432.7049066071091,432.31532073301565,432.18571841228265,432.18571841228265
6,329.647,437.1247256748231,431.20913440777286,427.1591777251656,420.7975800517916,416.19801053740855,410.00096543071095,407.1552153994541,405.16619634060123,412.56188274354446,410.5253804095356,422.1481160256559,422.6659986440079,422.2984674244388,441.43860740762756,439.6755877124165,437.4817618154935,436.6072757536243,435.73453778939285,435.29881725160345,428.38423117530255,429.5517124138325,431.56262799675585,432.0985708124759,431.89377012242176,431.5873364501181,431.48539611366795,431.48539611366795
7,338.931,357.12587043523644,356.6759402925729,414.1052137287071,407.9393566753009,403.49047168782846,397.8875248804377,421.26214349327097,419.16511602688894,416.41070246290104,414.346511463032,422.70629607311923,425.04041668096306,424.09079768331384,424.6451902104527,426.12540727282084,424.00058413450404,423.15336678681916,422.4907535256124,431.6461357720867,435.1490222930128,430.8170182578459,430.93965764238624,431.4204465598553,431.23556015618215,430.95892329708954,430.86689537379243,430.86689537379243
8,364.825,355.946869227035,402.76845068159776,422.35026054371485,416.06129186865985,411.50996084919126,405.49346427616837,425.7452563941858,423.6218212315335,419.4439479337002,417.3568715230925,418.1196739623791,419.12629034556164,420.2336244018767,422.54110180237944,434.0241864072292,431.8593195408241,430.99641257106197,430.3408157083324,433.78502289262406,437.7890818869615,433.4305940010342,433.1542692334899,433.2784461660309,433.141607727145,432.93686278547017,432.8687509226847,432.8687509226847
9,356.306,346.2509273447139,478.81123062387394,471.6791201367633,464.65324567075436,459.56753938222346,452.722191569456,447.3194726391964,445.08734399976834,440.6879441721419,438.4889717961764,435.4289233851439,433.25629836567936,432.0180805143251,430.5900679969521,432.3089352743896,431.1813979289106,430.31993807845066,429.6443601602319,429.92190580007167,430.9699699368007,432.42084454304353,432.04427421450254,431.8256781337434,431.6747142971541,431.44883418503684,431.3736913508518,431.3736913508518
