,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,14.5,14.0,14.1,14.0,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.4,14.4
1,20.3,14.8,14.5,14.3,14.3,14.2,14.2,14.5,14.4,14.3,14.3,14.3,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.4,14.5,14.5
2,14.8,14.2,14.0,14.0,14.0,14.0,14.1,14.5,14.4,14.3,14.3,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.3,14.3,14.4,14.4,14.4
3,14.0,15.4,14.6,14.5,14.3,14.3,14.3,14.3,14.3,14.2,14.2,14.3,14.2,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4
4,14.0,14.6,14.3,14.2,14.1,14.0,14.2,14.1,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.4,14.4,14.3,14.3,14.3,14.3,14.4,14.4,14.4
5,14.0,14.0,14.0,14.2,14.3,14.2,14.2,14.2,14.5,14.4,14.4,14.3,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4
6,14.8,14.1,14.0,14.0,14.4,14.3,14.3,14.2,14.3,14.3,14.2,14.2,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
7,14.0,14.0,15.8,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4
8,14.0,14.0,15.4,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.4,14.3,14.3,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
9,14.0,14.1,14.0,14.1,14.0,14.3,14.3,14.3,14.3,14.2,14.2,14.3,14.3,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
10,14.0,14.3,14.0,14.3,14.2,14.3,14.3,14.2,14.2,14.3,14.3,14.5,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
11,14.0,14.6,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4
12,14.4,14.0,14.0,14.1,14.0,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.5,14.5
13,14.0,14.8,14.5,14.3,14.2,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.4
14,14.0,22.1,17.8,16.3,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
15,14.3,14.0,14.0,14.0,14.0,14.2,14.1,14.1,14.1,14.1,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.5,14.5,14.5,14.5
16,61.6,20.3,16.3,15.8,15.4,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5
