,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,14.5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.2,14.1,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4
1,20.3,15.1,14.5,14.3,14.2,14.2,14.3,14.3,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
2,14.8,14.2,14.0,14.0,14.0,14.2,14.1,14.2,14.3,14.3,14.2,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5
3,14.0,15.4,14.6,14.3,14.3,14.2,14.2,14.4,14.4,14.3,14.3,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
4,14.0,14.6,14.3,14.1,14.2,14.2,14.1,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
5,14.0,14.0,14.1,14.0,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
6,14.8,14.2,14.0,14.0,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
7,14.0,14.0,15.4,14.8,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.2,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
8,14.0,14.0,15.8,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
9,14.0,14.0,15.4,14.8,14.6,14.5,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
10,14.0,14.2,14.0,15.4,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.3,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.5,14.5
11,14.0,14.3,14.0,15.8,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.5,14.5,14.4,14.4
12,14.4,14.0,14.0,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.5
13,14.0,14.5,14.2,14.1,14.0,14.1,14.0,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4
14,14.0,17.0,15.4,14.8,14.5,14.5,14.4,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.4,14.4
15,14.3,14.0,14.0,14.0,14.2,14.1,14.0,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.4,14.5,14.4,14.4,14.4
16,61.6,20.3,17.0,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5
17,17.8,14.8,14.4,14.2,14.1,14.6,14.5,14.5,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5
18,14.8,14.2,14.0,14.0,14.0,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
19,22.1,15.8,14.6,14.5,14.3,14.3,14.4,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
20,14.6,14.1,14.0,14.0,14.0,14.0,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.5
21,14.5,14.0,14.5,14.3,14.3,14.3,14.6,14.5,14.5,14.5,14.4,14.4,14.3,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4
22,14.0,14.3,14.1,14.0,14.0,14.1,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5
23,15.4,14.3,14.0,14.8,14.6,14.5,14.5,14.5,14.4,14.4,14.3,14.4,14.3,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.5,14.5
24,15.4,14.3,14.0,14.8,14.6,14.6,14.5,14.5,14.4,14.4,14.3,14.4,14.3,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.4,14.4
25,31.3,17.0,15.4,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.5,14.5,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.4,14.4,14.4
26,14.0,14.1,14.0,14.0,14.0,14.2,14.2,14.3,14.3,14.2,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.4
27,20.3,15.1,14.5,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5
28,61.6,22.1,17.0,15.8,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5
29,16.3,14.5,14.2,14.0,14.1,14.0,14.3,14.3,14.2,14.2,14.3,14.2,14.3,14.3,14.3,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4
30,14.0,24.5,18.9,17.0,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
31,14.0,15.8,14.8,14.5,14.4,14.3,14.3,14.2,14.3,14.2,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.4,14.4,14.4
32,14.0,14.0,14.0,14.6,14.5,14.4,14.4,14.3,14.3,14.3,14.4,14.3,14.5,14.4,14.5,14.4,14.4,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5
33,14.0,14.2,14.0,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.4,14.4,14.4
34,14.4,14.0,17.8,16.3,15.8,15.4,15.4,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
35,14.0,14.0,15.8,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5
36,15.8,14.5,14.2,14.0,14.2,14.1,14.1,14.2,14.2,14.2,14.2,14.5,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5
37,230.4,42.7,24.5,20.3,17.8,17.0,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
38,61.6,22.1,17.0,15.8,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
39,22.1,15.8,14.6,14.5,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
40,31.3,17.0,15.4,14.6,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.5
41,14.5,14.0,14.0,14.2,14.0,14.2,14.2,14.1,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5
42,14.0,22.1,17.0,15.8,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.5,14.4,14.4,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5
43,14.0,15.1,14.5,14.3,14.2,14.2,14.4,14.3,14.3,14.3,14.2,14.3,14.2,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.5,14.4,14.5,14.4,14.4,14.5,14.4,14.4
44,14.0,14.0,14.0,14.0,14.0,14.1,14.3,14.3,14.2,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5
45,14.0,14.0,14.5,14.3,14.3,14.3,14.3,14.2,14.2,14.5,14.5,14.5,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.4
46,14.0,14.0,14.0,14.0,14.5,14.5,14.4,14.3,14.3,14.4,14.4,14.3,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
47,14.0,14.0,14.0,14.0,14.3,14.2,14.2,14.2,14.1,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4,14.4
