,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.67,0.0,0.0,0.0,3409934.0,118628.0,52630901.1,0.0,52630901.1
1,1.49,0.11,0.07,4273.18,3409934.0,105529.6,48997480.23,0.0654,49001753.41
2,1.38,0.17,0.08,7333.95,3409934.0,97944.66,48362482.67,0.0414,48369816.620000005
3,1.34,0.2,0.08,9298.91,3409934.0,94895.98,48211357.67,0.0166,48220656.58
4,1.3,0.22,0.09,10794.89,3409934.0,92600.0,48127499.87,0.0166,48138294.76
5,1.28,0.23,0.09,11876.48,3409934.0,91018.39,48082777.74,0.012,48094654.22
6,1.27,0.24,0.09,12571.43,3409934.0,90039.24,48055963.07,0.008,48068534.5
7,1.24,0.26,0.09,13590.36,3409934.0,88094.79,48016941.87,0.0107,48030532.23
8,1.23,0.26,0.09,14056.45,3409934.0,87263.64,48001243.42,0.0078,48015299.870000005
9,1.21,0.27,0.09,14573.66,3409934.0,86163.67,47983715.19,0.0102,47998288.849999994
10,1.18,0.29,0.09,15379.15,3409934.0,84009.78,47956449.48,0.012,47971828.629999995
11,1.17,0.3,0.09,15914.62,3409934.0,83153.51,47946220.79,0.0089,47962135.41
12,1.16,0.31,0.09,16390.49,3409934.0,82321.39,47938153.95,0.0063,47954544.440000005
13,1.14,0.32,0.09,16764.12,3409934.0,80748.04,47925836.99,0.0084,47942601.11
14,1.13,0.32,0.09,16996.56,3409934.0,80386.04,47923037.32,0.0054,47940033.88
15,1.12,0.33,0.09,17169.56,3409934.0,79851.25,47920198.39,0.0036,47937367.95
16,1.12,0.33,0.09,17279.72,3409934.0,79488.6,47918601.83,0.002,47935881.55
17,1.12,0.33,0.09,17389.46,3409934.0,79304.99,47917772.49,0.0023,47935161.95
18,1.11,0.34,0.09,17431.18,3409934.0,78569.94,47915373.15,0.0046,47932804.33
19,1.1,0.34,0.09,17473.82,3409934.0,78256.04,47914466.17,0.0051,47931939.99
20,1.1,0.34,0.09,17517.81,3409934.0,77931.76,47913816.72,0.0024,47931334.53
21,1.09,0.35,0.09,17524.54,3409934.0,77322.47,47912909.25,0.0045,47930433.79
22,1.09,0.35,0.09,17569.36,3409934.0,77133.4,47912492.41,0.0023,47930061.769999996
23,1.08,0.35,0.09,17623.87,3409934.0,76802.59,47912126.21,0.0033,47929750.08
24,1.08,0.35,0.09,17706.22,3409934.0,76576.58,47911805.53,0.0024,47929511.75
25,1.08,0.36,0.09,17778.99,3409934.0,76378.89,47911630.4,0.0033,47929409.39
26,1.07,0.36,0.09,17838.23,3409934.0,76227.65,47911465.12,0.0028,47929303.349999994
27,1.07,0.36,0.09,17882.11,3409934.0,76046.51,47911294.98,0.0024,47929177.089999996
28,1.07,0.36,0.09,17901.88,3409934.0,76000.0,47911236.4,0.001,47929138.28
29,1.05,0.37,0.09,17613.67,3409934.0,74739.4,47910791.23,0.0028,47928404.9
30,1.05,0.37,0.09,17629.94,3409934.0,74640.04,47910697.01,0.0015,47928326.949999996
31,1.05,0.37,0.09,17629.94,3409934.0,74640.04,47910697.01,0.0006,47928326.949999996
