,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.22,1.04,4227512.0,3592534.68,166545042.0,0.15,0.09,0.005058064516129035,5.055299999999999
