,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,3.77,0.0,0.0,0,76308.0,6000.0,1190447.0,,,1190450.77
1,2.54,0.33,0.1,0,76308.0,4039.74,1069005.52,,,1069008.06
2,2.16,0.43,0.1,0,76308.0,3435.62,1068434.77,,,1068436.93
3,2.17,0.43,0.1,0,76308.0,3447.62,1068418.76,,,1068420.93
4,2.16,0.43,0.1,0,76308.0,3435.62,1068423.03,,,1068425.19
5,2.4,0.36,0.1,0,76308.0,3818.95,1068796.42,,,1068798.8199999998
