,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,2994.508,2961.361298480278,2931.34000000991,2903.4193368000783,2981.9836127379895,3041.771490994974,3039.9487035280563,3117.2445732160822,3111.7017764365087,3189.037773982932,3193.2644003392124,3442.37827645675,3434.9879936978637,3426.241146691924,3421.5013229658557,3413.045392893233,3404.9501838172514,3392.5445050080557,3381.7091880785565,3378.773766616167,3374.485582340004,3374.485582340004
1,2931.556,2898.9774418205598,2864.3425927160974,2840.7971825382783,3389.603355269687,3333.170258665746,3313.842886377049,3292.003262006309,3274.8394014354117,3268.892407660385,3228.3738492689035,3383.987740864519,3376.7228165264437,3368.1336491626193,3363.4743751148485,3356.7167044182233,3348.702255325776,3347.8707141046634,3347.05299563118,3347.131340390841,3354.1091496143754,3354.1091496143754
2,2832.951,2802.240134764266,2864.6519592313252,2841.4107439115364,3682.1393269587734,3619.600398995422,3595.430593079219,3567.545424051737,3544.5458522239924,3512.0548354553175,3468.0759848790008,3423.1444163649894,3415.795142575295,3407.107676031218,3402.39435907303,3394.5020017422225,3386.391778745161,3374.1346897740423,3363.3734888144922,3360.5011084509174,3358.112245267236,3358.112245267236
3,2800.068,2773.4274344404193,3244.1299128817636,3210.579754103439,3165.661461451385,3112.001633118993,3091.2332168123057,3067.899504401491,3342.6357295556263,3312.0227889937173,3270.55495213317,3228.063399097997,3231.6247530495907,3239.9367930930607,3243.309029934425,3431.690505263421,3423.4608420434256,3410.988324856489,3400.0928732457414,3397.0936696980657,3391.2954125016267,3391.2954125016267
4,2725.827,2727.0544692131075,3735.966566406161,3697.3030299685092,3644.565900076393,3582.611907455729,3558.6863354510297,3531.0862561961967,3508.2791064958633,3476.09999,3432.5694508435945,3387.96717045676,3380.97937176029,3373.038513220843,3368.504087874686,3400.4689991737887,3392.2999900000004,3379.9697319131,3369.1794054991447,3366.2549047574134,3362.669085139226,3362.669085139226
5,2755.144,2847.90001,2818.8514182294,2852.6365373891285,2813.2470338009066,3517.6676118546634,3494.1757480320152,3467.0756356055117,3444.6817000716765,3413.0844728334646,3370.3429811764036,3326.551130254136,3319.4815235078777,3328.4289740207464,3323.858763396074,3316.028733615815,3310.135290893109,3308.7627402702105,3308.2096219534533,3312.0540137098214,3341.9806420100717,3341.9806420100717
6,2626.821,3750.0176132665842,3701.722432754525,3663.4140031064144,3611.1602552895724,3549.7697303825203,3526.0661248719985,3498.7189872250974,3476.1265504271396,3444.2419683602825,3401.1127312282756,3356.9194596266743,3349.7684519614163,3400.2565582152097,3395.5529488010816,3387.094239426753,3378.977985890597,3367.336509313767,3356.6192843943213,3354.022418190185,3359.688911624872,3359.688911624872
7,2674.63,3124.9878425286365,3084.7481007551955,3053.0139627207823,3009.6231783442527,3219.2950651051974,3198.1072712505725,3173.4591205848988,3155.8995418299223,3265.3386145629424,3287.4322939980448,3244.7382118928062,3253.146691869509,3360.5689283329048,3355.921833431912,3347.561757873959,3340.0236809366656,3382.955640913391,3372.151713604358,3369.220053129972,3365.2223484386614,3365.2223484386614
8,2854.18,2826.3397684624274,2800.702794464673,2995.1450965357562,2952.667485006689,3349.8153375822317,3328.080732696769,3302.579758206278,3285.374388686265,3470.6931117379427,3427.2314604608255,3382.6986589163803,3375.932845110536,3368.308492199939,3363.784219721638,3355.4066272298787,3347.4123727100123,3403.1702289608033,3392.2999900000004,3389.3087326804607,3383.605198661067,3383.605198661067
9,2853.511,2823.8605161524956,2821.9015935935486,3265.3230734307012,3218.779772752041,3166.8495629933686,3146.592528199415,3122.6008499002164,3107.884571384216,3365.6963451431093,3323.54892444315,3281.535525319452,3274.821211164301,3266.69999,3296.768613259354,3288.9512393978575,3300.686642593437,3348.024738425871,3377.9596011284243,3374.9804621304697,3369.221940729867,3369.221940729867
10,2813.498,2786.2960126384737,2796.9383055109834,3649.9790956616357,3597.9172357483785,3536.754378709847,3513.1401907645877,3485.8929706054214,3463.3820727436414,3433.689628352443,3390.6916998592296,3348.1028899430153,3341.151283318208,3332.900011842405,3350.40001,3342.055673713123,3350.862832072245,3340.157675516915,3367.478446737338,3364.508981439873,3358.7690842876896,3358.7690842876896
11,2924.674,2892.037497910205,2855.3044213534686,2843.2515208368322,3440.4293205373065,3382.011579696721,3362.729083168064,3336.648832854426,3315.098458635509,3284.7043376232755,3243.7521813599315,3353.3401964484883,3346.1732803022724,3337.9251333374245,3378.503208966729,3370.0872761802157,3362.035617687997,3349.786763566317,3369.570707973548,3366.5994208233246,3360.856646880844,3360.856646880844
12,3067.046,3032.7463924886197,2993.716858876495,2963.8324113465583,2978.367204715748,2936.3410184509694,3299.5341486407874,3273.944716001073,3252.7994207728266,3222.9879836708155,3221.9348438455286,3280.2615878627594,3274.3673537632135,3266.2826815393837,3375.0755151062203,3366.6680368560187,3358.5806651915077,3346.3982315196477,3362.526834997648,3359.561592169308,3353.8321876815166,3353.8321876815166
