,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,3.77,0.0,0.0,0.0,76308.0,6000.0,1190447.0,0.0,1.0,1190450.77
1,2.7,0.29,0.1,33.35,76308.0,4288.0,1070529.44,0.0241,0.327,1070565.49
2,2.2,0.42,0.1,47.05,76308.0,3491.36,1068538.68,0.0071,0.186,1068587.93
3,2.01,0.47,0.1,50.41,76308.0,3198.51,1068339.67,0.0027,0.084,1068392.0899999999
4,1.97,0.48,0.1,50.06,76308.0,3139.26,1068323.11,0.0011,0.019,1068375.1400000001
5,1.96,0.48,0.1,50.33,76308.0,3111.72,1068315.11,0.0012,0.009,1068367.4000000001
6,1.95,0.48,0.1,50.26,76308.0,3102.63,1068312.42,0.0007,0.003,1068364.63
7,1.95,0.48,0.1,50.26,76308.0,3102.63,1068312.42,0.0006,0.0,1068364.63
