,0,1,2,3,4,5,6,7,8,9,10,11
0,3055.284,3173.690029120797,3297.5379050082975,3294.1346249695257,3296.009067121546,3298.544926464111,3309.0171322562373,3313.478019103154,3324.543003144623,3317.237491370935,3316.7701957377762,3316.7701957377762
1,2927.416,2886.9269168642227,2843.0303663447926,2840.229405689823,2961.90001,3123.1175299777615,3197.1890255541757,3201.820654000298,3329.525675150213,3321.4585812659607,3321.819736568773,3321.819736568773
2,2766.103,2689.7799517053086,2616.4001928425428,3076.408314883255,3046.605809136794,3162.024155614069,3326.7600276526114,3319.915487027545,3352.4398640372415,3340.517216212905,3340.038782621959,3340.038782621959
3,2795.657,2711.523745090458,2684.0624019356133,2956.849130415728,3147.8820949345177,3194.2605091894156,3231.2180985921404,3268.8440261533324,3369.9024902748106,3355.106061699756,3356.1800851828907,3356.1800851828907
4,2699.519,2623.7050648616405,2953.8457835491517,2952.593869759513,3202.802992218687,3192.7846458879626,3210.4265034108626,3299.9230392338372,3317.418706159073,3305.239528861815,3310.772672650506,3310.772672650506
5,2605.086,2547.694006841115,3641.7207949009776,3547.239468956329,3474.3574781787697,3432.348076116161,3411.617478396201,3405.1982164180517,3373.9056487584003,3362.582354060039,3373.472834430345,3373.472834430345
6,2525.186,2958.438188899639,2888.78394071256,2950.407271876945,3128.1070587573768,3200.167298431805,3315.1535925304393,3305.2326906051308,3280.786284543521,3439.9998871485604,3434.2760288290146,3434.2760288290146
7,2416.607,3720.793760406464,3586.3552161608723,3493.027885791783,3414.449839517843,3392.4590021699332,3393.580977025052,3380.6429674582737,3348.6525058449934,3402.9470009118086,3396.8867287477397,3396.8867287477397
8,2564.062,2739.9005132271027,3193.3831301078794,3115.690503082925,3224.4875772951696,3387.8508218617494,3352.7116617574807,3359.6488024443624,3421.1276216312426,3413.420656209048,3407.2889682258647,3407.2889682258647
9,2790.046,2820.7652847408567,3043.8626610089045,3292.7277860925606,3256.3189494847193,3339.2421747722765,3312.8655570330857,3327.7777062031982,3430.1455425362014,3415.0891629554603,3409.042148817011,3409.042148817011
10,2627.65,2852.4256171664547,3063.363738239382,3598.0200963209427,3516.1574368161496,3474.492233031324,3436.7227455979023,3425.017168291771,3400.944155854176,3385.7813242290526,3379.8501936164103,3379.8501936164103
11,2960.975,3038.9464354182996,3130.93854008391,3245.4295684653684,3626.874690239424,3581.4625317802065,3542.2417004329104,3527.801647419062,3491.096319321741,3475.3719600388436,3468.997994720639,3468.997994720639
12,3156.497,3177.724526365335,3225.244096109497,3265.8667889091053,3524.649345127488,3480.8038214490093,3442.993052463289,3430.232151119072,3398.7466013350518,3384.5290009120054,3378.5747382935447,3378.5747382935447
13,3525.9,3444.6673098570204,3392.8528149170706,3352.149837992948,3373.796131579403,3334.8451391288418,3361.9704837325107,3360.9954156193694,3362.9033097135716,3373.302626897771,3367.3573817318365,3367.3573817318365
14,3815.318,3693.305856259856,3564.808041643103,3475.7910260456524,3407.4723118726797,3367.59999,3402.1554782647486,3390.0449464300127,3364.196095773,3372.172954170472,3367.59999,3367.59999
15,3821.891,3697.7659679769104,3564.598181232358,3472.092414926212,3395.3062268559524,3354.64037353633,3378.7391211482586,3366.649455457743,3379.3261425021856,3365.384725747531,3398.9761276954487,3398.9761276954487
16,3608.369,3496.4014239999124,3378.478592894515,3327.995293646464,3439.8737693933276,3397.930816887504,3362.7526009589224,3371.994810980287,3368.271389815266,3353.2550141258257,3392.97799190938,3392.97799190938
17,3610.44,3498.999067970317,3380.785376675074,3392.8096881936203,3399.927149850602,3358.4374459398637,3368.92997046265,3358.2834937280118,3411.151769659303,3397.5253148440165,3393.9768715706164,3393.9768715706164
18,3661.558,3542.996221370629,3422.884049657809,3473.7692873973606,3402.7476693667454,3365.1545337720872,3398.9243392178923,3385.9733807789244,3366.520899931953,3408.6562636389867,3402.802940452964,3402.802940452964
19,3709.937,3588.909623574776,3478.3071884630867,3395.6242993021106,3335.4032214990348,3419.954226850001,3384.6592892141,3371.159686308445,3339.5897107460273,3406.8650561593186,3401.4648809649075,3401.4648809649075
20,3670.915,3553.2767616632786,3469.47516925051,3389.618939021917,3338.363568382102,3473.986935438372,3436.118927189266,3422.438998788097,3387.5785321295684,3381.6765505913754,3376.6716639127585,3376.6716639127585
21,3561.733,3488.6708139490747,3422.06229431353,3387.680882197859,3342.042283449792,3593.0200192054767,3553.71599512898,3539.2961390035057,3502.6925212516085,3487.0427677269204,3480.7440872238813,3480.7440872238813
22,3431.644,3776.482340923496,3639.639156892945,3544.588807602569,3463.7740190979102,3424.6957986022653,3387.9119962398213,3377.1907345168906,3415.2545160461614,3400.783453954308,3395.1187776882443,3395.1187776882443
