,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.19,0.0,0.0,0.0,163225373.0,4057291.0,2969658117.6,0.0,2969658117.6
1,1.15,0.03,0.06,1047182.95,163225373.0,3924727.04,2800110953.5,0.0341,2801158136.45
2,1.11,0.07,0.09,2155128.38,163225373.0,3782390.73,2691320080.7,0.0376,2693475209.08
3,1.1,0.08,0.11,2856621.23,163225373.0,3743913.34,2640085500.3,0.0262,2642942121.53
4,1.08,0.1,0.12,3404193.7,163225373.0,3658721.13,2610070730.43,0.0244,2613474924.1299996
5,1.06,0.11,0.13,3685673.3,163225373.0,3612994.78,2596894515.0,0.0158,2600580188.3
6,1.05,0.12,0.13,3870016.27,163225373.0,3573442.64,2588522345.0,0.0116,2592392361.27
7,1.05,0.12,0.13,3931519.38,163225373.0,3558881.45,2585739562.95,0.0054,2589671082.33
8,1.04,0.13,0.13,4084850.32,163225373.0,3521878.64,2580719550.18,0.0112,2584804400.5
9,1.03,0.14,0.13,4140117.44,163225373.0,3506100.3,2578949585.58,0.0065,2583089703.02
10,1.03,0.14,0.13,4152627.72,163225373.0,3499675.27,2578441462.47,0.0039,2582594090.1899996
11,1.03,0.14,0.13,4152627.72,163225373.0,3499675.27,2578441462.47,0.0013,2582594090.1899996
