,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0.0,64119899.0,1646348.0,1094201856.1,0.0
1,1.21,0.01,0.03,73032.65,64119899.0,1621825.81,1065093869.43,0.0235
2,1.2,0.03,0.04,133018.88,64119899.0,1602471.02,1045646642.71,0.0213
3,1.19,0.04,0.06,177917.57,64119899.0,1584932.67,1032792107.28,0.0214
4,1.18,0.04,0.06,211382.46,64119899.0,1572298.23,1025464306.82,0.0191
5,1.16,0.06,0.07,272091.12,64119899.0,1551987.69,1013471496.56,0.0243
6,1.16,0.06,0.08,295393.59,64119899.0,1547199.95,1007710179.23,0.0226
7,1.15,0.06,0.08,331151.03,64119899.0,1541427.89,1002733208.4,0.0192
8,1.15,0.07,0.09,353869.34,64119899.0,1531250.91,997273881.9,0.0117
9,1.14,0.07,0.09,363154.45,64119899.0,1525135.14,996136836.07,0.0147
10,1.14,0.08,0.09,370039.37,64119899.0,1520564.34,995594044.22,0.0152
11,1.13,0.08,0.09,380461.07,64119899.0,1516007.25,995005862.15,0.015
12,1.13,0.08,0.09,382508.26,64119899.0,1514491.25,994891072.45,0.014
13,1.13,0.08,0.09,382508.26,64119899.0,1514491.25,994891072.45,0.0142
