,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0,64119899,1646348,1094201856.1,
1,1.13,0.08,0.1,0,64119899,1508703,987662549.8,
2,1.13,0.08,0.09,0,64119899,1514331,992968501.4,
3,1.09,0.11,0.1,0,64119899,1457384,984926197.3,
4,1.19,0.04,0.09,0,64119899,1583082,996276810.0,
5,1.14,0.08,0.1,0,64119899,1522817,988499023.6,
