,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,17.8,17.8,17.0,17.0,17.0,17.8,17.0,20.3,17.8,17.8,17.8,17.8,17.8,17.8
1,24.5,22.1,22.1,20.3,20.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
2,17.8,17.0,17.0,16.3,16.3,24.5,24.5,24.5,27.5,27.5,31.3,31.3,31.3,31.3
3,17.0,16.3,18.9,18.9,17.8,18.9,18.9,17.8,17.8,17.8,18.9,18.9,18.9,18.9
4,15.4,15.1,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3
5,14.6,14.6,18.9,17.8,18.9,61.6,50.9,50.9,42.7,42.7,42.7,50.9,50.9,50.9
6,14.6,15.8,15.8,15.8,15.8,20.3,20.3,18.9,17.8,18.9,17.8,20.3,20.3,20.3
7,14.6,75.2,61.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
8,14.5,17.8,17.0,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
9,14.8,14.8,14.6,24.5,22.1,22.1,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
10,17.8,17.8,17.0,17.8,17.8,17.8,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
11,17.8,17.8,17.0,17.0,17.0,16.3,20.3,20.3,22.1,22.1,24.5,24.5,24.5,24.5
12,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1
13,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5
14,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
15,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,36.3,36.3,36.3,42.7,42.7,42.7
16,24.5,22.1,22.1,20.3,20.3,20.3,18.9,17.8,20.3,20.3,20.3,22.1,22.1,22.1
17,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,22.1,22.1
