,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.27,0.0,0.0,0.0,160142363.0,4229710.0,2593072408.1,0.0,2593072408.1
1,1.25,0.01,0.01,145424.44,160142363.0,4182080.93,2555031569.89,0.0085,2555176994.33
2,1.24,0.02,0.03,251057.19,160142363.0,4140447.81,2523441020.33,0.0078,2523692077.52
3,1.23,0.03,0.04,345201.77,160142363.0,4089284.77,2496262870.69,0.0092,2496608072.46
4,1.22,0.04,0.04,438998.45,160142363.0,4056670.65,2480273593.55,0.0064,2480712592.0
5,1.21,0.05,0.05,502644.35,160142363.0,4032391.4,2469772627.13,0.0051,2470275271.48
6,1.2,0.05,0.05,558702.89,160142363.0,4012269.73,2460739975.1,0.0044,2461298677.99
7,1.19,0.06,0.06,623655.55,160142363.0,3969583.15,2445052075.21,0.0072,2445675730.76
8,1.18,0.07,0.06,706401.57,160142363.0,3927250.39,2432089975.13,0.0078,2432796376.7000003
9,1.17,0.08,0.06,748087.55,160142363.0,3902256.94,2425568131.31,0.005,2426316218.86
10,1.16,0.08,0.07,770762.16,160142363.0,3886671.31,2421551908.05,0.0037,2422322670.21
11,1.15,0.09,0.07,792886.25,160142363.0,3844131.05,2413135188.71,0.0087,2413928074.96
12,1.14,0.1,0.07,817941.67,160142363.0,3810166.03,2407740605.6,0.0066,2408558547.27
13,1.13,0.11,0.07,840569.0,160142363.0,3775206.72,2403086076.97,0.0072,2403926645.97
14,1.13,0.11,0.07,855777.78,160142363.0,3761675.13,2401139495.54,0.003,2401995273.32
15,1.12,0.11,0.07,873444.56,160142363.0,3750401.38,2399803721.93,0.003,2400677166.49
16,1.12,0.11,0.07,882728.9,160142363.0,3746650.98,2399286775.44,0.0016,2400169504.34
17,1.12,0.12,0.08,893429.05,160142363.0,3727955.15,2397549741.4,0.0044,2398443170.4500003
18,1.11,0.12,0.08,898940.71,160142363.0,3701255.96,2395662650.74,0.0058,2396561591.45
19,1.1,0.13,0.08,910056.44,160142363.0,3675877.56,2394077773.87,0.0051,2394987830.31
20,1.1,0.14,0.08,916049.03,160142363.0,3657253.5,2392971383.94,0.0044,2393887432.9700003
21,1.09,0.14,0.08,922494.99,160142363.0,3644833.06,2392377454.37,0.0029,2393299949.3599997
22,1.09,0.14,0.08,928142.95,160142363.0,3637547.03,2391943690.61,0.0023,2392871833.56
23,1.09,0.14,0.08,933897.03,160142363.0,3630275.58,2391585907.8,0.0024,2392519804.8300004
24,1.09,0.14,0.08,938490.22,160142363.0,3623018.66,2391298943.97,0.0023,2392237434.1899996
25,1.08,0.15,0.08,945146.1,160142363.0,3615776.24,2391077358.12,0.0022,2392022504.22
26,1.08,0.15,0.08,949890.11,160142363.0,3612160.47,2390923553.36,0.0016,2391873443.4700003
27,1.08,0.15,0.08,953279.66,160142363.0,3608548.31,2390833451.73,0.0015,2391786731.39
28,1.08,0.15,0.08,957565.97,160142363.0,3604939.76,2390717269.96,0.0016,2391674835.93
29,1.08,0.15,0.08,960647.54,160142363.0,3601334.82,2390601681.52,0.0016,2391562329.06
30,1.08,0.15,0.08,960647.54,160142363.0,3601334.82,2390601681.52,0.0009,2391562329.06
