,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,3342.398,3304.760940413891,3271.86195798264,3231.441918254709,3205.6920087527096,3186.8926419760214,3171.014955909521,3137.3021189390784,3173.730408436598,3153.5527998299112,3141.1863018434237,3179.4189627017336,3196.8471965159456,3263.297533454724,3251.6264789523907,3242.1481801363757,3238.9370309562396,3236.7423046457266,3239.6864535169652,3241.617729383019,3262.6781002469056,3256.5503701565176,3253.089930501575,3267.7603097815027,3290.418754272249,3306.2525778914587,3302.949242313567,3299.6542070712535,3296.3558738641823,3320.096821990318,3320.096821990318
1,3202.358,3166.2988320620866,3134.779162421788,3096.0458721300993,3087.911311611587,3069.4801055416406,3054.325908731098,3022.1624523714277,3230.697995848528,3210.144996512998,3197.9387731274337,3314.3257821279863,3285.0727096658006,3382.6704069748926,3370.5488668483686,3360.4553694775577,3357.0977631080805,3340.422483219549,3316.5181670367124,3293.8043838681565,3329.8588064631726,3318.6124280164263,3312.142177903822,3332.258678266192,3333.9477439543375,3329.468047435173,3326.1413123877373,3322.81948507535,3319.5046425902747,3320.072841947684,3320.072841947684
2,3049.974,3015.632512805166,2985.61968313992,2948.9908258251376,3204.1874878959447,3185.0119477754774,3169.132862980236,3135.4463691839055,3285.555218576279,3264.650479863171,3251.627780279608,3216.387198188412,3187.980258742634,3394.1449295945567,3381.979526117962,3371.845612212835,3368.4741526006223,3351.668651467689,3327.6686441215234,3304.9303381189393,3288.2416080802964,3286.2838417049884,3285.2259312414203,3313.3153436468688,3307.7835822239185,3302.951900109053,3299.6509662089443,3296.3532842427353,3299.7593789584926,3296.9454365795336,3296.9454365795336
3,2803.163,2771.610988766564,2744.2031702893005,2783.2704136614107,3592.4707384768994,3570.969741281606,3553.150696321024,3515.348886802857,3477.861772388897,3455.7284897525524,3441.9265799193067,3404.2549038251423,3374.1770314546366,3343.255744759155,3331.274017479812,3321.292017085762,3317.971076068676,3301.4176307025054,3277.7773650369895,3340.4697431672316,3323.5474882378608,3312.283535984763,3305.6654735993297,3301.4581753536045,3294.9086913830724,3322.998701968998,3319.6767662670286,3316.3585745007613,3313.0487999262605,3309.7511381263344,3309.7511381263344
4,2485.884,3702.206346,3665.35043833734,3620.0581220877625,3591.1864144665424,3569.695378283712,3551.8825926070267,3514.0941467871485,3476.6189096140233,3454.49338395367,3440.6962234137404,3403.037444625571,3372.9705589042,3342.024017024072,3330.046245871923,3320.067784251563,3316.747997467311,3300.232676169724,3276.6006893187514,3372.519760646815,3355.4358570171544,3344.041621807641,3337.357570261648,3330.689600773695,3324.0336791977484,3326.027964198032,3322.702854233834,3319.4086913796,3316.0900606882205,3312.775323627532,3312.775323627532
5,2505.654,2943.520278015955,2914.2195005861818,2913.8383833331445,2910.132274284647,3545.5387362889733,3527.846467547238,3490.313689074925,3453.0920641422636,3431.1162658993453,3417.4124936324297,3380.0091829752446,3350.148388829557,3319.411686952376,3307.5143458203297,3297.6028728667757,3294.3123529939094,3310.466570469403,3286.7603156180053,3379.1266721621505,3362.0111080444385,3350.6116793249503,3343.91546974598,3339.1674659959576,3332.4958245534317,3325.8743153151486,3322.549470999834,3319.883208528834,3316.564090320305,3313.248998229985,3313.248998229985
6,2607.443,2654.612371879695,2826.6859467590643,2930.265465457576,2926.4241629515204,3148.2485018156854,3132.6625274428843,3099.940633575299,3066.9870373456984,3512.270563369682,3498.2425446880175,3459.953857211498,3429.3833501833697,3397.917911955293,3385.738798470102,3375.5918527883878,3372.7742789356,3355.9729887406897,3331.970457995154,3311.7569345702154,3294.9809350721166,3292.6454314722087,3291.628793182696,3330.2782691911234,3323.6246011510107,3316.982090865309,3313.711053774444,3315.5020177206693,3312.187711702949,3308.8766549912457,3308.8766549912457
7,2712.069,2686.8432391824267,2827.1967176439366,2930.4849132374106,2921.7561692169206,2938.846416711419,2929.1751016103635,3175.1696629285116,3141.363531457844,3303.910600746959,3290.7167496212205,3254.7269713438927,3225.994726527633,3196.4610647045515,3218.250282686904,3209.128213991959,3314.1308137779674,3297.5960074079617,3364.495370346388,3341.427382323189,3324.500295723369,3313.2196250575803,3309.9318065390903,3314.6036558328187,3307.980049980809,3301.369480818897,3298.931780338078,3336.77895955774,3333.4436805981823,3330.147777917584,3330.147777917584
8,2687.29,2658.2625253188726,3602.749303661749,3558.2306413302745,3529.8520790316743,3508.728201892429,3491.2197079054345,3454.0767933482107,3417.242952695492,3395.497160438145,3381.935734894966,3344.9232624823408,3315.3716677965945,3284.9592357793013,3273.2472528510934,3263.9155590106216,3299.224717451611,3282.7651958430693,3342.8047240092224,3319.886641615175,3303.074579823941,3291.8650160166376,3315.01008166262,3308.3867967983765,3301.8492775995765,3295.251883391655,3343.4070805082633,3350.062560427755,3346.713668867327,3343.88255319846,3343.88255319846
9,2708.974,2678.827334232956,2899.530265990593,3069.315082569046,3044.854523962057,3026.641518479802,3011.547399329034,2979.5263940758146,3473.8307865106863,3451.7230174988854,3437.9368738856065,3400.308198125924,3370.264870165684,3339.3472000067536,3327.380518123496,3317.4208079224545,3317.850983114532,3301.30143042,3277.6688365687514,3272.416083608849,3281.3532526557174,3286.3174357239054,3311.7037133638933,3305.084952972879,3299.558187831886,3292.9667308334097,3352.0745991025765,3350.3248995034737,3346.97553460397,3347.2573720693663,3347.2573720693663
