,0,1,2,3,4,5
0,3342.398,3371.263,3463.604,3216.116,3235.471,3262.472
1,3202.358,3081.763,3280.911,3231.93,3358.364,3137.203
2,3049.974,3261.625,3337.436,3185.539,3296.86,3195.378
3,2803.163,3406.978,3389.477,3257.706,3433.262,3407.876
4,2485.884,3099.137,3058.939,3681.066,3411.357,3370.61
5,2505.654,3158.412,3076.954,3520.062,3248.665,3274.893
6,2607.443,3263.924,3214.784,3278.543,3246.631,3121.804
7,2712.069,3186.375,3286.44,3275.203,3201.376,3315.698
8,2687.29,3004.417,3409.505,3324.827,3198.163,3515.035
9,2708.974,3364.271,3486.942,3331.208,3278.425,3380.397
10,2847.675,3644.039,3344.161,3283.008,3323.854,3223.453
11,3207.994,3286.379,3224.985,3373.087,3326.125,3321.441
12,3168.449,3309.586,3332.252,3384.049,3495.232,3293.165
13,3224.362,3361.419,3298.927,3389.029,3506.334,3421.779
14,3565.703,3432.763,3333.563,3333.723,3479.684,3364.421
15,3583.828,3292.859,3212.271,3295.488,3327.018,3258.388
16,3609.67,3423.608,3315.625,3302.72,3301.773,3314.249
17,3705.162,3477.09,3227.653,3396.321,3332.308,3254.341
18,3677.898,3476.451,3310.79,3368.351,3363.408,3328.035
19,3537.57,3266.58,3358.36,3382.862,3287.811,3305.727
20,3439.323,3333.904,3271.878,3398.647,3393.689,3357.069
21,3437.962,3350.557,3373.673,3361.349,3371.32,3295.973
22,3519.648,3325.655,3330.13,3370.621,3291.06,3386.039
23,3383.134,3371.603,3416.304,3365.654,3246.963,3460.564
24,3231.005,3227.33,3266.548,3357.184,3288.324,3307.013
25,3433.92,3216.252,3420.37,3258.946,3269.059,3423.66
26,3489.862,3303.15,3522.744,3371.856,3286.511,3359.508
27,3361.925,3313.403,3464.399,3300.102,3258.034,3388.901
28,3388.806,3334.612,3320.353,3215.434,3368.939,3409.704
29,3505.995,3170.982,3214.862,3157.472,3389.453,3336.637
30,3720.837,3298.634,3362.62,3198.844,3360.517,3357.925
31,3565.239,3502.068,3389.814,3164.696,3242.785,3268.483
32,3449.271,3490.546,3472.82,3237.668,3218.818,3307.495
33,3502.218,3362.095,3391.768,3295.35,3326.913,3355.596
34,3723.795,3360.105,3436.165,3281.15,3318.17,3366.981
35,3811.811,3458.493,3372.069,3251.665,3291.594,3374.877
36,3877.476,3478.027,3331.382,3289.426,3281.912,3347.564
37,4229.71,3598.442,3627.262,3517.147,3543.854,3608.945
38,4193.479,3597.39,3539.31,3531.725,3611.331,3515.628
39,3681.602,3312.744,3266.973,3276.708,3319.605,3215.744
40,3612.001,3257.45,3198.197,3307.835,3302.573,3340.591
41,3568.869,3268.575,3303.63,3188.576,3299.56,3233.611
42,3467.411,3335.442,3270.549,3324.239,3287.729,3333.586
43,3292.211,3243.873,3217.945,3472.319,3268.678,3326.315
44,3269.858,3311.798,3363.712,3406.324,3383.31,3292.764
45,2867.34,3361.423,3209.453,3448.483,3481.55,3308.379
46,2924.661,3450.251,3409.36,3526.994,3433.582,3413.945
47,2959.476,3338.62,3414.494,3455.111,3354.409,3382.501
