,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.14,0.0,0.0,0.0,1705708.0,75987.0,25788615.3,0.0,25788615.3
1,1.58,0.26,0.07,5730.19,1705708.0,56299.99,23962782.03,0.0411,23968512.220000003
2,1.4,0.34,0.07,6718.38,1705708.0,49836.38,23910134.87,0.0182,23916853.25
3,1.3,0.39,0.07,7346.14,1705708.0,46175.35,23894924.71,0.0126,23902270.85
4,1.25,0.42,0.07,7585.21,1705708.0,44398.89,23888451.53,0.0097,23896036.740000002
5,1.2,0.44,0.07,7702.06,1705708.0,42567.07,23884643.33,0.0076,23892345.389999997
6,1.19,0.44,0.07,7707.03,1705708.0,42276.27,23883436.26,0.0054,23891143.290000003
7,1.18,0.45,0.07,7686.53,1705708.0,41950.64,23882691.8,0.0047,23890378.330000002
8,1.17,0.45,0.07,7663.32,1705708.0,41734.17,23882408.53,0.0032,23890071.85
9,1.17,0.45,0.07,7664.95,1705708.0,41592.57,23882081.54,0.003,23889746.49
10,1.16,0.46,0.07,7604.03,1705708.0,41103.06,23881854.55,0.0045,23889458.580000002
11,1.15,0.46,0.07,7576.78,1705708.0,40993.89,23881625.64,0.0022,23889202.42
12,1.15,0.46,0.07,7562.5,1705708.0,40939.79,23881492.8,0.0023,23889055.3
13,1.15,0.46,0.07,7528.65,1705708.0,40929.9,23881435.13,0.0023,23888963.779999997
14,1.15,0.46,0.07,7495.61,1705708.0,40870.29,23881345.34,0.0024,23888840.95
15,1.15,0.46,0.07,7483.17,1705708.0,40827.04,23881282.29,0.0021,23888765.46
16,1.15,0.46,0.07,7472.23,1705708.0,40810.0,23881249.03,0.0013,23888721.26
17,1.15,0.46,0.07,7459.39,1705708.0,40784.04,23881188.15,0.0019,23888647.54
18,1.15,0.46,0.07,7454.03,1705708.0,40773.11,23881166.42,0.0011,23888620.450000003
19,1.15,0.46,0.07,7424.85,1705708.0,40720.31,23881149.03,0.0019,23888573.880000003
20,1.14,0.46,0.07,7411.33,1705708.0,40679.19,23881105.87,0.0018,23888517.2
21,1.14,0.46,0.07,7406.61,1705708.0,40660.28,23881070.34,0.0013,23888476.95
22,1.14,0.47,0.07,7399.14,1705708.0,40627.42,23881061.09,0.0013,23888460.23
23,1.14,0.47,0.07,7388.14,1705708.0,40594.07,23881028.7,0.0016,23888416.84
24,1.14,0.47,0.07,7378.54,1705708.0,40571.66,23881007.41,0.0016,23888385.95
25,1.14,0.47,0.07,7373.78,1705708.0,40558.55,23880990.59,0.0011,23888364.37
26,1.14,0.47,0.07,7370.76,1705708.0,40551.18,23880984.63,0.0007,23888355.39
27,1.14,0.47,0.07,7368.25,1705708.0,40539.72,23880977.07,0.0009,23888345.32
28,1.14,0.47,0.07,7365.08,1705708.0,40531.99,23880971.06,0.0008,23888336.139999997
29,1.14,0.47,0.07,7362.49,1705708.0,40521.1,23880967.35,0.0008,23888329.84
30,1.14,0.47,0.07,7359.94,1705708.0,40513.96,23880963.15,0.0009,23888323.09
31,1.14,0.47,0.07,7355.46,1705708.0,40507.33,23880957.76,0.0011,23888313.220000003
32,1.14,0.47,0.07,7353.88,1705708.0,40504.21,23880949.76,0.0009,23888303.64
33,1.14,0.47,0.07,7351.75,1705708.0,40497.53,23880944.07,0.0009,23888295.82
34,1.14,0.47,0.07,7351.75,1705708.0,40497.53,23880944.07,0.0005,23888295.82
