,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2.14,1.14,75987.0,40497.53,1705708.0,0.47,0.07,0.004105714285714285,0.0557
