,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,2.402,2.402,2.402,2.402,2.402
2,0.3,0.3,0.3,0.3,0.3
3,0.3,0.3,0.3,0.3,0.3
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.9,0.9,0.9,0.9,0.9
7,0.0,0.0,0.0,0.0,0.0
8,1.32,1.32,1.32,1.32,1.32
9,0.0,0.0,0.0,0.0,0.0
10,0.1,0.1,0.1,0.1,0.1
11,0.1,3.6164661462029954,3.014024277006224,2.922028515625552,2.922028515625552
12,8.602,5.0855338537970045,5.687975722993776,5.779971484374448,5.779971484374448
13,0.002,0.002,0.002,0.002,0.002
14,0.005,0.005,0.005,0.005,0.005
15,0.1,0.1,0.1,0.1,0.1
16,0.09,0.09,0.09,0.09,0.09
17,0.026,0.026,0.026,0.026,0.026
18,2.0,2.0,2.0,2.0,2.0
19,0.061,0.061,0.061,0.061,0.061
20,0.05,0.05,0.05,0.05,0.05
21,1.15,1.15,1.15,1.15,1.15
22,0.126,0.9846719659332895,1.1973365985608468,1.1635144966458826,1.1635144966458826
23,2.1,4.38979190915544,4.956897596162259,4.866705324389021,4.866705324389021
24,13.7,8.09818765081616,6.710804095103047,6.994593055955705,6.994593055955705
25,8.01,4.738868701206516,5.299279742319791,5.416427199899206,5.416427199899206
26,3.05,5.503348474095113,7.027525062755223,6.8072445607134355,6.8072445607134355
27,5.422,8.693131298793483,7.2038218468958695,6.978670194586868,6.978670194586868
28,0.082,0.082,0.082,0.2508995274576923,0.2508995274576923
29,0.072,0.072,0.072,0.072,0.072
30,2.772,2.772,2.772,2.772,2.772
31,0.101,0.101,0.09620303292106944,0.09635447319637065,0.09635447319637065
32,6.2,6.2,6.217132025281895,6.21659116715582,6.21659116715582
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0
35,0.158,3.038640000000012,2.545128026919634,2.4697663828583747,2.4697663828583747
36,7.045,4.164359999999988,4.657871973080366,4.733233617141625,4.733233617141625
37,0.0,0.0,0.0,0.0,0.0
38,0.9,0.9,0.9,0.9,0.9
39,0.068,0.068,0.068,0.068,0.068
40,2.0,2.0,2.0,2.0,2.0
41,0.65,0.65,0.65,0.65,0.65
42,2.045,2.045,2.045,2.045,2.045
43,4.098,4.098,4.098,4.098,4.098
44,0.038,0.038,0.038,0.038,0.038
45,0.0,0.0,0.0,0.0,0.0
46,0.4,0.4,0.4,0.4,0.4
47,0.0,0.0,0.0,0.0,0.0
