,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,8.59,4.39,13700.0,6994.59,76545.0,0.49,0.17,30.06,0.0038799999999999993,3.504
