,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,27.663,34.21829957916985,36.033403227608204,37.397452425306184,75.56633213939037,74.21293730611222,73.41620070362337,71.52846366114596,70.26688906283687,69.65583190636079,70.51901272421325,70.84293870770094,70.58979845639969,70.53088008516394,70.39349580137177,70.43726490103333,70.25968708721706,70.51552784422509,70.45334521589037,70.4949639487362,70.7377177643035,70.74083629436578,70.74083629436578
1,63.017,72.15408239788073,66.10035266232182,66.46340567909834,70.8100061637098,69.61529020065554,69.11017303791547,67.63838072187953,66.92284470385964,70.6737605217592,70.04539067887654,69.64005876914187,72.02328331025659,71.7968615010081,71.26889717602596,70.84178748514789,70.8570451688324,71.49831784576573,71.43753347744878,71.4264981055294,71.47065780222505,71.47316272811518,71.47316272811518
2,73.866,64.30976574997263,59.18826466765054,70.33426505856205,67.70018756180637,66.57991645260857,66.295513422632,66.38364587635904,65.9797285145037,71.72515612947582,70.89999,70.73674690779411,71.72932685304953,71.48040929979221,70.89999,70.81377904863696,70.97098936902971,70.78211550890161,70.93635686050055,70.90188689316679,70.83332984663194,71.05302905888199,71.05302905888199
3,73.796,64.01801917343803,61.358061612313286,79.34855588292942,75.59334373292242,74.27064896354537,73.51437278997778,71.62874675378114,71.11269362557158,70.0307270218179,69.45671149816536,72.46493739155372,71.96272388102572,71.71528828754134,71.22118174931238,70.80658589461237,71.30019807169413,71.0820775042771,71.1859021785356,71.14640427453708,71.0690361946767,71.10642945725718,71.10642945725718
4,73.144,63.399989999999995,68.4598561926173,66.29878478921954,63.486270771317805,63.894323655239994,64.84937601865857,63.498292528275506,68.66177668733921,67.7392657595276,67.51432669741023,71.29969275509929,70.71078913842888,70.5514341832538,70.49245205166947,70.14418787219267,70.9736796661422,70.78508491661466,71.1330377776793,71.09876814948545,71.03417652680467,70.99496477058696,70.99496477058696
5,124.294,107.67049639096304,98.34670916512249,95.17661814034804,90.66308144020647,89.00678180068998,88.02440721347546,85.72581364571248,84.15594219350787,82.84029014919244,81.6953439997041,80.98086053450966,80.30252932532102,80.0058268683574,79.31493638811422,78.73854451973278,78.41308458626669,78.15883791042653,77.96965057585133,77.92358854879177,77.83197614597064,77.78373790152457,77.78373790152457
6,59.412,79.54024971162283,72.67900186485366,70.36058604601796,67.23346572622954,66.9715911729087,66.56398755295679,74.73645441280277,73.37516265762306,72.24477934626819,71.25733097072897,70.63988340620546,70.24124470742454,70.98996087435532,70.3944978335377,72.24746664111157,71.95513608548629,71.75078971830045,71.58205952975784,71.54677659943926,71.47660265722703,71.43752163608156,71.43752163608156
7,56.481,72.0864487594707,65.91907392030431,64.21763636357818,63.851961436393395,67.65411819821054,67.11297225182126,74.72945458382888,73.3730159185297,72.25626958310288,71.94393853564102,71.33663902254514,70.76986806163997,71.2979432031789,70.85757992832788,72.86259423185348,72.5787073190787,72.36758986665525,72.20434833974828,72.16817024447515,72.09621591573539,72.05726300515077,72.05726300515077
8,94.098,81.51301244948944,74.46144810165815,72.11687519955501,68.81094989575811,68.45974331145047,67.81428473001245,68.12690128751582,67.57339410203302,66.7503816774514,72.12463466287242,71.55184877966104,71.00786241858812,70.86388527787776,73.13509040604148,72.73191865843918,72.45943874991175,72.2455935505561,72.09223904781891,72.05364668920555,71.98402459295711,71.94780404378302,71.94780404378302
9,95.914,83.08613441391243,75.89999,73.50375893501021,70.07211615846136,68.82257626436416,68.14249077369902,66.88550489190176,73.60939191708226,72.49023174269716,71.91439836841363,71.31965941027605,70.75074969850532,70.66959857664109,72.07013926290618,71.5924068653622,71.31393014874321,71.13071330934069,71.07400371207991,71.03567079093413,70.96573239460771,70.92890653528876,70.92890653528876
