,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,14.0,14.0,14.0,14.0,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.3,14.2,14.5,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.5,14.5
1,14.0,14.5,14.2,14.1,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.5,14.4,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.4,14.5,14.4,14.4
2,14.6,14.1,14.0,14.4,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.5,14.5,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5
3,14.6,14.1,14.0,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.5,14.4,14.5,14.5,14.5
4,14.5,14.0,14.3,14.2,14.1,14.1,14.2,14.2,14.2,14.1,14.5,14.5,14.4,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.5,14.4,14.5,14.5,14.5
5,230.4,50.9,24.5,22.1,18.9,17.8,17.8,17.0,17.0,16.3,15.8,15.4,15.4,15.4,15.4,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
6,14.0,15.4,14.5,14.4,14.3,14.3,14.3,14.3,14.2,14.2,14.2,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.4,14.4,14.5,14.5
7,14.0,14.5,14.2,14.1,14.1,14.2,14.2,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.4,14.4,14.5,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5
8,20.3,15.4,14.6,14.5,14.3,14.3,14.3,14.3,14.2,14.6,14.6,14.5,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5
9,22.1,15.8,14.8,14.6,14.4,14.3,14.3,14.3,14.2,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.5,14.4,14.5,14.5,14.4,14.5,14.5,14.5
10,14.0,14.0,14.8,14.6,14.5,14.4,14.3,14.3,14.3,14.2,14.3,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5
11,14.4,14.0,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.5,14.5,14.4,14.5,14.5
12,14.1,14.0,14.2,14.1,14.1,14.2,14.2,14.2,14.4,14.3,14.3,14.3,14.3,14.3,14.5,14.4,14.5,14.5,14.4,14.4,14.5,14.4,14.5,14.5,14.5,14.5
13,14.0,15.1,14.5,14.4,14.3,14.3,14.3,14.2,14.4,14.3,14.3,14.3,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.4,14.5,14.5
14,14.0,17.8,15.4,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.3,14.4,14.4,14.3,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4
15,14.0,22.1,17.0,15.8,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.4,14.4,14.4,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
16,14.3,14.0,14.2,14.1,14.4,14.3,14.3,14.3,14.2,14.5,14.5,14.4,14.3,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5
17,14.0,14.0,14.3,14.2,14.2,14.2,14.2,14.4,14.3,14.4,14.3,14.3,14.3,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.5,14.5
18,14.1,14.0,14.5,14.4,14.3,14.3,14.2,14.4,14.3,14.3,14.5,14.5,14.4,14.4,14.3,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.5,14.5,14.5,14.5
19,14.0,14.0,14.2,14.3,14.2,14.2,14.2,14.3,14.3,14.2,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5
20,15.1,14.3,14.0,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.5,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.5,14.5,14.5,14.5
21,14.4,14.0,14.6,14.5,14.4,14.3,14.3,14.2,14.3,14.3,14.2,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4
22,14.0,14.0,20.3,17.8,17.0,16.3,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5
23,50.9,20.3,16.3,15.4,15.1,14.8,14.8,14.6,14.6,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
24,61.6,22.1,17.0,16.3,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
25,50.9,22.1,17.0,15.8,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
26,15.4,14.4,14.2,14.1,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
27,15.8,14.5,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
28,20.3,15.4,14.6,14.5,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5
29,14.0,14.6,14.3,14.2,14.1,14.1,14.6,14.5,14.5,14.4,14.3,14.4,14.3,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5
30,17.8,14.8,14.4,14.3,14.2,14.2,14.5,14.5,14.4,14.3,14.3,14.5,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
31,18.9,15.1,14.5,14.4,14.2,14.6,14.5,14.5,14.5,14.4,14.3,14.5,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
32,15.8,14.5,14.2,14.2,14.0,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
33,36.3,18.9,15.8,15.4,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
34,14.5,14.0,14.4,14.3,14.2,14.2,14.1,14.3,14.3,14.3,14.4,14.3,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.5,14.5
35,15.4,14.4,14.2,14.0,14.6,14.6,14.5,14.5,14.4,14.4,14.4,14.3,14.5,14.5,14.4,14.4,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.5,14.5,14.5
36,14.0,24.5,18.9,17.0,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
37,14.0,15.4,14.6,14.5,14.3,14.3,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
38,14.0,14.0,14.0,14.2,14.1,14.0,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.4,14.5,14.5,14.4,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.5
39,14.0,14.0,15.4,14.8,14.6,14.5,14.5,14.5,14.4,14.3,14.5,14.4,14.3,14.3,14.5,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.5,14.5,14.5,14.5
40,14.0,14.5,14.3,14.2,14.0,14.2,14.1,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.4,14.4
