,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
0,41.877,36.74817108318843,34.21113626872516,32.899989999999995,31.495816611949625,30.89195427824355,30.50052218313976,30.231198914566292,29.869947092354582,29.33719825127228,28.387056385107773,28.13631777361584,27.786061975715835,27.35556247584421,26.807553553632587,26.50086849314808,26.490502612612573,26.276924744303933,26.16540194355289,25.89347835035927,25.65930108807654,25.463237446121823,25.476478866029133,25.319282782302864,25.19314511163953,25.071524776533934,24.976313698010106,24.683137549430544,24.592942576361406,24.53758708354126,24.453420388087117,24.312799780590332,24.386266834960562,24.322128992893475,24.30093726962331,24.345728981815018,24.318736787207214,24.318520696935487,24.25307254472945,24.089508800667378,24.03012818110386,23.847779619472192,23.674472044209,23.665443154603093,23.55148625817278,23.52543438797797,23.424279511736156,23.460715682855366,23.36684879488414,23.48063644442042,23.435442040308956,23.413025974652957,23.40473281406457,23.374750077794456,23.38548219450357,23.358485835716216,23.309998931710133,23.585492580331206,23.54578492338739,23.681046595486976,23.612152072573235,23.557800637222602,23.680844201101692,23.568910959021025,23.486975944987908,23.45108940914671,23.46128607117949,23.392530686062766,23.328382700940384,23.124707274771936,23.298718939523965,23.29061708137761,23.323132059898125,23.184636906951205,23.47628236176548,23.3812584270677,23.3598252581042,23.38062328783581,23.3770782150013,23.396459506286313,23.356419477919456,23.23672950361641,23.35649476239349,23.306045948159394,23.516854500978244,23.487997644072344,23.45851390612526,23.379457753415835,23.281694917735503,23.2730602895719,23.214663866031266,23.07636572028939,23.06449826647152,23.033730034124495,22.952405281786014,22.880103472422384,22.851644108084745,22.859382658514296,22.868886015584504,22.830879493761184,22.765818472793878,22.830772504922372,22.816639580582354,22.77827231870639,22.731312568430162,22.74563157157318,22.738655897159823,22.73666536556183,22.7240039572909,22.78436490976226,22.764812051110887,22.70878771510986,22.664330470496235,22.651643071079594,22.651643071079594
1,36.931,32.40792574141496,30.17053450677677,29.758090223344865,29.49209220577218,29.770332719050774,29.80180851949751,29.6792760243174,29.636329691535092,29.760778964060435,29.336849444688585,29.094864693142164,29.19295537809556,29.132505461628774,28.864477515801106,28.32618532089372,28.09532331274642,28.0598497057976,28.05445819105097,27.807766086603596,27.421483799074974,27.249794098212924,27.497971103618287,27.408472911540642,27.09962636533794,26.749822350564152,26.78707077283516,26.859724268724737,27.115944033320453,27.44565784827576,27.775067835060387,27.836195435324264,27.89727584300479,27.89576724571353,28.00153340042063,28.1301032436548,28.059840425542124,28.004313309543868,28.13025455237059,28.203599970613244,28.13091951251197,28.47075034685408,28.362566993852557,28.30785721949685,28.33602703755689,28.625526546878902,28.693754935319447,28.746137968246074,28.816375561203266,28.928586569084736,28.927551234818075,28.87203776571579,28.817122778318318,28.838084457357994,28.885234425916927,28.690722339866618,28.799516692844247,28.895572500483983,28.938985844451167,28.733862061346365,28.748137726106087,28.674100386498885,28.721424392670595,28.68136184505969,28.748875919239264,28.62446617297118,28.74475712619757,28.70976492711483,29.05160098965864,29.22911987096602,29.36656609936502,29.363552536204168,29.400058792617703,29.51374066014963,29.595337513012755,29.62079778063957,29.59915668772497,29.51917877482654,29.542526628829478,29.625052662906242,29.58085184754933,29.72610285183136,29.723162868941262,29.643426341693917,29.96556246069579,29.91763827459114,29.862561835596807,29.844169901917017,29.973032392478615,29.988933525561198,30.01031759966113,30.346864993514505,30.577844531338023,30.520632439852765,30.44072540385607,30.40107928222427,30.44332685278514,30.46980942098569,30.506137092619937,30.54761787334575,30.4858869258047,30.522875843196065,30.513774894122697,30.478792286584245,30.581475669844004,30.578490108774393,30.571643376018834,30.620191507818223,30.57299422455786,30.86630122660069,30.84705851955537,30.816881679458533,30.776436959313994,30.773901975463012,30.773901975463012
2,16.722,16.654761967778732,17.201907695252842,17.165256943858868,17.21511476400562,17.48831855509107,17.113438991349643,16.837043687901545,16.373760999903194,16.090667578751976,15.46523628816793,14.765686213933497,14.442416768017145,14.137319217726057,14.061744436708814,13.809276096883062,13.70619966083532,13.533000287758364,13.527602520669022,13.514262062770015,13.753300095524251,13.733543262951642,13.67288386254983,13.589291290520752,13.225965591716177,13.31980514746294,13.212199754284836,13.146162862332227,13.293536691248189,13.296591958258128,13.202466027544862,13.148549428880774,13.152308610882244,13.039178975355714,13.167948156387382,13.342048025425399,13.536495565691851,13.424122863504259,13.443465728160252,13.53310967225956,13.496323968978777,13.37903942573939,13.470141479563834,13.51186717532793,13.477196648120021,13.638705774008177,13.840272757062637,13.839228475947536,13.945655055241376,13.783186061026825,13.948916710083958,13.912655668356267,13.854315581871278,13.850906208592361,13.820646237722444,13.695768155476697,13.781501818319317,13.764161434231589,13.671605040250776,14.02599447620848,14.041573362011512,14.04688065381028,13.87710666980736,14.007081498224085,14.030917963515632,14.086019964782636,13.934094262836796,13.94186676577989,14.101402136678434,14.218870356591081,14.47162842551128,14.626052397227653,14.5646267700943,14.61339368298959,14.603287899955594,14.731245480142784,14.768255038536838,14.818049277588672,14.930153442858279,15.025870285809967,15.03574147095412,15.029739697154893,15.016732325740456,14.99563126788293,15.194345875820698,15.194244344642723,15.169932918581116,15.220791660785059,15.248329293006098,15.250381656350866,15.333234125208927,15.42779488722811,15.582932415158107,15.534508718906686,15.720714431543117,15.743424969350336,15.699099305984365,15.851797533093697,15.819685372495327,15.889699444188476,15.955695669128604,15.90930253549932,15.910224904237284,15.950212636024842,16.081621175916005,16.063223997027535,16.068905626300385,16.145279983175143,16.136838351205434,16.097739783130802,16.11707876128285,16.174597345818974,16.228647551896426,16.242531365418177,16.242531365418177
3,45.925,40.3003977599978,37.51812291093446,35.879006470164875,34.08611095400658,32.52568303561643,31.412484893386146,31.27106440360488,31.04611328931281,30.649668122327963,30.629119741879098,31.025246009837446,30.86897581686146,30.971172108935676,31.056648038807726,31.1228619227756,31.51031357503773,31.463591935985146,31.805785034053255,31.72069076466002,31.807619862529755,32.03827488530437,32.18993624898114,32.150212351774265,32.17845802252182,32.54654175653299,31.634468542449852,31.60591931849224,32.68551999229236,32.16394229896717,32.793044413573305,32.19051932109521,32.22905358476551,32.28590184574878,32.340303321622734,31.60612617850776,32.18520751279813,32.13439385392458,32.64217104771177,32.29999,32.4623598039038,31.613706637436135,31.56028675538177,31.954345622127978,32.357132307815085,31.697270954812925,32.073062408077405,32.29227651655792,32.45993046832408,31.74442659303249,31.856774831532846,31.898215247190443,31.848717801006742,31.83980737529241,32.01908008989627,32.060526672087896,32.209912466978594,32.73940786724752,32.072565023498086,32.44548511894203,32.08674663356567,32.03162907141212,32.00089044148191,32.21945988692872,32.520585207914436,31.89007936595539,32.07940930741345,32.107503774744515,32.420317914942835,31.951285199459008,32.56450201588916,32.20045333225375,32.38690251888447,32.010706986091854,32.385735920872705,32.138772821531035,32.138896504710296,32.432107151702496,31.892820847809787,31.978990757364766,32.00985070580589,32.07186388845296,32.36616700343682,32.04728478162142,32.535949039035394,32.3811925296176,32.13334227549647,32.23243261850263,32.30702328110103,32.15270568559954,32.30001,31.794727641329178,32.37273268812972,32.15336210309687,32.49127206149379,32.17583632653822,32.29408542427448,32.52887439824219,32.34316594693977,32.18935545596841,32.28733876444284,32.419172222540375,32.357095020203936,32.18857135013623,32.37409177687545,32.10295173493237,32.14732496301068,32.25522406632736,32.330689368664906,31.524944367461092,31.529194666047268,31.711575725277537,31.81693473407023,31.839330652239877,31.839330652239877
4,28.848,30.629869090686803,30.854736186616183,31.73420039786887,32.6888787157383,31.192414685631288,31.636883219314036,31.3910522850856,30.851476675426518,30.27741987136587,30.504360083196172,30.026184141762982,29.571295398586447,29.186602864290077,28.86810344673547,28.430793297598495,28.150233965748935,28.085548721318055,28.279803601646474,28.208118392830496,28.081423041148692,28.21422043587923,28.889669180362482,28.732177357144558,28.649569952000718,28.385829412461398,29.04553916846785,29.365025849888358,29.51878275392797,29.780552301851003,30.307971119113454,30.74649349606243,30.339704226261855,30.184799031373775,30.42359289806446,31.127238723815584,31.214010626692325,31.228828847035167,31.069628553815594,31.17744795015464,31.0989645032805,31.992653033484363,31.93647429494485,31.700276276603855,32.03113617890898,32.657486238120335,32.11329717887803,32.22183689433052,32.241109108208946,32.76627356529584,32.2568007650151,32.16132896471387,32.115513103642,32.04392080665417,31.925369459582633,31.8423292427947,31.828561948125067,32.099186423896356,32.583701394844844,31.754354845952484,31.785873441564775,31.765936788402666,31.79765338849864,31.675294032896577,31.52595681053438,32.03141957917252,31.723861078393295,31.67041409547289,31.908515098883594,32.449857525830375,31.71214681476425,32.024260347031266,31.938379376415835,32.287948521939384,32.634553152022995,32.37776355778269,32.26076341598693,32.32889665767237,31.77422397526834,31.730523718471648,31.736600199564574,31.787460622142138,31.8497467247976,31.83295099414533,32.14753358912355,32.21801253465581,32.366081820704196,32.08863708783978,32.179326899633566,32.36922846204635,32.11716392302913,32.87704008854798,32.21050506369876,32.34638201351748,31.95138679707234,32.117162350282086,32.121223301806836,32.242482049970064,32.4750881809563,32.31572300176837,32.02350213363361,31.984229292990435,32.015344840826614,32.12615365998297,32.20885221561962,32.65276507694157,32.547878474235056,32.24605783288285,32.19458980803085,32.758883647217196,32.69026303641795,32.27315334030813,32.36722518968209,32.31069473368786,32.31069473368786
5,28.753,28.92727999972833,27.8156734431936,27.07424749505366,26.288747250650303,26.148263084214914,25.983391271681096,25.712528122027376,24.990755875606265,24.443757149713477,23.410057322713666,23.578871634755615,22.806801329452306,22.391974505382144,22.119984093073857,21.801990897556124,21.5729418291895,21.890646658232047,21.791591761964902,21.407656520695237,21.68770322114203,21.78258188584655,21.74912166207201,21.68077830573754,21.44822136995396,21.367910866181273,21.348913322687864,21.741064613868012,21.835571468762932,22.084993318589085,22.221493392662158,22.472742811723975,22.401243336288452,22.43628628018923,22.696792346733154,23.41385029965616,23.37218124472754,23.276252144107552,23.128520700699717,23.23300770019171,23.220871266547437,23.445100420029064,23.5130256420634,23.440717864878703,23.3660460293494,23.72227128539501,23.762192586927362,24.016363881708585,24.235945314170014,24.306747609252024,24.400758944736353,24.37854110862108,24.305015572375464,24.310351855265324,24.265365773351554,24.129458813488885,24.32041326032635,24.300361464809416,24.47710935167713,25.13483246360332,25.293917446010774,25.29363773475523,25.085136795214986,25.042611450900566,24.977734431708104,24.969538498975496,24.6839391472375,24.645753057543494,24.72393890846924,24.8462458901907,25.209345607098278,25.439087756262172,25.32717541056616,25.548730639555128,25.708428165517017,25.96191307739758,25.97544630677582,25.881564919362308,26.53184664365833,26.42477870098358,26.430757542289484,26.499067211798106,26.438016033066607,26.48059765386465,26.31398651500319,26.25988640410386,26.1990444967703,26.16598159203006,26.14414290415885,26.216168511398934,26.377369312108954,27.030913994406458,27.749613849776814,27.72163671098147,27.76377054201057,28.054925349759028,28.102110782399755,28.317474567372766,28.33563229534054,28.588738196100337,28.666308706012362,28.581303515825546,28.581117196137967,28.55284102503702,28.666468398308073,28.73729368505213,28.72152735566171,28.802699427434828,28.7602777052085,29.326598003516686,29.34789793434965,29.630074418881602,29.704927425049306,29.70135938304928,29.70135938304928
6,30.001,28.437623895620508,27.03775829070334,26.564533307169857,26.120867661920645,25.624354735536578,25.002710211542166,24.530515073653316,23.954656993953307,23.546261831034464,23.659937505615694,22.74463921821841,22.36174152455464,21.955060246677732,21.51464507307005,20.99229672343892,20.64250729638951,20.60559065337802,20.345851064062913,20.272549567441953,20.156131827594507,20.48809200538451,20.631873027670178,20.53932818721356,20.324800057686737,20.630415431679506,20.51758053538001,20.810774325386536,22.063723838217445,22.426712459254876,22.895673779917217,23.311289786035843,23.547017831475955,23.6650671899606,23.867845108060347,24.606422995060395,24.179529247781577,24.091444328183723,24.432290759011362,24.454532192951525,24.43101490342493,24.356351012509062,24.90068270768976,25.033919349593017,24.972130340505345,25.900257209273587,25.790673538382443,26.3093893463674,26.600616243579243,26.337170585658818,26.96297181740656,26.953570058139178,26.86009777555671,26.90434950826561,26.91906644575793,26.83004365482752,27.339494977324165,27.66931861422462,28.05353787041519,28.757701441724905,28.96393344315912,28.962863014221732,28.75393948260227,28.70792301755543,29.17277520075481,28.96746170204557,29.06444757904101,29.145653705569085,29.448141644201957,29.629602261891872,30.193092905436064,30.434475541998992,30.434800954782148,30.753258442371468,30.91261874294992,31.219128929275723,31.28802888942569,31.31340173994564,31.832382369366044,32.18627265874385,32.234312544792175,32.49132253252222,32.01632214614155,32.17323706348833,32.7894017224419,32.633439671039156,32.38365868141329,32.114635361030935,32.339100351280436,32.18462953657649,32.587727256180116,32.07794401797914,32.886820110954275,32.67209754389339,32.29999,32.630374006828475,32.45935706266711,32.005420680656194,31.99534754292511,32.175718758773755,32.14650439026538,32.13679681421529,32.12801579307275,32.07813114266123,32.37208881435363,32.100965547656195,32.162928636387896,32.27302914621445,32.25323246740759,32.00729651192384,32.04018505217241,32.871345862869035,32.57818002566094,32.52302766379313,32.52302766379313
7,39.252,34.444664406650716,32.066660000000006,31.90485206490069,31.33059731075504,30.807087153458202,30.413186295973777,30.14933080693481,30.22004342628715,29.858261003608686,30.05689219697742,30.109461252105984,30.30997537642389,30.336423834218927,30.542692019077982,30.494894921571774,30.375539861802718,30.448418462318774,30.926019374879665,31.313484046715057,31.411013529772095,31.920679494332457,32.12094411850953,32.17360079533603,32.00142562149497,32.16701638218157,32.43733214559231,31.93897100086844,32.95232648482198,32.4264912390708,31.69515973903364,31.687862499244872,32.246801881873786,32.27982760323493,32.947209854947815,32.199254952844505,32.36038736697353,31.851333481684012,32.04624030717448,31.938432768328948,32.057082657251236,32.47894496432553,31.767493499598128,32.17621576395827,32.62862243713283,31.9632245661737,32.829407868702354,32.44963514686773,31.93115111606986,32.30001,31.797786989775698,31.9214604645792,32.0093040795718,32.07972304410603,32.285923646424,32.35550345890976,32.01135010474361,32.69293498883734,32.02703871402166,32.773084852017796,32.41072420991846,32.17777869855387,32.18439978802223,32.417553029988945,31.917707872078964,31.838009880441895,32.47731842741001,32.24005111674211,33.214194917305754,32.73367698791517,31.98951396324421,32.150423214736804,32.312114115639,31.936787300167815,32.65774451506393,32.40077243630553,32.2836891497291,32.5171695518488,31.95926663760783,32.87535914420917,32.74301754950678,32.414253034435475,31.95792250996698,32.00821942811576,34.68512214871083,34.520143145761686,34.25592105934072,33.962276468068204,33.68427921448991,33.52338302392006,33.262330892321366,32.74199455161554,32.078197382122916,32.09168108053629,32.44430190338337,32.12932216985232,32.23191374862965,32.6537233451788,32.4741529678391,32.31479237802766,32.022579925229216,32.36345191980706,32.301481412375836,32.13324739158878,33.01311789847879,32.73662587413545,32.63146989534096,32.32887410004593,32.19686079784754,32.43619010257613,32.368245443630826,31.95524451410143,32.06947154865743,32.104707046483995,32.104707046483995
8,31.611,31.235005903607927,31.050949130341404,31.44585313245747,31.62720378250146,31.587595622475998,31.53589517889852,31.45535365733981,31.61864784832929,31.595086807403543,31.44204255135948,31.346080403463322,30.944271497075864,31.1786947158708,31.209034122469806,31.53211546736684,31.71272173527645,31.708231095218263,31.808329097142906,32.25813224932017,32.41180650377831,31.891319968175683,32.18834134922487,32.1516984431512,32.41249199514102,31.5280652961399,31.97666621249538,32.59570362046053,31.336850742001385,31.745124593435136,35.249828525844556,34.602163553830536,33.786388298022835,33.41509169730965,33.02324176347468,32.27356081419017,32.26246747826195,32.31366378831238,31.658402433068257,31.673671640524418,31.78881353089635,32.372140080949286,31.663028177768656,32.07197532584808,32.826414287144644,32.15698283259967,32.90001,32.519420548126334,32.0317777098698,32.661321563875255,32.153480630274515,32.198431881419445,32.30001,32.168333879896736,32.29643476747057,32.48976376685723,32.144182336154735,34.260389855692424,33.562567344913624,32.70830591334172,32.34666150951898,32.114176435829506,32.27056345883383,32.49436571159707,31.99333618153746,32.174858567930514,32.83079277407577,32.590943110193855,32.16678756053796,33.13567656749144,32.382374538266724,32.020361914278396,32.342666223305905,31.966984524671233,34.2739263319755,34.004237098149915,33.88135953883238,33.47431482752591,32.899989999999995,32.51538543346774,32.384492933046616,32.05932827469266,32.72116841801385,32.398788604413305,31.780870184244066,31.901889858642566,32.17306165361384,32.45858863067286,32.20272233742743,32.4539964919338,32.20127185023905,33.82303574581161,33.13732201031135,32.91277026221349,32.5108586416774,32.19523275389237,32.31006785991586,31.875000966225393,32.30001,32.14150398293427,32.367530352363346,32.07807020345309,32.129079224400776,32.31571105393457,32.05183289794919,32.58062036955466,32.47596550873105,32.17481172550869,32.25649372069478,32.969050851745784,32.899989999999995,32.480204303701726,32.201229195076984,32.27937221446679,32.27937221446679
9,12.736,15.774693656542048,16.937114291801315,18.125921371464997,18.885478435594273,19.755852573850316,20.18422027476571,20.22699144007801,20.646478135763623,20.57296219192571,20.92715423126155,22.656861549959068,22.686684100591435,23.35742181192752,23.649691549752355,24.75079488466896,25.237903822867242,25.769234494176466,27.284416147046812,27.969879624869137,29.752863038197628,29.884705912909762,31.12956111597596,31.335459312062188,31.919132260705048,33.298657280046484,32.36550703639673,31.84914696246183,36.801324213450144,36.21406876213436,35.307887824654756,34.659156096412076,33.842037193235875,33.47012903719917,33.0776336950502,32.326717961028656,31.58203290520281,31.769197116433322,33.12046827072486,32.77327333332269,32.49805176326518,31.64846551323513,32.3234142474582,31.776357198253333,33.66279212305268,32.976304354456964,32.426802659406334,32.07482343063371,33.56075907293908,32.82098998446712,32.31066641526263,32.079300362025556,32.19633521873162,32.5239015402973,32.14867946412798,32.898741779138106,32.54881020272128,31.83689673390041,32.745442816076306,31.9119794945716,32.150140036870965,32.40385062590165,31.825750968181808,32.30001,31.801977234108996,32.79454119711127,32.190842949363955,32.53246271707729,32.0721812325006,33.205426926194846,32.45053920166546,32.087764543730835,32.90001,32.51785438065309,31.75400446112131,31.992298360540666,32.14919960047592,32.951384299879386,32.386031485272824,32.00743515131974,32.07496209917071,32.576337384182146,32.100094140194,32.32119924669571,31.671354123339544,31.6712906047524,31.818064212371016,31.969652373946122,32.88728752660687,32.73593015838004,32.48101005256574,32.13777779626054,34.20001,33.968257053033604,33.55345644128915,33.227708678233704,33.05356108193443,32.59131489815628,32.405249971914216,32.24622751015438,32.43465689997939,32.144596443901506,32.15634278363378,32.31692680852222,32.06469433061776,32.6508866996776,32.54600613065948,32.24420285178879,32.28100614750202,34.71937314504794,34.646645862353054,34.20457380221786,33.89951746053637,33.840310804148686,33.840310804148686
