,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
0,41.877,36.52746299678641,34.211136268725156,32.400029605038604,30.90652118625762,29.78412160603072,29.434336191588944,28.89775197424512,28.533996906443605,27.579608344399468,27.226031880302507,26.669877433529958,26.189411751819737,26.103586614574276,25.4203949404311,25.21743920686517,24.9830288777002,24.960778682138553,24.55065343153111,24.617758080208212,24.47268767713436,24.46610931082605,24.279897941471837,24.02771951403546,23.931947319211908,23.71985158771923,23.641590612591106,23.550542260364043,23.41958721133976,23.343941296830835,23.27378650161216,23.068303803171737,23.095610204224222,23.135320668577283,22.93663607474842,22.681480767859256,22.816614369462457,22.759322159275456,22.755877591277432,22.49503102760833,22.444903906644356,22.970350177374122,22.862248648957504,22.60217807575488,22.664322562080912,22.743209812609315,22.635170145767734,22.612251507801986,22.550693837590146,22.575401915648644,22.483391377268383,22.52487877248228,22.48229042185681,22.68185200816151,22.61866730073261,22.574878395261806,22.51180475595462,22.423180955904897,22.358959362260986,22.271690184093675,22.311522845671032,22.279692405394883,22.429249463400595,22.32417570099308,22.229186016923116,22.249346947435484,22.360085057041054,22.314511070628804,22.425815444248837,22.403315394673704,22.427110839893174,22.40014937753739,22.557823621258123,22.509124098662042,22.467334024895962,22.42994459035037,22.386081185846614,22.29903723824775,22.134556419867295,22.08683931815161,22.07106385821605,22.078375886699767,22.13572517751227,22.190610501457385,22.147458677734544,22.104454071286966,22.0737114960427,22.141838467173912,22.106168399956253,22.115621489786186,22.11829469734332,22.14896316854326,22.191703421663405,22.154291271979268,22.13176556571989,22.05821193092597,22.014455056023206,21.950026431085128,21.936850483468607,21.931264574205162,21.88984850508582,21.868094067398754,21.8391895879193,21.79154993719417,21.762478037441834,21.728565916611956,21.681739598734687,21.656056094936787,21.676812321489273,21.72018924014099,21.68939739269511,21.68483683411343,21.664497872930067,21.738012308472804,21.758363845398694,21.73698949162596,21.653568108054344,21.641695020616243,21.580259437114723,21.60689858197837,21.60746396553911,21.524549664145617,21.452025421865883,21.555081458452975,21.521875018700964,21.512549532240506,21.507416991858115,21.493688772551817,21.433409407669203,21.438243871025524,21.47070656953804,21.465108114671775,21.466041952610404,21.52245820094881,21.512230858553767,21.500182806253115,21.46741656274827,21.432811610713994,21.40905330579981,21.418504649980648,21.408863109414938,21.381989717209784,21.521569804913664,21.517817606402524,21.51446394133399,21.517055658053184,21.497926719715633,21.49456556447271,21.49456556447271
1,36.931,32.213284999744914,31.33511964001159,30.724359904674724,30.48927544336453,30.46560668540253,30.211398091409567,30.005462428552395,29.56112019324742,29.168151614705206,28.813884412455135,28.44212366419822,28.03519922078976,27.372528741856918,27.161667016372537,27.031052854618682,26.696060492764893,26.45192464564865,26.332009963936798,26.05876122221758,25.994907587662684,26.31293695441268,26.100003830035835,25.738345620241343,25.59423446692646,25.580360637294383,25.37654968176973,25.340176936110044,25.420072408059728,25.74781473820309,25.64029835208849,26.026952313845523,26.011690273536775,25.977894654353832,25.95861950523702,26.055934504536168,26.097130475613387,26.19895574469966,26.308637977391932,26.359544548084845,26.450907619732874,26.207334790861612,26.08335226333743,25.990357440533863,25.970589020452337,25.867127311839063,25.900006822516783,25.813376117521823,26.102828836271684,26.115449416319013,26.198579626069762,26.237587551599823,26.208487578754593,26.302597147473485,26.359731483916644,26.465880811619893,26.538418547368245,26.47939060424688,26.893051778644725,26.766572248127623,26.78754462798279,26.717917462381905,26.896814526267164,26.910182432902147,26.86232240783107,26.800241398679916,26.96624816481662,26.86571334726262,26.78441838467974,26.729685962130077,26.833232702286892,26.71658964854047,26.611409449657746,26.65786155313133,26.665102299327675,26.67213491720094,26.631416501994455,26.641238479830317,26.628338637011254,26.53684380381052,26.674105468487657,26.669069413548197,26.67169640655117,26.85628555874287,26.90413054371185,26.94352956607604,26.97560840247552,27.108850494716105,26.98808472255028,27.004927733238695,26.85296263025602,26.85488770135089,26.85946888857744,26.87378713479356,26.90148569368786,26.891454637118244,26.90733253935867,26.800651164433873,26.79300725311149,26.78876445087077,26.72362149205359,26.755309022703294,26.65749752414798,26.112223953241095,26.199254012585182,26.358986713630074,26.3493420543165,26.467218219766856,26.449113304897402,26.46994445495858,26.451274710336122,26.676893601157,26.656560434393423,26.828115208295593,26.7126329438377,26.71724891022526,26.7496103587366,26.74649857691974,26.8560299777043,26.966395090586687,26.988660406342664,27.04911218597979,27.28530280297073,27.224642566481553,27.209499455473896,27.283031911900494,27.202224130876044,27.21025663993418,27.295568194163117,27.302843625350377,27.31610942167235,27.310844583247675,27.305184215182212,27.34796114244084,27.336695523375656,27.341969960808072,27.425685612747067,27.439783751694335,27.442913610032164,27.46347203648822,27.47306298101667,27.51978035873331,27.652422936110337,27.711422463729093,27.7105399974069,27.702496339328817,27.702314249468145,27.73396285725081,27.73396285725081
2,16.722,17.507753566558407,17.816084626210486,17.972063713074963,18.017947721216807,18.015692609548378,17.819643398863136,17.791179930953767,17.98008451035815,18.079204117982716,17.983161236171128,17.853618990059843,17.728880279091662,17.74230331755808,17.602184948993795,17.179773783948814,17.048810638024182,16.75164999177801,16.555060638704287,16.112412995941853,16.093180766176502,16.003891754182813,15.7722222042254,15.487835189972515,15.241676311315691,15.294179674825777,15.232546348508038,15.255903971132222,14.99041082210593,15.021672313479112,14.960709732714616,14.941716472730509,14.71083186463282,14.767577162214764,14.519778541581724,14.51406645592204,14.46760863953646,14.212000885852907,14.163265967279278,14.236510084524316,14.416987511530804,14.298513112705665,14.36100998325786,14.412982502678446,14.49684003598686,14.618323690851275,14.603355826351011,14.446920012141565,14.483445948051529,14.45489859507466,14.36068953305983,14.220086136141216,14.188195837273287,14.20252797718619,14.184985464294005,14.142877064287903,14.139989264638173,14.112763983476023,14.406153339799868,14.385410083737064,14.307362917442012,14.311653382438896,14.2642393380946,14.25991187805795,14.297588517196052,14.242452479782147,14.351492871265512,14.376613109455569,14.253377876593033,14.298487228031624,14.138355150751492,14.15971317372733,14.324615768752214,14.388751961220212,14.487251763802664,14.450320988778657,14.523889217962136,14.613860147105243,14.7329760775223,14.752478076688945,14.69322280472587,14.585248531135782,14.561135213387686,14.5809905472788,14.6749237477286,14.733058787043268,14.741265413160482,14.822241957984215,14.879903620351515,14.863367482145433,14.835265891134876,14.926146705536638,14.939441615364984,14.866456735377993,14.884050241393355,15.335079252556268,15.266143624217523,15.226802973118733,15.218245090302489,15.205185248562362,15.157388144743694,15.088287670912042,15.080902736503576,15.280393479678368,15.23100177726055,15.309237417766745,15.27056809927445,15.452672747639202,15.464056364353176,15.540614016118344,15.574551081955846,15.659490613460436,15.622972726926033,15.74629838995491,15.902833886702693,15.905523215571364,15.867466394383612,15.920291877151733,15.922100838177235,16.092288463897308,16.089743114279933,16.120635515912316,16.61437579480151,16.52749218081242,16.47981261735253,16.479638338270792,16.35275446416645,16.361816796267334,16.35203964739782,16.32927249699482,16.316789139782195,16.31969816895524,16.318213475533206,16.31482388076268,16.380132893589195,16.399590902091663,16.510746571796833,16.49761340123679,16.57346517750008,16.62392849817727,16.679006871241224,16.648332294082067,16.821768600158634,16.81177099055419,16.8047607414,16.795067571130197,16.77139457847424,16.728098466421244,16.728098466421244
3,45.925,40.05835513831975,37.518122910934466,35.395445295163874,33.480106931715966,31.59010225805905,31.218891179290548,31.267571106387567,31.180433393389862,31.179963004242573,30.96983866277866,30.596270925016515,30.7773090549463,30.887448774650597,30.662250003651184,30.389233680948916,30.663234550049047,30.431520591426008,30.540271224130542,30.545474841541687,30.558134942218057,31.099440243401276,31.005899676278382,31.195390793154864,31.272689674025198,31.31021643916169,31.48488778414839,31.794869468509614,31.98368959002061,32.06746630580696,32.16313599472675,32.60853484342722,31.919191844388322,32.231352396139506,32.588292023420806,31.63260607347489,31.989464106811283,31.788326933554632,32.51389842117058,31.42235758606531,32.06280075758032,32.52842356835479,31.8914400090265,32.30001,31.91428051905376,32.12690888000304,32.3330209441312,31.330506427547657,31.49571541533064,31.500253129083134,31.51939537088295,31.615095275494383,31.742342276232485,32.39903210960232,31.737784944224856,31.90364536255131,31.82948641374072,31.912922647172294,32.07383960125271,32.20992550543601,32.083463593481355,32.1512942286649,32.005675504921456,32.00042931411221,32.111701189182945,32.39477020166008,31.94436318586626,32.11384890119716,32.24842103445587,32.31056318206345,31.804972322843703,32.198128343268785,32.389823934004035,32.2306195493829,32.31055151267689,32.138395926719404,32.497879649915305,31.888247270647927,32.142796975285655,32.29389949307191,32.609766509957055,32.107712611358195,32.27887281002555,33.007858411859445,32.796549764467755,32.66112973922647,32.530557513008624,32.12092901520308,32.028745569903194,32.08199695193811,32.2018095400695,32.299544850517975,32.569299244946194,32.37090355326211,32.32547224776732,31.821487012230392,31.78113025414658,31.82957179135074,31.807174065747304,31.798507744718435,31.891510657216937,31.90690364997158,32.03546743292804,32.21967406609504,32.19843502327008,32.61514648092945,32.44409468705871,32.18021034730876,32.36176886170996,31.872517556940426,32.296459636631695,32.851385993163504,32.64957506196619,32.10647880080843,32.18986397841916,32.19928792774747,32.236672191305054,32.36067546498927,31.850343683580892,31.964888197104987,32.03072424246411,32.0419956352731,32.20224002803093,32.530449889400245,32.30629505124879,32.180653841953756,32.34874242480855,32.30910478251231,32.12950055768935,32.16672301439976,32.551806658778645,32.50648133666354,32.32884981562812,31.969816846717915,31.97357904951337,32.00100594411276,32.11487727393969,32.198413969751726,32.259352814072706,32.30491688313598,32.2057783825471,32.411452387554746,31.947591986646824,31.931861268276148,31.933030716685938,31.93091298778103,31.97202167539257,32.07278057966758,32.07278057966758
4,28.848,29.997568581606114,29.391681920859494,30.09705028585226,30.896939512784325,31.645603677874362,31.123620471317373,30.723745025091457,30.387742337422083,29.203262832711925,28.897900344108884,29.31364059891872,28.842581765966116,28.823695019840102,28.313755991576397,27.943580951889597,27.70926927784503,27.877074786066988,27.7933687034509,27.663508660913713,27.287871586361984,26.679968664215554,26.497105136449314,26.41354513316323,26.264522953186283,26.25726641679471,26.06556861205592,25.860917308110636,25.897766228348374,26.188834701969864,26.162162346118595,26.321513710159493,26.70020402610202,26.681882159402114,26.38603293810359,27.479336520747445,27.63985471643243,27.674389109852843,27.967497593078683,28.917487625296168,28.84700334904814,28.968090282457215,29.343600002427817,29.312178551795526,29.64833418414561,29.57908333582423,29.429244537451016,30.31867229367776,30.252327850036586,30.2008671627283,30.10246233064509,30.0315025048511,29.895153566386444,30.388503746721316,30.856094897395895,30.80727645503706,30.791016293727953,30.603274075732028,31.337791689112453,31.32104315863578,31.11278971467611,31.08032556353656,31.068883356569177,31.00944658803187,31.03350534350369,31.00047572032155,31.566808328713353,31.48023370291405,31.69777810512968,31.51702363286066,32.03399694478412,32.02057294654879,31.848305744165614,31.946668411271116,31.921289025496364,32.110026675536965,32.15475555851512,32.54427499421113,32.203304468222136,32.380937978617006,32.04327872847159,32.696364865575475,32.279267419274255,32.681014225042766,32.47179795826429,32.33350208240004,32.20015695595979,32.86017064955411,32.392413245711836,32.22396618372182,32.02876241543349,32.249667298456444,32.29575512153652,32.43329645675767,32.38632659511411,31.86527362237313,31.808658434451612,31.653391220470766,31.620465039276652,31.617680749756353,31.606090785452544,31.470999544505155,31.421933933345933,31.86413252451395,31.814008489864182,31.90112540492422,31.982897783927783,32.121119469143125,32.12333085734631,32.53438938635135,32.31008318236754,31.946607664795863,32.0848493378629,32.54924261753863,32.24620929506927,32.238776514535445,32.429570062409155,32.22471495804716,32.44652621100578,32.157807902287644,32.12339183904251,32.30001,31.892651766841293,31.899512054658654,32.073214064764336,32.22196599411267,32.32395930031995,32.28308858471094,32.443424464681975,32.353313356751656,32.05508831818624,32.08136846096043,32.15862348490808,32.58746132856461,32.39684589114003,32.36091230634006,32.175737370689994,32.171059719299805,32.28389173956178,32.32219150068781,32.219831426930476,32.449998822806826,31.97080195926503,31.947043870033045,31.94217522077695,31.953110051780122,31.945944022007417,31.963573500742438,31.963573500742438
5,28.753,28.909230956251182,28.021049723237077,27.044181628122015,25.96132524502961,25.393629874411918,24.738435933167718,24.42800493116517,23.794294763972033,22.623532657141034,22.60336186357074,22.488194170501767,22.522793439399763,22.51393637218598,22.097517662057673,21.67441133911773,21.492368838719827,21.677562995168778,21.44886086570368,21.38634630943371,21.050544515181635,20.717778325848805,20.532133092474847,20.580423099567504,20.445818303943383,20.52311313025829,20.437929112020463,20.326371932965962,20.36750380723241,20.611185478101024,20.577260101433478,20.450605478404928,20.714799851474865,20.840364331543647,20.668662720667722,21.262789101367833,21.132712757989726,21.204480000717904,21.268484428663424,21.701037139030085,22.03945887245375,21.972386054007433,22.23401851240941,22.53165656788468,22.56411925755888,22.77461279202186,22.692895080552674,22.677488399799454,22.81881267303457,22.6791678837854,22.609179884918138,22.62919209676336,22.685509154327963,22.674553216107554,23.10683496915183,22.961958712273706,22.974837517134702,23.01962669635175,23.45666612507996,23.353403426234003,23.132994711807584,23.178464744424854,23.24264814396279,23.17839304129667,23.21714450196583,23.18946599566136,23.299048443342688,23.354658205852324,23.149195033615353,23.45220023802433,23.418413395702242,23.356579662335015,23.61915603664137,23.65839378499414,23.64914570881488,23.70204284280929,23.693682696323673,23.899176303692226,24.160013028497715,24.361222129872854,24.42215939039775,24.661284718942674,24.67986758667782,24.72544532891779,24.92466549409565,25.042993422375506,25.106594618800656,25.250086865631012,25.24545932459014,25.287469360446913,25.2409516530822,25.623841065808563,25.57200896033181,25.544706829538892,25.584723883890458,26.173300199173433,26.068412409887348,25.975235937055174,25.958905951070204,25.949032361303217,25.926894068111284,25.69227988133596,25.67245058804862,25.66799156689866,25.696838992337938,25.599981531773114,25.678471576500947,25.78731849336772,25.744814227210853,26.497944687790095,26.526143304652734,26.671700269256707,26.65080926367769,27.087640508046988,26.997066902666848,26.968592345364872,26.985558583656104,27.012787311156718,27.107600635279788,27.001056171869347,27.00828985251986,26.912429546857055,27.226972691387427,27.133961511510986,27.207774055199227,27.321685582422994,27.381703888012897,27.43908568647526,27.547606746125258,27.522685470142303,27.530735472825945,27.54722192499887,27.598127952383148,27.729806252029498,27.73511859430711,27.74708750798966,27.83194120094104,27.79038918279554,27.790299192809673,27.79829800686924,27.926061135541147,28.11673957227471,28.600060358467946,28.64383584376578,28.63937679252536,28.616654861965227,28.597174752445216,28.649017863998022,28.649017863998022
6,30.001,28.45338100164929,27.53912739017617,27.06652921209303,26.104379154696204,25.334188951318385,24.946932387279173,24.69965324691882,24.46770616817568,23.78968613137501,23.68816867306625,23.461150088715566,23.3479291404898,23.046415785171778,22.37212865540049,21.693879119131623,21.5428153533697,21.351507705415976,21.15800418515835,21.387162769670812,21.492857926011936,21.046778642215845,20.91511687026985,21.060809618687212,21.04860159955173,21.054356491636177,21.093577387220602,21.251921261249365,21.405647879080913,22.031863828593686,21.847882845070668,22.11527704978917,22.494141488371355,22.61950699677669,22.411931424087577,22.19670953873758,22.320919133685347,21.98715509895642,21.941038069641664,23.075451861758864,23.995084351181877,24.08284667205435,24.23359474310014,24.575856269721218,24.54695813925983,24.68947778720789,24.588086634358742,24.458262231609897,25.007815201419355,25.070867969814234,25.05333315325317,25.112346680933857,25.167638617999142,25.35622421743185,26.56915461122575,26.916994140954692,26.989471269400735,27.090608699997972,29.13651558696505,29.173596016928503,28.98692273674224,28.839651872846446,28.957326187027455,28.794795394128172,28.59709482909342,28.47566313535401,28.397793221366104,28.56002764529643,28.41124769639529,28.548714872290546,28.27780809984013,28.167134515738038,28.305698251566415,28.262293079504342,28.34907233982642,28.480634726593145,28.726065131710527,28.66798560243218,28.8029940212039,29.459045056151364,29.32343212966149,29.614298589896674,29.29215004537704,29.243125806905674,29.570223330764165,29.807190549433518,29.99363414583195,30.57772397360096,30.580532155059693,30.631725367271347,30.500295661152457,31.066844180197716,31.071373891317275,31.198013774498843,31.20714030351158,32.2321312248284,32.06455626294638,31.897710903094207,31.916749418054142,31.90440479530989,31.834382640804442,31.665557422164998,31.64898780630877,31.477327081047108,31.487552511572677,31.457148277971534,31.44505356608331,31.546787062369102,31.53515120919206,31.830800207170622,31.80669864297513,32.06579157485785,32.03283486540191,32.34637374274155,32.05453912482909,32.02529067465504,32.00336280542285,32.09742581737896,32.325344667111665,32.046602946858314,32.14857885960807,32.085146271298036,33.16369753227022,32.735517864094966,32.50994998127814,32.383516745176976,31.930072687009538,31.936388319689314,31.905361742836085,31.892364888218818,31.860256070903205,31.86996078228705,31.955890188353937,31.892133857390508,31.87158431104182,31.92415162970432,32.199032801054805,32.21590477238925,32.027283260097484,32.14522094497725,32.37721540324709,32.13784308526667,32.396936597405094,32.2686508113492,32.268317670480585,32.296378008462035,32.30585346432413,32.188327922057944,32.188327922057944
7,39.252,34.23779109176541,32.06666,31.658247030240457,30.86028976714146,30.524273651607484,30.204992358361505,30.253133712433065,30.287946471814728,30.71380729735967,30.830082906795703,31.0369733149101,30.928194797961414,30.95305011231757,30.930442476736115,30.86312569057136,31.139788588591724,31.013836584423967,31.084394311798956,31.497936208563626,31.593523527318226,31.875904265380075,32.043935000653406,32.33171310095816,31.626640949563182,31.625415691445394,31.840460756528287,32.07235179134052,32.74804973171277,32.03936875178956,32.20933729330778,33.058067862381264,32.35922175500154,31.669988352788085,31.704331886681086,31.757666242537,32.10788199933092,32.13996491982148,32.92364584553604,31.818349168544927,33.39809541631653,32.334144740471395,31.700965620636683,31.85599377384369,32.0205796705048,32.041474496188265,32.19730274050997,32.35433825332248,31.968526426620457,32.246298104647884,32.324796504282126,31.966166375649713,31.994790069895693,32.55988082219574,31.895350819389765,32.42038422097962,32.22609488634228,32.409790731157244,31.825624928645485,31.933594004943657,31.98110329279619,31.960603697160245,32.14349366766857,32.14084050640264,32.147442656834066,32.28689133377232,32.6151451881356,32.06949328941981,32.344261555736956,31.83881657570008,31.98143395450009,32.18417478534485,32.712781436719105,32.55788794342456,32.35500463753239,32.18261219849135,32.67567547977665,32.06270780306987,32.36110993932766,32.12623806722069,32.375979401481096,31.87752484571154,32.17465977018497,32.90001,32.689391773106045,32.5501691753139,32.415930501962876,32.007745400580035,32.131121890407236,32.244475239456136,32.60997123360722,32.12347253055066,32.461234197193725,32.26349678310213,32.34317016991907,31.82281152673024,31.88435054958094,32.12438515281407,32.128289938627276,32.13150030645046,32.17081924554859,32.15205142282627,32.29119302541055,32.39302404231324,32.20435984792828,32.67771504630925,32.506335108416394,32.24194453563223,32.39897826332269,31.909164419825228,32.26152402481682,33.10781430165927,32.904428093372175,32.357092581680874,32.067020170643424,32.08528370759499,32.30427861933637,32.10779527927338,32.58224261075058,32.30299459660462,32.19369820448599,32.30923363929416,31.954286836215505,32.13975102065746,32.154588232503755,32.26746599170704,32.453508167024424,32.41399093981193,32.24047438204551,32.27925508025168,32.87256299123193,32.82679104616156,32.647409194159486,32.284838415518955,32.37164370125006,32.33573806994379,32.15070718578277,32.21114419406511,32.49214683391282,32.3181503818325,32.21580310576013,32.77527273043166,32.30899315549173,32.181055608953486,32.18932489837992,32.19111255076833,32.208615460661285,32.217817114779905,32.217817114779905
8,31.611,31.2188258089198,31.36227772461376,31.003165293026996,31.296554680501583,30.788402766559823,30.62895382404882,30.90114001074292,31.097439327234603,30.75569476986141,30.758800591802334,30.55751065495902,30.825268646788277,30.8095398325418,30.8676551347473,30.839112996906515,30.94282154473514,31.02789615104878,31.185777030024425,31.604485164016804,31.867513809948633,32.72064278169223,31.85221906869115,31.848223326032183,32.25582146596394,32.37477871960272,31.754363971972662,32.11326049274029,32.70822269704462,32.00040359018521,32.03586932787032,33.51802723424278,32.80945760587821,32.110634430781836,32.21635719788871,32.51004713453302,31.595277292867813,31.937379386888225,33.54631182084037,32.420111303593906,31.59560533782385,33.700608267858065,33.04067055643228,31.94968085897679,32.41276291947006,31.7995371275915,31.887599597782074,32.7581337500121,32.36750683245666,31.92549270461541,31.979573667176613,32.3987263219823,32.12683641519261,34.75289163616361,34.043603438746366,33.383598252333314,33.18353655509874,32.60254790571588,31.904473292674023,32.02784943103002,32.198543395028835,32.35655161832948,31.58895730370748,31.72304781431326,31.814617292055452,31.87634629782784,32.57211020567703,32.02717828290352,32.31685279802028,31.811836135661114,32.04923223830139,32.597143287913816,32.03133368480692,32.23842175118357,32.66709063262001,32.49303535141633,32.14163628236475,32.80757393118352,32.46384478860074,32.22822728303358,32.47323454633265,32.004074296374036,32.08700460133987,33.81712727508402,33.600637876286704,33.4575343237618,33.319553627040136,32.899989999999995,32.43166577633851,32.263014593296774,32.48518745091905,32.00055036092572,32.88283004635188,32.682524483665006,32.63519369028708,32.11013677658118,32.17498979088901,32.31973944672778,32.22510818167829,32.23899547606669,32.282291406686475,32.44745250172735,32.02727454476081,32.3951615657762,32.206484921977996,32.659119621826015,32.48783720858225,32.223597088634925,32.37876960176991,31.919497652561212,32.54336466984873,32.19137182743881,32.342896435597105,31.804901497045897,32.080012799445974,32.08302110750564,32.21524501264068,32.484811846694605,31.972522419473748,32.34881717737524,32.239365745675336,32.48807972507026,32.21552713906622,32.35434043265359,32.139667836328,32.439500311388635,32.002075126601426,32.024696578871215,32.23149066072852,32.25128442981528,32.41624281930772,32.37110625705947,32.19421449253758,32.533623059452836,32.343322540858956,32.30744832251251,32.122579317352645,32.217529390932434,32.76544653501074,32.589986554571134,32.48677840956014,32.29999,32.690066745812665,32.560620219407376,32.537474471998344,32.48666032056784,32.40830564133493,32.29477287094218,32.29477287094218
9,12.736,16.254198500501605,17.021994069381254,17.8568504283057,19.258644539716467,19.881720608359092,19.915134007502648,20.076780663944465,20.855814895565334,20.896087706477157,21.663324658460045,22.19254525392007,22.37143821710153,23.192085353700836,23.20797776398957,23.891717649806306,24.402099693292435,25.479519947361137,26.58461472522909,27.70230614941814,28.13133511456954,29.662049885641878,29.820654862373072,30.12583390851508,30.529013628710132,31.5487803242132,31.967775754259733,33.317432020183034,32.444909458350175,31.742788555980916,32.452725630190365,31.75444052893575,31.44557645577651,32.4763720253823,31.72479208632253,32.66170689631346,31.74266964230964,32.32394035230295,31.90625621299927,33.195360223761774,32.3511381825702,31.518051121866968,32.04982890497965,33.37808094991902,32.97947705351795,32.35552944429589,31.69512096902307,33.68898282751178,33.287255927624365,32.832681607976,32.54566618230126,32.17066432653714,32.789559894001115,32.13605039320791,32.7932752086001,32.157510203403476,32.20297462618043,32.45717866282023,31.69219840371603,32.24890988030701,32.28667972493843,32.88171911992019,32.101666259245434,32.21537213070042,32.59355660281419,32.31331414666939,31.864039671048513,32.36138892106322,31.664615183360024,32.77114045024287,32.25834254683006,33.11014228768684,32.535428230656116,32.385338681836416,32.18874770053224,32.57494428437072,32.22265940325278,32.933055787816336,32.58801195579384,32.35149326435675,32.014141055352155,33.76185628907674,33.33116669717692,32.61327243180983,32.40448983226662,32.266480618577646,32.33669478928025,31.929507433046584,32.33460790383683,32.166461441247435,32.784468892493194,32.32520432941843,31.904634489235843,31.93019662466301,31.91594027073153,32.30001,32.06915430390943,32.36767563515823,32.27290401433142,32.29663041112181,32.38654700110787,31.926010473280122,32.29815277708718,33.59604117625129,33.40037034185305,32.97107838689943,32.798159890052276,32.531395757747724,32.29999,34.44473188788134,34.20725495339024,33.8224370119225,33.61466077045255,33.05551117815707,32.74776449735281,32.68115447947271,32.35216804523743,32.1478018834755,32.70062661427521,32.40964724875859,32.29999,33.009446054982384,32.59314062280124,32.17232746941022,32.346168563741756,32.22037228385381,32.61621239026847,32.574972147126836,32.39388998281132,32.30391645613561,32.006146746285026,32.038442000457394,32.23720514452126,32.78833197282177,32.59654157287604,32.560386491769364,32.37407012910695,32.23433644616758,33.50702891817793,33.327597741121004,33.222053679764166,32.976435275020265,32.48946439896981,32.36081222019279,32.33780850648732,32.287306175711976,32.503739980724966,32.38549454662329,32.38549454662329
