,0,1
0,14.0,14.0
1,14.0,14.0
2,14.0,14.0
3,14.8,14.0
4,14.0,14.2
5,14.0,14.0
6,14.0,14.0
7,14.0,14.2
8,15.4,14.4
9,14.0,15.8
10,17.0,14.0
11,14.0,14.8
12,14.0,15.4
13,15.8,14.6
14,27.5,15.4
15,14.8,17.0
16,17.8,15.1
17,14.0,16.3
18,14.0,16.3
19,22.1,14.4
20,20.3,17.8
21,15.8,15.4
22,14.8,14.8
23,15.4,14.6
24,17.0,15.8
25,14.6,20.3
26,14.0,18.9
27,15.8,15.4
28,15.4,16.3
29,16.3,14.8
30,15.8,20.3
31,20.3,14.6
32,61.6,14.5
33,36.3,15.8
34,20.3,14.6
35,31.3,17.0
36,36.3,27.5
37,15.8,17.0
38,17.0,17.8
39,14.0,22.1
40,36.3,15.8
41,17.8,18.9
42,17.0,17.0
43,14.3,22.1
44,14.3,22.1
45,15.8,36.3
46,27.5,61.6
47,230.4,22.1
