,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,57.101,54.27807492857143,51.99665373232539,50.680282655040344,49.38478417538913,48.13619615012745,47.22059144252439,46.423927375578664,46.030597141113965,45.45082975638169,44.927466810035966,44.555886208315535,44.13310506806578,43.707624463779524,43.39248189467795,43.228230203309884,42.99306893148009,42.88162371789121,42.66510502656079,42.56352550142798,42.444739019754174,42.3692568871554,42.17627083205816,42.10958910111088,42.10373048893866,42.04620364747184,42.022394779386566,42.00906460887541,42.00256370076307,41.962150406694875,41.94511193921482,41.91474290581258,41.90028094381047,41.90028094381047
1,52.79,50.499574232346355,49.01983557517211,48.09399172920641,47.304998643996875,46.53298018467697,45.931425460244725,45.46159971294459,45.22615706054664,44.874223223850684,44.57552837549293,44.383408901653674,44.170802910363854,43.99011816961876,43.84439693641962,43.76657875480111,43.6596635960079,43.604269100146134,43.51669746797989,43.464391885401895,43.42103494085583,43.389251328651554,43.33801036564139,43.32091329560739,43.328127923573795,43.30792948504117,43.317541277538425,43.30905643307859,43.310564549493634,43.29750448388671,43.29868654634751,43.293142863731006,43.2929718319718,43.2929718319718
2,66.006,63.889496945640005,62.535033874512386,61.80349518738962,61.2469004984346,60.73330355491012,60.330513355306564,60.00657632629567,59.790249443055636,59.444592635063366,59.127809566965986,58.97640400454335,58.76585124847975,58.591517497667695,58.48467412186002,58.46008470570028,58.48203620763469,58.4970028094365,58.468872990135615,58.47879180772461,58.546704908209804,58.576247233235854,58.68619087441758,58.717992428380235,58.86910892691654,58.8945562596596,58.97231488611872,59.02463563729886,59.09821383038697,59.12147927574207,59.18102751416028,59.19794029246529,59.260661808705756,59.260661808705756
3,88.888,83.99916,80.05119948,77.72971469507999,75.57990242089426,73.71305784826743,72.27344503133759,71.25856041642511,71.18592862882856,71.0701796080115,71.0363539853199,71.01400403273415,71.06414374294255,71.02105239720801,71.02263301845777,71.08368513463273,71.24124130413533,71.29753777535814,71.37956605728226,71.41918903255142,71.57074874810294,71.69795953845333,71.96827999547904,72.0954762501003,71.98749356906626,72.09940787883525,72.04289202424637,72.00767219257882,71.92722256171537,72.0009165769094,71.96270462146121,72.0457791217421,72.01055641270497,72.01055641270497
4,69.934,68.3750569377035,67.33227249813937,66.98100623855048,66.80422228948919,67.08650219223308,67.27964893961948,67.87065491320804,68.10887566948021,68.50203246563873,68.9146144667494,69.23995853124364,69.66327121180623,70.00206301484094,70.26943651929673,70.63634462875238,71.13284120566504,71.47922336319296,71.90653811279535,72.20841676350122,72.1578749296837,72.11699297927771,72.02547703544349,72.04815139714299,72.0816504356118,72.09819288192402,72.13758845804016,72.16531944779075,72.15636155373309,72.1757941004669,72.2043731042573,72.22922250566785,72.25848969557714,72.25848969557714
5,59.838,59.437775548814614,59.32445294643303,59.746334745510275,60.419803441240205,62.07809912371729,63.11583274474807,64.8443803755674,65.77964015651553,67.02934262385476,68.22253197259218,69.1255938270163,70.28284621343806,71.2886079331166,72.09464495894755,72.25234811776531,72.42689120970542,72.55589246720908,72.77609823223331,72.88262447519914,73.0783151147279,73.28466122530145,73.61712292597522,73.56985279935068,73.49507173124138,73.45080233152383,73.40617362691023,73.38800114870402,73.52352970954362,73.51115270171184,73.48790174154651,73.47899082377769,73.45274033895554,73.45274033895554
6,64.477,64.73839551706858,65.42700048649651,66.50343093072144,67.99775174089504,70.69739111723962,72.57840934947349,73.05122940057925,73.36931103114112,73.90635161027839,73.95292930636231,73.93048496420977,73.88273834137749,74.21123847126488,74.4104525266524,74.48759925434962,74.40961944141763,74.50530562953102,74.6435120098916,74.71565353714372,74.79104243612467,74.89922393426151,75.09715896183502,75.15038273868609,75.25833790886712,75.30776413918814,75.35777310867533,75.42610719341037,75.50056826111586,75.55539327141902,75.6292157586857,75.6894320343112,75.75106313373463,75.75106313373463
7,67.405,68.27519483849714,69.94971704934176,71.61161668943465,74.12581942684685,74.77934505832717,75.15918578645113,75.20993254691258,75.337281633341,75.54108701224085,75.98598474872391,76.29027474126303,76.75024806155201,76.5572558386903,76.30391785184567,76.22447788044887,76.49945425988199,76.50789389622746,76.37826915140684,76.37838989295139,76.34992017562949,76.41812866602119,76.48533538907397,76.41554886497799,76.41566557898643,76.41328777272565,76.38623709393129,76.40949388164819,76.4384145321461,76.461223393558,76.48949187534231,76.51424663444878,76.5404688665767,76.5404688665767
8,90.597,85.614165,81.59264924499999,79.53832715102197,77.95032251506274,77.89053262532514,77.85801818517449,77.70048270242339,77.67077465142688,77.64908504544786,77.93752472214709,77.9076459016718,78.19915842571507,78.55370889108839,78.74472329566737,78.91233327732193,79.10120801711174,78.94235403091383,79.13698432882526,79.00676833575257,79.17822364883571,79.11036004646456,79.05174527085475,79.15797553580308,79.10695290018757,79.07590026053462,79.22603999427683,79.23019088571685,79.21539343567873,79.20693281864865,79.21119367920184,79.20288947438311,79.21763327321214,79.21763327321214
9,62.873,65.46885292579874,70.28223663273066,74.99569736919098,77.04277457906763,77.64467812740989,78.20113299520919,78.60178854959072,78.94008213427539,79.41661860584986,79.00556108271448,79.35579482591238,79.33358326501627,79.05019179930605,79.6898922537994,79.67995897170518,79.6217663373884,79.56107100126884,79.56888650944916,79.54825375547334,79.57524631407692,79.65754634837955,79.79246408235443,79.72077518634248,79.79352539771234,79.83849854056683,79.89766471875465,79.95552936074571,80.02049600242538,80.05973772788084,80.14751817861556,80.187681824798,80.28027731511668,80.28027731511668
10,99.868,94.37526,89.93962278,87.33137371938,84.71143250779859,82.68039867542176,81.69544543102116,80.94362866525788,80.67771623565433,80.26311170250534,80.45704678292013,80.51045365962034,80.14843607505232,80.65850833666825,80.66319436282205,80.55051411093083,80.3645381660753,80.62712839898361,80.4660361336965,80.77994388159945,80.66408575147716,80.55614848541819,80.38806961182057,80.60207755083361,80.56129681188897,80.52918871311998,80.57205254698061,80.57677862760094,80.58864316076576,80.58573035380931,80.64140561691121,80.63935898583613,80.69307673453112,80.69307673453112
11,70.404,74.40034473829876,75.21255258242411,77.54168246705761,79.7017513025697,81.1536882634926,81.01547949754973,80.77247728855112,80.94452864313897,81.1166697514437,80.98676380041013,80.8981220157576,81.06922632420364,81.13914498899813,81.46996929769058,81.65676626047586,81.831759617703,81.81309925999679,82.10204818020253,82.25316836787295,82.46502990103359,82.6952968904173,82.89699559148444,83.00520022816613,83.26406042345386,83.41481804456446,83.39560641900219,83.37723034902132,83.35797794368854,83.3384590195472,83.36782207293668,83.33465099783841,83.35056752441416,83.35056752441416
12,66.145,71.62802389702891,82.63902304847173,82.41089167054224,82.0106781347117,82.62637364781321,83.16317357550378,83.67018834208895,83.5183492893736,83.27224685859711,84.06095600095624,84.07895368132571,83.94766631312048,84.0670889847368,84.27656949161899,84.38098795324069,84.45519290094724,84.4397470863987,84.6238410906599,84.80966057568278,84.9975012013758,85.14142607235304,85.27537588282185,85.37374739833818,85.5675374490449,85.69156773312635,85.83010685849838,85.91065303525758,86.04436136900895,86.11905683039792,86.08734476911808,86.16619141053222,86.12645974199688,86.12645974199688
13,93.291,88.159995,84.05930476833333,82.57269301616277,84.3061564399636,84.44800074676469,84.90047623360425,84.95867566131311,85.6017563576101,86.48317949476882,86.17538994520443,85.68183263252865,86.54282615900658,86.15932935944716,86.32778104601707,86.29331403831239,86.09099132268186,86.49104111760292,86.48903281723351,86.59280753409973,86.69824228214351,86.71207315406613,86.68435845454789,86.69615304930113,86.7643177036975,86.80614980415783,86.8959512976025,86.91620217119777,86.99103200039846,87.0111966649691,87.07197332402012,87.09508642261017,87.15898613071732,87.15898613071732
14,113.195,106.969275,101.94171907499998,98.98540922182498,96.01584694517024,93.13537153681513,90.90012261993157,89.08212016753293,88.59300792267419,88.51023205584588,88.67829743215104,88.53233289629857,88.9557543857504,89.06210727434988,88.4854044455225,88.66802552599222,88.77980878197258,88.9760253864236,89.28744930714174,89.01230343560603,88.82390287080895,89.03893687629616,88.5162171765239,88.67857057448445,88.96540897458823,89.10104057266446,88.95593128785123,89.04762507289458,88.9628376714854,89.05212973265037,88.97936505255015,89.07329735815932,89.00352279677634,89.00352279677634
15,88.295,83.43877499999999,81.44321173571429,85.51412523466429,85.11233100143387,87.30172099996228,86.27444251501082,86.12940428375822,86.94279219139878,87.73556846224024,88.75321029244948,89.23791723084484,88.63667493683525,89.49662960438623,89.18138125215067,88.90061160273301,89.57867131973698,89.4468127394376,89.19437420577607,89.05979025736623,89.03432267512702,88.97050439111645,89.65491650836847,89.5330466359858,89.47004053375825,89.39137475501411,89.31126802320938,89.2823307752582,89.29718150674195,89.24620926806709,89.2391239408008,89.1859490040303,89.17402236316511,89.17402236316511
16,100.471,95.000095,90.58209053499999,87.984209909485,86.25905757648616,86.11882995633444,85.90707625643003,89.54877889796809,89.51382413326505,89.0943996487932,88.81680276120416,90.09404418997448,89.82943567409262,89.607295891322,89.57535366945395,89.42887058553247,89.41625841097695,89.40414227955871,89.37735396671907,89.38451138736167,89.5308376280439,89.63388029307828,89.57833201740033,89.54958768298152,89.66501036361423,89.64563357538053,89.65765801711471,89.69436258917571,89.81418076807485,89.80382490865509,89.8689559215362,89.86193753508995,89.92501205049597,89.92501205049597
17,65.168,76.58327398962149,86.13478776925214,84.80370524775336,86.46547961413027,87.88490347570638,88.10272041133705,90.40148355072935,89.62823637452847,89.51013328195513,89.79140247320198,90.24216487209499,90.4434345333301,89.5558106720857,90.04989543762927,90.16934760309874,90.41727751395656,90.05429280839664,90.38950856116756,90.62932800645696,90.41825624936118,90.19166310501913,90.33806709065517,90.47715414927667,90.27743861662553,90.39620575791851,90.54842833310506,90.4599384740579,90.35098310387383,90.43413528263963,90.3675765160426,90.47751069793115,90.39238605986863,90.39238605986863
18,66.588,82.71032454517706,86.79860009512518,85.79396151617607,90.32178236116698,88.96290446176056,90.59033708801164,89.3429005446641,90.3086073966093,91.23034691332727,90.60282209057975,90.06054105406422,91.22770082652954,90.44654712606925,90.11038836244438,90.641148617984,90.23268061970785,90.82716841932294,90.71654037355566,90.60299542764025,90.49457009534332,90.37878907224756,91.11536262157435,90.96292064092931,90.90314389486753,90.79703703461149,90.72488827350766,90.67663316124636,90.64172927842928,90.57539784844386,90.55652155671523,90.54286299455417,90.50098181856507,90.50098181856507
19,107.776,101.84831999999999,97.06144895999999,94.24666694016,91.41926693195519,88.85790106685369,93.13122320315397,92.28118408036072,91.8913658451593,90.91195968352969,90.70865174065769,90.40573974834122,90.1458290585311,92.04540686837834,92.13201886782618,92.15428386890494,91.97931043908478,91.94818410740265,92.20671050121011,92.28592153798978,92.41599461680778,92.56792147110468,92.73449730885966,92.73132474184645,92.94019446337532,92.95779959308044,92.99812848001548,93.02792423972213,93.17005872652676,93.1810079820896,93.27413404390319,93.12068891867253,93.17569043845423,93.17569043845423
20,105.753,99.936585,95.23956550499999,92.47761810535499,89.829478728861,90.26097260509042,92.25410746256826,91.6321873212534,91.68098050992596,91.43238152677309,92.13491225625245,92.37828833774884,92.97865040102036,93.44653187318386,92.61615530749947,92.97451231851163,93.1819560040736,93.46386819900154,93.06523465975873,93.43143857177739,93.12651345828358,93.59379056559536,93.16450922202297,93.39180311211899,93.15295493187587,93.3483227896993,93.14700199275877,93.30217272924945,93.1570488455855,93.27552284313244,93.17621278665253,93.33639772298397,93.22172981007769,93.22172981007769
21,94.861,89.64364499999999,85.66040580999999,92.88556174428777,90.23552420148295,92.59568659448608,92.2632757019327,92.3038977513861,92.9678119253272,93.53208524462045,92.70559953737973,93.53871880007401,92.78337503131742,94.08817063643453,93.35498452411629,93.04923949316206,93.74994563415217,93.45808612225201,93.23214479517877,93.13611493562087,93.80795658713323,93.7959092109436,93.50385948963701,93.3330092865991,93.2208836310391,93.14469255633647,93.47230196438174,93.42611348267519,93.34158709341764,93.29745873986573,93.22785924016377,93.17353662009614,93.46312498257024,93.46312498257024
22,87.225,82.74306833333333,92.59853954785714,89.94218190096929,89.94339325346402,94.63018181300296,92.56314634472899,93.42822264799314,92.9137674452938,94.61410378582697,94.08467359808719,93.78145033871967,93.32841232842203,93.13926572249079,94.47368393486084,94.2988770407755,94.13813904740852,94.00183037502883,93.96715998282225,94.02746754732613,94.02952157466886,94.23086990131932,94.08303890718814,93.99015582774986,94.00592506448412,94.01204775833828,93.9577441531585,93.9655033823125,93.95876332335605,93.96605254591569,93.94211541415719,93.94219782936062,93.98973388290824,93.98973388290824
23,91.585,86.547825,87.73020654583334,89.36698863536925,91.11476978583198,93.73725197797131,91.85013414002381,94.42105602071541,94.35260498424944,94.79308959237434,94.71629211753634,94.83673703593544,95.03635101187679,95.53165919771051,95.27738806399601,95.3966629022787,95.6329855361582,95.78343659913173,96.208761023799,95.79321561153715,96.04293539855882,95.69036911005809,95.87895884606651,95.94544042020605,96.25246078159708,95.993890653538,96.05422730538692,95.88030739363327,96.06218562978572,95.88860308709756,95.96774867647892,96.07745976325295,95.92420283182167,95.92420283182167
24,98.97,93.52664999999999,89.13089744999999,88.12665265728333,98.21201535137436,95.26565489083313,93.63169938297695,94.22908668103169,94.96485924063559,96.18758303116383,94.90988866069637,95.82156297772039,96.77942131269896,95.80393790321007,95.92735971683031,96.4097360347198,95.7559358961216,96.2915207093163,95.7642311722132,96.3695520117225,96.06986578737818,95.88134776360002,96.5189942608563,96.2356699028605,95.93027646068745,96.21380443368633,95.97236780609956,96.16401485937624,95.97481354694098,96.15474773413281,96.03370537570159,95.90084051256922,96.13254966170281,96.13254966170281
25,84.608,86.13740700000001,88.70822601564286,92.59747450404637,93.70817007844879,92.77498944038105,96.11810975571666,94.80931575107853,96.57994837424523,95.6601079697402,97.00311462400362,96.65561302946796,96.08048631372208,95.3474978275522,96.09452168438563,95.93931701142218,97.17293925117652,97.01685757281231,96.52098716302348,96.46344149308136,96.23088657133025,96.21415511029899,95.86422552497216,96.35031929271352,96.11248125914678,95.9808498940598,96.24967904675859,96.16760866803014,96.0137006841689,95.93707854946723,96.28790962443179,96.19145744804008,96.15382766727097,96.15382766727097
26,70.198,97.26839591025644,92.69678130247438,91.92203862803595,93.84163227871868,94.31338908416664,93.88051995567045,97.464350508938,96.46817722476824,95.90036552980432,98.61208748733344,97.45032643748543,96.08602186736064,95.79869255010648,97.58512788880135,97.00289140718282,97.12098874523247,97.13341126990393,96.75580206863359,96.82763750273486,96.75499171204659,96.9140223681689,96.7897738447791,96.77201307797142,96.63537020147047,96.6060338362232,96.46774890792882,96.44879661170026,96.35779561400803,96.34031873389111,96.4284216620318,96.38426507267597,96.39460418618141,96.39460418618141
27,94.899,89.73455499999999,88.4389098495238,96.92484133412572,94.11729609410195,95.79644527080269,96.54855279382724,97.52311102366498,96.56007178454753,96.63684663206736,97.25666018258634,97.65489532706198,96.28772679248311,96.58263505072169,96.97301236873517,97.09381075166561,97.68297963704347,97.14292500922122,96.8921609678776,97.24723789319694,97.42566731484207,96.972478996125,97.04688453399727,97.16585208157558,97.18596677989787,97.2676815356296,97.22954349757032,97.27154307406724,97.27364418698791,97.33438228591552,97.52410696790453,97.33136653174651,97.46074158519095,97.46074158519095
28,91.317,86.351655,95.02932611678571,93.19159908797036,98.81370342485506,95.85079232210941,98.04022065875974,96.41336509320358,97.64913617241643,96.12892666700915,97.5624026777183,96.55053822653807,96.92700811358874,98.0897930999985,97.04188220923184,97.54113664454788,96.76181436117552,97.36627953215132,97.5011151784338,97.10848681206544,97.66127141768766,97.22686399512303,97.84672691649537,97.47529900882938,97.00934456735668,97.2755389159165,97.37226787714495,97.54663723504144,97.27756518047919,97.46074954059442,97.29446197246561,97.40155705645718,97.24263401456649,97.24263401456649
29,96.726,91.40606999999999,90.34093939333331,98.1381169485457,95.26402344008933,101.18191386783904,98.75354793501091,97.40758332392974,96.63575178474747,99.21278934369248,97.88143524163232,96.92499779968513,98.24266355271176,97.31385710741824,98.68953998518903,98.22055000956361,97.55020395590611,97.14689086931354,97.73183907886697,97.41321399775835,97.10298452776955,97.9916165769561,97.37587328307062,97.86274746136691,97.41440827763151,97.20768383375099,97.53240536022594,97.38742119633088,97.63484308083711,97.5083718234056,97.35894341071118,97.60284978896912,97.46671729494673,97.46671729494673
30,94.625,89.554165,97.27209768904761,94.62223725606523,97.62344063838327,95.60600291923177,102.07245191583688,100.03100287752014,99.34992451491503,98.8261389330821,97.60655269432397,96.80405270008731,99.85252501784164,99.06624945648076,98.53594011722137,98.13540984080376,97.64394904866509,97.3214073843731,98.66574155704416,98.46611660640178,98.22454726622692,98.05552053386404,97.49971943689471,97.2543650258138,97.82956562469266,97.65156987305669,97.45224957772322,97.3293198587265,97.83164313295985,97.71455332304315,97.6105714640161,97.49798022077061,97.40111335874177,97.40111335874177
31,106.334,100.48562999999999,95.76280539,98.47114906702333,96.11022209501263,100.21309171787654,97.8258815166475,97.72388245615582,97.52991585151905,97.50655192886862,96.67658181660225,100.02954987289826,100.30974120801102,98.90540483109888,98.61876949303614,98.39887724036365,98.18933305591466,98.09235533757916,97.90960888852933,97.98048151789621,97.9120913849099,97.86415165417583,97.53127017491067,97.35117749421103,98.37400708074792,98.25017611188663,98.09389119426525,98.02172164441639,97.94899488424505,97.89484908511149,97.87280530122698,97.78037823030706,97.77351431511629,97.77351431511629
32,124.787,117.923715,112.381300395,109.122242683545,105.84857540303865,102.67311814094748,100.25450197223141,98.41478859945344,98.73413784390706,99.88398001643367,99.6284845542824,100.54752306820242,99.2010552452476,98.99079166070302,99.47099454370513,99.5045021312048,99.74936088702395,100.00359114455895,99.97874071381518,100.42348211262707,99.92651470206393,100.11671366462863,100.07790660991479,100.04570990411004,100.09234814030377,100.07952664826381,100.02313717903331,100.03823366737366,100.02672208541915,100.06264646204197,100.16463052640505,100.11969549551097,100.26527087436122,100.26527087436122
33,117.202,110.75589,105.55036317,102.48940263806999,99.56844055892789,99.6239027350172,100.88028993604345,98.99369947065593,100.51678042885965,99.1921118345849,99.88029618087566,101.16628095527658,99.85192702190271,100.29052145470718,99.33359157068953,99.69857471888444,100.68665849998591,100.11677219184314,100.35217250319728,99.96066998294319,100.30239562985386,99.81536699135107,100.2793504719282,99.8804846890881,99.99923525265565,100.1507579564215,100.29070254326652,100.09226399532285,100.18287749381307,100.38353487152385,100.19630162256003,100.2160387161403,100.02915467204136,100.02915467204136
