,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,18.9,18.9,17.8,22.1,22.1,22.1,24.5,22.1,22.1,24.5,24.5,24.5,27.5,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
1,17.8,17.8,17.8,17.8,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,31.3,31.3,27.5,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
2,17.8,17.0,17.0,17.0,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
3,17.8,17.8,17.0,24.5,22.1,22.1,22.1,20.3,27.5,27.5,24.5,24.5,24.5,24.5,27.5,31.3,27.5,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
4,15.8,15.8,15.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
5,14.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
6,15.1,20.3,20.3,20.3,18.9,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3,36.3,36.3,31.3,36.3,36.3
7,15.4,15.8,17.8,18.9,18.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3
8,15.8,15.8,22.1,20.3,20.3,22.1,20.3,22.1,22.1,22.1,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,36.3,31.3,31.3,31.3,36.3,36.3
9,15.1,15.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3
10,17.8,17.8,22.1,20.3,22.1,20.3,20.3,31.3,27.5,31.3,27.5,24.5,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3
11,18.9,18.9,18.9,17.8,22.1,22.1,22.1,24.5,24.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,31.3,36.3,36.3,31.3,31.3
12,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,31.3,36.3,36.3,31.3,31.3,31.3
13,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,36.3,36.3,31.3,36.3,31.3,31.3,31.3,36.3,36.3
14,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
15,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3
16,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
17,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
18,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
19,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
20,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3
21,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
22,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
23,31.3,27.5,24.5,24.5,22.1,22.1,22.1,27.5,24.5,24.5,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3
24,24.5,24.5,22.1,22.1,20.3,20.3,20.3,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3
25,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3
26,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
27,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
28,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,31.3,36.3,36.3
29,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,36.3,36.3,36.3,36.3,31.3,36.3,36.3,31.3,31.3,36.3,31.3,31.3,36.3,36.3,31.3,36.3,36.3
30,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,27.5,27.5,36.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,31.3,31.3,31.3
31,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
32,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3,31.3,31.3,36.3,36.3,31.3,36.3,31.3,36.3,31.3,31.3
33,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,24.5,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,31.3,31.3,31.3
34,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
35,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
36,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3
37,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,31.3,27.5,31.3,27.5,31.3,31.3,31.3,36.3,36.3,31.3,31.3,36.3,36.3,31.3,31.3
38,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
39,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
40,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
41,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3
42,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
43,24.5,22.1,22.1,20.3,20.3,22.1,22.1,24.5,24.5,24.5,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
44,24.5,24.5,22.1,22.1,20.3,22.1,22.1,22.1,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
45,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
46,31.3,27.5,24.5,24.5,22.1,22.1,31.3,27.5,27.5,27.5,24.5,27.5,24.5,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
47,20.3,18.9,18.9,20.3,20.3,18.9,42.7,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
