,0,1
0,14.0,14.0
1,14.0,14.0
2,14.0,14.0
3,14.8,14.0
4,14.0,14.0
5,14.0,14.0
6,14.0,14.0
7,14.0,14.3
8,15.4,14.6
9,14.0,14.5
10,17.0,14.0
11,14.0,14.6
12,14.0,14.8
13,15.8,14.0
14,27.5,14.3
15,14.8,14.6
16,17.8,15.8
17,14.0,16.3
18,14.0,14.8
19,22.1,15.8
20,20.3,17.8
21,15.8,15.4
22,14.8,15.8
23,15.4,15.4
24,17.0,15.1
25,14.6,15.4
26,14.0,14.4
27,15.8,15.1
28,15.4,15.8
29,16.3,17.0
30,15.8,24.5
31,20.3,20.3
32,61.6,22.1
33,36.3,17.0
34,20.3,17.8
35,31.3,17.0
36,36.3,22.1
37,15.8,17.8
38,17.0,18.9
39,14.0,17.0
40,36.3,31.3
41,17.8,20.3
42,17.0,17.0
43,14.3,22.1
44,14.3,24.5
45,15.8,24.5
46,27.5,36.3
47,230.4,17.0
