,0,1,2,3,4,5,6,7,8,9
0,15.8,15.4,15.4,15.1,15.8,15.8,20.3,20.3,20.3,20.3
1,15.8,15.4,15.4,15.4,15.4,15.1,15.8,15.4,15.4,15.4
2,22.1,20.3,20.3,20.3,20.3,20.3,18.9,24.5,24.5,24.5
3,14.6,14.6,15.1,15.1,15.1,15.1,14.8,15.8,15.8,15.8
4,14.6,14.6,15.8,24.5,24.5,24.5,22.1,20.3,20.3,20.3
5,14.4,14.5,14.6,20.3,18.9,17.8,24.5,24.5,24.5,24.5
6,14.4,15.4,15.1,15.4,15.4,15.1,17.0,16.3,16.3,16.3
7,14.5,42.7,36.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9
8,14.0,14.6,14.6,15.4,15.1,15.4,15.1,14.8,15.1,15.1
9,15.1,15.1,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
10,14.2,14.2,20.3,20.3,36.3,36.3,31.3,31.3,31.3,31.3
11,14.8,14.8,14.8,14.8,17.8,17.8,17.0,17.0,17.0,17.0
12,17.0,17.0,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4
13,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8
14,17.8,17.0,17.0,16.3,15.8,15.8,15.8,17.0,17.0,17.0
15,20.3,18.9,17.8,17.8,17.0,17.0,17.0,27.5,27.5,27.5
16,16.3,15.8,15.8,15.4,15.4,15.4,15.1,15.8,15.8,15.8
17,31.3,27.5,24.5,22.1,22.1,22.1,20.3,18.9,18.9,18.9
18,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
19,50.9,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
20,18.9,17.8,17.8,17.0,17.0,17.0,27.5,24.5,24.5,24.5
21,16.3,15.8,15.4,15.4,15.4,15.4,24.5,24.5,24.5,24.5
22,17.8,17.0,17.0,16.3,15.8,15.8,16.3,15.8,15.8,15.8
23,36.3,31.3,27.5,24.5,24.5,24.5,22.1,20.3,20.3,20.3
24,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.0,20.3,20.3
25,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.4,17.0,17.0
26,20.3,18.9,17.8,17.0,17.0,17.0,16.3,15.8,16.3,16.3
27,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8
28,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0
29,17.0,15.8,15.8,15.4,15.4,15.4,15.4,15.1,15.4,15.4
30,31.3,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
31,17.8,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.4,15.4
32,36.3,31.3,27.5,24.5,24.5,24.5,22.1,20.3,20.3,20.3
33,22.1,22.1,20.3,18.9,18.9,17.8,17.8,17.0,17.0,17.0
34,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8
35,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,16.3,16.3
36,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
37,50.9,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
38,230.4,230.4,144.6,144.6,115.5,115.5,92.8,75.2,75.2,75.2
39,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3
40,24.5,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8
41,31.3,31.3,24.5,24.5,24.5,22.1,20.3,20.3,20.3,20.3
42,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1
43,24.5,22.1,20.3,20.3,20.3,31.3,27.5,31.3,31.3,31.3
44,15.8,15.4,15.4,15.1,15.1,17.0,16.3,22.1,20.3,20.3
45,17.0,16.3,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8
46,24.5,22.1,22.1,20.3,20.3,20.3,18.9,17.8,17.8,17.8
47,17.0,17.0,16.3,15.8,17.0,17.0,17.8,17.8,17.0,17.0
