,0,1
0,14.0,14.0
1,14.0,14.3
2,14.0,14.8
3,14.8,15.4
4,14.0,16.3
5,14.0,14.8
6,14.0,15.4
7,14.0,14.5
8,15.4,17.0
9,14.0,14.4
10,17.0,14.4
11,14.0,14.2
12,14.0,14.3
13,15.8,17.8
14,27.5,17.8
15,14.8,14.8
16,17.8,14.8
17,14.0,14.6
18,14.0,16.3
19,22.1,14.6
20,20.3,15.8
21,15.8,18.9
22,14.8,14.8
23,15.4,15.4
24,17.0,14.6
25,14.6,14.5
26,14.0,17.0
27,15.8,14.6
28,15.4,14.8
29,16.3,15.8
30,15.8,22.1
31,20.3,14.8
32,61.6,16.3
33,36.3,15.8
34,20.3,14.8
35,31.3,15.4
36,36.3,15.4
37,15.8,17.0
38,17.0,14.6
39,14.0,14.8
40,36.3,15.8
41,17.8,17.0
42,17.0,18.9
43,14.3,18.9
44,14.3,15.8
45,15.8,14.6
46,27.5,17.0
47,230.4,14.8
