,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
15,14.8,14.5,14.6,14.6,15.1,14.8,14.8,15.1,15.8,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.4,15.4,15.1,15.1,15.1,15.4,15.1,15.1
16,17.8,15.8,14.8,14.6,15.8,15.4,14.8,15.4,15.4,15.1,15.4,15.1,15.8,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.1,15.1,15.1
17,14.0,14.5,14.6,14.8,14.8,14.8,14.8,15.8,15.8,15.4,15.1,15.8,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.4,15.4
18,14.0,14.8,14.5,15.8,15.1,14.8,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.4
19,22.1,17.8,15.8,15.1,14.6,17.0,15.8,15.4,15.4,15.1,15.8,15.8,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4
20,20.3,17.0,15.4,14.8,14.8,15.8,15.4,15.4,15.1,15.8,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4
21,15.8,15.1,14.5,18.9,17.0,16.3,15.8,15.4,15.1,15.8,15.8,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.1
22,14.8,14.5,16.3,15.4,14.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.1
23,15.4,14.6,15.4,14.8,15.4,14.8,17.0,16.3,15.8,15.4,15.4,15.4,15.4,15.1,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4
24,17.0,15.4,14.8,14.8,15.4,15.1,17.0,15.8,15.8,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4
25,14.6,14.5,22.1,18.9,17.8,16.3,15.8,15.4,15.4,15.4,15.4,15.4,15.1,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4
26,14.0,17.8,15.8,15.1,14.8,17.0,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4
27,15.8,15.1,14.8,15.1,14.8,17.0,17.0,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4
28,15.4,14.6,20.3,17.8,17.0,15.8,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4
29,16.3,15.4,14.6,18.9,17.8,16.3,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4
30,15.8,15.1,14.8,17.0,16.3,15.4,16.3,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4
31,20.3,17.0,15.4,14.8,17.0,15.8,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4
32,61.6,36.3,22.1,18.9,17.0,16.3,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
33,36.3,24.5,17.8,16.3,15.8,15.4,17.0,15.8,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
34,20.3,17.8,15.8,14.8,20.3,17.8,17.0,15.8,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
35,31.3,22.1,17.8,15.8,17.0,15.8,15.8,15.4,15.8,15.4,16.3,15.8,15.8,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
36,36.3,24.5,18.9,17.0,15.8,15.8,15.4,17.8,17.0,16.3,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4
37,15.8,14.8,22.1,18.9,17.8,16.3,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4
38,17.0,15.8,14.8,20.3,17.8,17.0,15.8,15.8,15.4,16.3,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.4,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4
39,14.0,24.5,17.8,17.0,15.8,15.8,15.8,15.4,16.3,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.4,15.8,15.8
40,36.3,24.5,18.9,17.0,15.8,16.3,15.8,15.4,17.0,16.3,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4
41,17.8,15.8,15.1,17.0,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.8,15.8
42,17.0,15.4,15.8,15.8,17.0,16.3,15.8,15.8,15.8,15.8,15.4,16.3,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8
43,14.3,27.5,20.3,17.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.4
44,14.3,24.5,20.3,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4
45,15.8,15.1,18.9,17.0,15.8,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.4,15.4
46,27.5,20.3,17.0,16.3,16.3,16.3,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
47,230.4,115.5,50.9,36.3,27.5,24.5,22.1,18.9,17.8,17.8,17.0,16.3,16.3,16.3,16.3,16.3,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,16.3,16.3,15.8,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8
