,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,57.101,54.01554551298701,51.1059518931948,48.99348906141533,47.99699591234724,47.16466918600927,46.870634617987015,46.28715056319768,45.93489733595841,45.91069920454057,45.877820229978994,46.17935795273601,46.67467132250882,46.93239756198288,47.39144351129315,47.81127080863021,48.88398361952271,49.87754110432603,50.905454818395484,52.05925477439992,52.70797101660566,53.20325379775472,53.709459102439276,54.355208414347565,55.29613505321837,55.69934091484944,56.18489921213541,56.666991077027134,57.520195333632856,57.97261298760209,58.34060752916885,58.77413225723026,59.23324174222781,59.61400496531815,60.06949870872961,60.385351808443076,60.63480440325676,60.84983922205027,61.0596882668603,61.0596882668603
1,52.79,50.15799107159507,47.8666952953926,46.83305121939727,47.66375375471974,48.29831846458314,52.321931158022416,56.15620174816126,58.72818908554817,61.067648972125504,63.61728881648985,65.87618989787936,67.85561176034308,69.65986265330999,71.46642830232602,72.82356434099174,73.81534256242774,74.75475180537964,75.5820585770254,76.5558807954851,77.10270027692734,77.51352140731615,77.88186808119245,78.32931593733576,78.97908086303234,79.33841342859911,79.69894928607461,80.00855445677021,80.54490458973618,80.88941453545803,81.11579098929532,81.37821377472312,81.70958157159353,81.96681907207666,82.27697102860185,82.52021924271524,82.72995154004707,82.87980818176966,83.01992890398584,83.01992890398584
2,66.006,63.70138778696304,62.268041932968366,62.68272252229528,70.25046602318096,76.1317274227491,79.36599795915951,82.43919334070816,84.15266744686332,84.62805761506627,85.48394542135031,86.98747417076856,86.88241728170091,86.97325159469212,87.38472409919338,87.79816815309464,87.91990779474617,88.08049100328184,88.05428437843558,88.1533719286406,88.34355463104163,88.37460643471108,88.40266261601782,88.54446379268215,88.66784884034979,88.70695594964224,88.71082294191632,88.7529433154906,88.78515476355585,88.89664379700652,88.95388808485,89.03281203820868,88.73760573627438,88.8112690195343,88.87259392351622,88.84712030872095,88.83059788184173,88.83346050058402,88.84157877800907,88.84157877800907
3,88.888,83.55472,77.53878016,74.72692192501333,77.34682660454402,81.19007165281012,82.21582648287102,83.80328029130013,83.92329964775651,84.99365977113384,87.39014596588032,87.34122741752506,87.33184710883337,87.608124476929,88.26744941155602,89.2510796570404,88.48300108996978,88.81839111582413,88.96186544445493,89.19547009663195,88.80420547213882,88.91943547801338,89.05113561870671,88.70228522578834,88.97299695413807,89.11468543448392,88.73870860446553,88.85845421057131,89.05462099418841,88.72424385912572,88.99996296065457,89.3067283618488,89.01385572858196,88.78579009316448,88.94601773701262,88.93479091812527,88.96488910265133,88.99407925741782,89.0240468012778,89.0240468012778
4,69.934,68.25776884107559,67.8816106368991,73.31657565362163,80.23345593528606,83.84251917268512,83.27324539995416,86.73797562569749,84.90138465852867,87.59953678364272,87.7144109017587,87.73834510580666,87.9963806716057,88.6922138142078,90.25033034105768,89.78996203793834,89.03703222783405,88.42413802490628,88.87102289357266,89.3751530081497,88.98092698481564,89.17282446532758,88.8925793470769,89.57414116593756,89.04112564743278,88.77378987493191,88.95358589515737,89.41651461945598,88.9558240407653,89.50200133221963,89.34936331628126,89.15586347256792,88.86736829940429,89.2652934011914,89.00660873524191,88.73158533047516,88.8454850915019,88.91506554299238,88.98963039346388,88.98963039346388
5,59.838,59.611680983932736,62.12904950547053,77.86389774143139,83.00254171754506,84.45596686339171,84.56788154312156,85.75197747775944,86.20925232432408,86.45696168238582,86.78883179449738,87.04251859594814,87.85913474625346,89.71812627201534,89.23039791056792,88.8179648496046,89.49055874879798,88.97501411245308,90.26530288902116,89.61114924006246,89.21574620011914,88.94023309797329,89.56934547424565,89.3761277389583,88.8305160687674,89.43703830761805,89.14217870952818,88.93516125166057,89.94618314721708,89.74084140982971,89.59503501530452,89.40441866423025,89.13600549614979,89.00350302908988,88.73923201385686,88.81320230529484,89.21486552183444,89.07454740254234,88.93764233885432,88.93764233885432
6,64.477,65.22463400774225,73.89442665442292,84.63368176435253,83.56177367563104,82.76523542421576,88.40131429458658,85.87156514886368,87.39202480756435,87.61235394677786,88.02508057750106,88.94222508416456,91.4079164177563,90.21961350432547,89.72039552159767,89.29222809098663,88.72544110529354,90.25458530531465,89.91868876008016,89.27332213121971,88.95670720416682,89.80380226436867,89.70100794239967,89.55414042110799,89.03043753743385,88.93453874393857,89.76126419510912,89.59182751925911,89.46090013882998,89.29751657655952,89.1445733053311,88.96818839598548,89.74169020666959,89.60122590619574,89.33334104606553,89.07557197469514,88.95665846218317,89.29389604091048,89.1651289203187,89.1651289203187
7,67.405,69.3059022458375,82.67646043651816,83.43577714143827,82.47161498277805,87.72225081270867,86.33524019570706,83.87726756934605,86.48781272912167,87.00761845691649,88.61402996676051,91.41755745674615,90.11147702618428,89.58318742621837,89.12673712406492,88.79583918936822,91.00963797602611,90.14619641170086,89.78829207398773,89.16826880850338,89.12286198915,89.182028173283,89.06896128742562,88.9233749551588,90.50147044962141,90.10864511039033,90.02862700537844,89.84487243133705,89.67134953894258,89.50528952818266,89.37280323155241,89.19462697312713,89.19502281076764,89.06521252268519,88.80432243194444,89.13184204212446,89.00553666330903,88.93155305086329,89.32821844269252,89.32821844269252
8,90.597,85.16117999999999,79.04037503999999,90.2727192457122,87.02290135286655,84.57130153814624,89.31732123512926,86.28053231313487,86.16803003620262,87.82108366795511,91.89721032934871,90.33495775374978,90.39778402837585,89.94702346162387,89.56091811600577,89.38171947009336,89.47650349759407,89.34828655755467,89.06878345825339,88.51843579222626,90.09767361640395,90.16577244430626,90.06845039867859,89.97330746920966,89.83684214158968,89.75273304949049,89.71000587115746,89.54457620333014,89.43549584372386,89.30595910351235,89.21090865939117,89.06311899382472,89.10945802374088,89.01799645725335,88.79040526027822,89.54581164800778,89.43698101032784,89.36792599436397,89.334953202648,89.334953202648
9,62.873,66.64746638869464,94.08733920870863,89.19479756985577,85.98378485734096,86.6063666925554,85.54573619484987,87.52092652609089,88.11865485368921,91.72747582207212,89.61774387816448,89.68819754913082,89.79260240273923,89.49998562450149,89.13763779175727,89.046316010315,89.23922855736348,89.09236075796942,88.8134008493838,91.5328681360197,90.97254432385807,90.55527406251183,90.16488589564021,90.06834034240448,89.9603756204429,89.85457005617593,89.7834892032853,89.60672255279923,89.48726748520559,89.33437151982127,89.23996601457584,89.08380988656094,89.11269362158889,88.99843536277486,90.11414031107778,90.15817500958502,90.03979816928982,89.97335715557297,89.94446264432811,89.94446264432811
10,99.868,93.87592,87.11685376,82.60910136448,91.11126132794612,88.19570096545185,87.17589061737813,84.98833603223586,91.65981818381802,90.20408519854787,90.11440384991168,90.20456885135833,90.43655407661478,89.2608788736188,89.05242664292744,89.22165808008586,89.48762169259915,89.36124440119139,89.25143664502379,89.59743273497844,90.19962404226587,90.33176617974578,90.32147326679949,90.28967685145665,90.19306132093051,90.12766437594335,90.10096873501234,89.95099746232353,89.92041306558204,89.80997073413955,89.7524005317978,89.63588236419479,89.68871791337311,89.62844894932245,89.76738227276365,89.84124651500132,89.7789736731216,89.71487575239559,89.68693799020318,89.68693799020318
11,70.404,75.07297923393274,91.62734804337532,86.86272594511979,85.15424128082574,86.21160746921885,85.34608838340056,90.0934084926118,91.31293774473797,89.88168263066748,89.88618478306267,90.05155518761401,90.56050299667119,89.38321645771445,89.33688622597764,89.63996520450824,89.93543632145534,89.84016137092124,89.72384741759065,90.09232340537103,90.73904274865137,90.3290563092247,90.31579134431252,90.34985065829721,90.27495868426497,90.2554741878605,90.28486880504518,90.17596594972972,90.1152232595381,90.0225599561007,90.03821734032451,89.943346491801,90.00685768727459,89.93706484017696,90.13043491354357,90.22521160184795,90.13115994398039,90.0848480786964,90.07363356058073,90.07363356058073
12,66.145,74.48345866250418,96.5875966673753,91.56504164067178,88.2687001416076,86.1794970767587,85.29823322153682,94.78209094757123,92.6021028557771,91.17259325655766,89.07567472276794,89.56359719543424,90.30671585138744,90.25900852926964,90.69937729650793,89.93122617569935,90.32931104484977,90.25355752754399,90.30655170157915,90.70469976163521,90.16551183947149,90.45696234163907,90.06699800135172,90.23814020190859,90.23713928403934,90.2457895642747,90.33826200799868,90.24457608787567,90.33313548637152,90.28769285542843,90.28553160509666,90.21101551083004,90.30158892323031,90.26328572248367,90.43891336507424,90.14685166237803,90.0445974799232,89.99386602760711,89.97791186910317,89.97791186910317
