,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.57,0.0,0.0,0.0,1184033.0,63485.0,18042914.3,0.0
1,1.58,0.39,0.08,982.34,1184033.0,38891.97,16584636.04,0.0309
2,1.36,0.47,0.08,1056.46,1184033.0,33587.76,16576776.39,0.0067
3,1.34,0.48,0.08,1050.25,1184033.0,33019.0,16576568.86,0.0012
4,1.33,0.48,0.08,1047.5,1184033.0,32821.56,16576545.76,0.0022
5,1.33,0.48,0.08,1048.79,1184033.0,32723.29,16576510.41,0.001
6,1.32,0.49,0.08,1047.88,1184033.0,32657.97,16576501.63,0.001
7,1.32,0.49,0.08,1048.38,1184033.0,32592.77,16576495.89,0.0013
8,1.32,0.49,0.08,1047.55,1184033.0,32495.23,16576481.95,0.0013
9,1.31,0.49,0.08,1047.26,1184033.0,32430.36,16576466.08,0.0017
10,1.31,0.49,0.08,1047.26,1184033.0,32430.36,16576466.08,0.0008
