,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,3,10,0,0,minizinc_fw,0,1.17,1.03,4011852.0,3525589.46,164006276.0,0.12,0.12,0.012643181818181816,2302.5688590909085
1,5000,1,3,10,0,0,ogsa_fw,0,1.17,1.03,4011852.0,3529152.69,164006276.0,0.12,0.12,0.01464857142857143,8.062
