,0,1
0,0.0,-2.2535714285714286
1,0.0,-3.7351975250626563
2,0.0,-4.485961936090226
3,0.0,-1.45824765037594
4,0.0,-0.4925809837092733
5,0.0,-3.717271459899749
6,0.0,-0.5466788673071568
7,0.0,-4.787678867307157
8,0.0,1.4716544660261763
9,0.0,1.0776227199944306
10,0.0,-1.9279495367343484
11,0.0,-1.2546958179763135
12,0.0,-5.091085801555952
13,0.0,-1.7349440776810476
14,0.0,-9.788786110807887
15,0.0,-2.778986110807892
16,0.0,-7.772829091599242
17,0.0,3.8993849748969214
18,0.0,-3.471672665429742
19,0.0,-2.889085613338373
20,0.0,0.6184123018905204
21,0.0,-0.8526314234358665
22,0.0,-2.0741317182906505
23,0.0,1.9820395202025505
24,0.0,2.3857819444449753
25,0.0,-0.5772983849573177
26,0.0,11.475144819910835
27,0.0,3.0052310268073876
28,0.0,2.2277791749555353
29,0.0,-8.454163285361924
30,0.0,-1.4029114335100716
31,0.0,-4.4414210493370785
32,0.0,-4.2685674456014295
33,0.0,4.195359154725223
34,0.0,0.3830468998232613
35,0.0,3.128209582166729
36,0.0,-1.3922772865201387
37,0.0,7.871084526224283
38,0.0,5.4686151862682735
39,0.0,4.551115089560729
40,0.0,0.7842374976785658
41,0.0,2.3846135984592367
42,0.0,8.53489009784907
43,0.0,1.5029267297723685
44,0.0,7.441396848442027
45,0.0,4.762682562727741
46,0.0,2.4993968484420255
47,0.0,-3.5242919693700973e-15
