,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,0.0,3.9998622418568357,5.647678790197654,7.447169325357861,8.889521821276917,8.111396970395434,8.101908525721784,7.4441192029714,8.130367924056436,7.509888056157388,7.210310371461471,7.591332474629569,7.368835244847947,7.099124988168121,7.475799416741689,7.13025028263881,6.950282006543269,7.456443315225966,6.941296698867383,6.679766307107496,6.915851632933435,6.755331274714377,6.6192027398262,6.4881658920264815,6.876710099925551,6.7137673853755055,6.499415510357747,6.3520393441505245,6.755291777745104,6.423992550270794,6.363962164427589,6.2864855018860375,6.188402109848522,6.477000012609213,6.332768925542459,6.225494793995726,6.093656177134344,6.26265584891445,6.120251167607987,6.01846304847974,6.297698564589975,6.223480391623129,6.178097043757743,6.057026764142278,6.378468915856965,6.291873032031551,6.25110103675289,6.1798640613429825,6.516445168334816,6.407900895307069,6.312565129422225,6.213938706740209,6.150136945850073,6.423838389791977,6.33037391178522,6.284676790722138,6.2623797848423495,6.207056448396646,6.15847154839706,6.243345294020469,6.178470701475296,6.398566586584364,6.376301698382831,6.344866381997379,6.330542505682153,6.284076518988599,6.269943788369645,6.256985708296416,6.229007728380971,6.224843290319538,6.213401828338517,6.195371651561259,6.173397421359826,6.165458951419911,6.27013961037911,6.247024681068892,6.239636903727803,6.2213926548422185,6.209064505475226,6.204104034584564,6.194458499596946,6.193508817283105,6.188918360984911,6.19378978725297,6.068998246360959,6.157995168233529,6.225151420597255,6.213580998373846,6.202564588694325,6.179130905507512,6.1583192229179025,6.12930956785551,6.1736045871783665,6.15319252957041,6.144560313890526,6.1428639908837415,6.126405651282992,6.16278279618967,6.150212446031359,6.141939373698346,6.135500066781392,6.130864619403135,6.115364152367714,6.11137507097195,6.125416883515671,6.123592378308114,6.119310404458983,6.117514470031562,6.117514470031562
1,0.0,0.9351269085234997,2.5434805048643185,4.399401026269097,5.513347018763696,5.248572610942664,5.101721917658117,6.484366106784884,5.532667452135307,5.250621993899355,5.1571043211256935,5.512926020760245,5.403982081402742,5.275846467077951,5.605966565016215,5.4055769034616885,5.835570242143444,5.416717994663606,5.419504747568316,6.076613871055037,6.01140879667835,5.935772787477568,5.867833241155442,6.540934307530943,6.148695009947922,6.054182908457117,5.8851960746084195,6.224169130234489,6.185866154482882,6.12555321613828,6.093095918333434,6.0491850620323495,6.3607961239762245,6.2934834546596505,6.197510831215484,6.103765434404234,6.404747303698037,6.35187046827562,6.238003868861377,6.1636334743767325,6.376088922820823,6.315140324766731,6.270201318639613,6.202290557440513,6.446345669495938,6.376192250597744,6.335953870947758,6.281739185113274,6.229975382523752,6.4658598060898065,6.400790866835908,6.314569123506309,6.263694167198213,6.533034809491808,6.454422295965938,6.419837785534011,6.409553364732044,6.383028591524659,6.617562468158169,6.603200629287695,6.548058331681957,6.527033465397321,6.509788842165285,6.485935659222247,6.471261090134773,6.439358227776112,6.474667488088554,6.461215789516731,6.553057542633417,6.550100905314975,6.539713155258976,6.532453786138274,6.5144843892986,6.505435421694225,6.492059464764879,6.575555472456428,6.567515102741177,6.549595062780343,6.539530901373659,6.533912031295303,6.528765817161953,6.528033742435204,6.523999125175595,6.5387537779520555,6.711837630441277,6.68753134176694,6.673854749956566,6.66057081108636,6.650458631968702,6.62664790239242,6.606367117821499,6.589253991111044,6.57574765802308,6.555604885060902,6.548688160459509,6.547528709606155,6.540602215051471,6.5204312856180495,6.556111750735611,6.548773730395386,6.542602754765038,6.538655204698797,6.569113934644826,6.5658621034667854,6.564033361840335,6.5618762401544535,6.558539732443476,6.556710568688071,6.556710568688071
2,0.0,-0.7929600000000006,0.5164552002846448,1.8458244545840274,1.3931720091256246,2.6459461627961622,1.6848360267989755,2.5393951254229123,2.855704502481052,2.74458504352643,2.4273916986262636,2.294718319363954,2.959938984243628,2.564318208944261,2.4928142581063724,3.157896413419085,2.8039058944139454,2.793442158974273,2.8267117676035616,3.301004082454375,3.002637837370017,2.8394998761222223,2.7083957198972892,2.7271191601091296,2.7007057835904935,2.657705456536581,3.1814187741738076,2.936166702091712,2.9717142137532444,2.862506848356469,2.6912782523956262,2.546524300733511,2.5801181111271143,2.5898471225564457,2.540514649744503,2.943288137647755,2.9468262320867153,2.934174063691579,2.7575660974030534,2.7176246421819474,2.69258458505115,2.568229788767273,2.456615067687251,2.3108536782293445,2.31469627544321,2.6949873902691164,2.6003875522701483,2.4840571417652493,2.4961616261727313,2.5173556217533704,2.4943723257316908,2.3466140988239648,2.2630371610113436,2.5291456004348616,2.4028033955399914,2.3583973596794165,2.3287295045384515,2.286579588783988,2.3000054110997543,2.316234813733953,2.2479528155019706,2.270983373812276,2.2482481137189354,2.194604655102292,2.1694903405004617,2.118603387044483,2.1193816600644153,2.102152321083841,2.1112998443939177,2.104662695299891,2.0858902377977273,2.0688207120082343,2.0451488447734643,2.024824059314098,2.0587561627090354,2.069505364911904,2.0560381455192864,2.0263170776849746,2.007623806203768,1.9970858121728259,1.9826436740485265,1.978471343608004,1.97148385114605,1.925171757897881,1.927855621138963,1.9200296134093293,1.9300052559196803,1.9141780645196589,1.898797087451224,1.872977326061314,1.843526181489734,2.039569691203344,2.041868724059363,2.020027257743915,2.017898502237313,2.0149192949895496,2.004067428539311,1.9996361174828952,2.003314374027371,1.98884159672192,1.9791429853589189,1.9779399069668464,1.974890266747305,1.9700838497133526,1.9712140605261188,1.9686986284423036,1.9679547824700223,1.9658347168224846,1.9658347168224846
3,0.0,2.873352357008349,4.202410055377739,5.566359613898496,5.0134989577589515,6.362884953918354,5.454657653203946,6.057631021715485,5.256423854964083,5.7360227185692505,5.637159800141386,5.307308813316601,5.199335148294062,5.807829169883921,5.4529131034717295,5.220240980134329,5.187673068080361,5.1119883441730325,5.7841011707074435,5.386602742374264,5.291376892784055,5.281311395931802,5.249697648033344,5.212040864986132,5.10827226925002,5.44598010404175,5.277776099723434,5.178557614791751,5.167111053596083,5.148752079843866,5.189459756727671,5.214403254054785,5.162621832708713,5.11336493540298,5.535194048881839,5.292222668106512,5.221429975677632,5.188008836154268,5.131269210568966,5.4547589027117205,5.400783228891387,5.37874377440799,5.368383523034643,5.350151009435206,5.312000153602839,5.253230115107978,5.237748279755089,5.222970881608946,5.191791350000023,5.140696638727339,5.512008713479456,5.457055213169339,5.415239807536894,5.311535146014796,5.2736011044505,5.258127293791909,5.264884989639258,5.261528128116691,5.233404067960465,5.228608923586382,5.209358336087948,5.20422221711005,5.200777720263001,5.217232505649043,5.215036912541745,5.20464080690669,5.279985535193208,5.2749666963175095,5.270016410874886,5.272538857053397,5.271481185409132,5.295090933479518,5.296832524577794,5.302550076436721,5.294972533798773,5.283281437775103,5.280097318735324,5.27507851434368,5.274893935679181,5.274686631259812,5.276832859333764,5.2802094856875055,5.28147655094949,5.369821968833806,5.279262445194243,5.357126448540481,5.350397376841277,5.342852604415402,5.33590460372728,5.3278416928727035,5.319191195866489,5.310458417475785,5.301769188518624,5.290704648452308,5.316815000683495,5.317081937376845,5.31926644000104,5.30350667934186,5.296208424200759,5.2982189312760894,5.29497682531724,5.309356636895657,5.298101346486329,5.2964971945631145,5.295114449173888,5.294620534283842,5.311468256862631,5.311332777740701,5.311332777740701
4,0.0,1.784634773169964,2.601828902339353,1.8712701630295592,3.553990692897063,3.006110140929783,2.50448114780973,2.231585449635745,2.3045149104326454,2.10528936217591,3.1519382117013124,2.6298777923582506,2.1595254852059935,2.0350660843767225,2.4220192082366174,2.2087189446657143,2.093933757494531,1.8984341280251098,1.9395143057024362,1.7963835357922058,2.2411761475030696,1.7685074272049919,1.7482216068358376,1.6936751259776184,2.299604157735278,2.081037723974179,1.9411974969866488,1.8641093139416967,1.767312302565641,1.7500561902123535,1.7262729586873613,1.7432379749749274,1.717275266164012,2.1582396295667587,2.095582866558527,2.002762404760789,1.9539099073138453,1.9272841920186867,1.87255645291213,1.8369175616263385,1.8062762472565468,2.300320698275914,2.0475747717920756,2.0348719351625384,1.9882480726650171,1.9473877980111336,1.934132851735225,1.9206168705547502,1.869205711480904,1.832179978053943,1.7998755206773986,2.2496478427086637,2.213599429861904,2.1317355003618905,2.0888432165697246,2.07432884982068,2.061412296113021,2.0718026617787624,2.0503345716208554,2.043824481338109,2.023157395026292,2.0018944911575796,1.9962725108549924,2.0052541262922876,1.99276340957115,1.9818358890545948,1.9740050998026724,1.9684518138216294,1.96436350129486,1.9625944961487278,1.960613980519513,1.977664969166926,1.9655462765743952,1.9682677710582344,1.9632091564549312,1.9562063043737514,1.9531199464484625,1.9482916177763894,1.9477453838511363,1.9470538528650296,1.9487129767903806,1.9515066392055058,1.9519125212715651,2.0276364165950325,1.957647220335075,1.9435409130102645,1.9375803392439217,1.930890690365822,1.9821313762384747,1.9734994804752537,1.9654030630592134,1.9631107655592892,1.9553178774258129,1.9454507570851238,1.9765519742419024,1.9766734999385684,1.9777037716538572,1.9654677830878071,1.960717941255515,1.9606656475286042,1.9579880767086784,1.9558385212808116,2.002437034610428,2.0010261949344863,2.000026104418033,1.9991905772148488,1.9972400289763348,1.996815255950037,1.996815255950037
5,0.0,0.40236514979334026,1.0589022931055865,1.6264331260301303,1.6676145768832138,2.0637042140472572,2.328991495159803,2.244755884230492,2.642714108007036,2.6563977098482003,2.942987332133547,2.92871564011174,2.979487839961342,2.9833430576383475,3.0704942370618062,3.9141734950459206,3.6014764650823707,3.3793913851310444,3.5383365359326846,3.5432709960634416,3.656467424626275,3.743780414981505,3.78846538445652,3.839835724242612,3.901564808719808,3.9316167992703734,3.8439477079897624,4.358498162325599,4.1682051644853475,4.191312626668856,4.273698599978413,4.3454365797035575,4.354526267006528,4.422160594595623,4.398375051839311,4.3722498488739445,4.360013585206964,4.361335560254946,4.343433265165807,4.341768033963051,4.334963756955861,4.420802316965351,4.448128090294453,4.479667421656349,4.4894506039424575,4.475553607667354,4.484179255251232,4.501839752244434,4.506403945087214,4.494875629625419,4.48991678425863,4.5356512720017825,4.73915631299552,4.6668975963107595,4.650328849582322,4.647846831346329,4.665904212803004,4.6900644717608735,4.679908865781261,4.68053332760845,4.681834424145045,4.692442488652295,4.694856778277247,4.723712503973874,4.730238626975144,4.729942365278785,4.727027449256164,4.725401809217533,4.732189142052346,4.737692925404169,4.740655719178005,4.773772881845888,4.785303754845468,4.795613536206998,4.806933116773831,4.80506764834017,4.804286405733632,4.804667148771626,4.809261013381874,4.811053015935519,4.816480523053562,4.816883368242253,4.819374506470249,4.942996480085481,4.890795853219958,4.8825719164354995,4.883422792311847,4.879325185377161,4.881770253374726,4.880226386288707,4.875928283582694,4.883841397031841,4.8822487258708716,4.875955141764148,4.8790397276851465,4.879830791769479,4.885202722347914,4.8774183796221,4.87576862171449,4.88011306934392,4.878900508009368,4.877679389237779,4.8774074396222264,4.876675482355126,4.876409688541227,4.876401365006141,4.875177074184438,4.875591819041921,4.875591819041921
6,0.0,-0.21216400000000016,-0.7166781640000006,0.1456366692914736,-0.26357699763767406,-0.6849064772330494,-0.7127056351647688,-1.2454686129230161,-1.0334484048770378,-1.5510127421875044,-1.6935787037316015,-1.785461526662683,-1.8049926043082316,-1.8790342844962387,-2.047494351216979,-2.100587570546213,-2.4245241192246483,-2.436708718572142,-2.517751804233203,-2.8927904330928493,-2.937499931432623,-2.844377786670186,-2.879529090353665,-3.15113187413043,-3.1382094477611298,-3.2585760885341686,-3.314976971118552,-3.3042769649384542,-3.216550612858556,-3.236664099798741,-3.609581313465313,-3.6663364827435934,-3.614381877699605,-3.535748083939963,-3.599426765515461,-3.8020027752129484,-3.7689835355620507,-3.7815556888458306,-3.7233615763951815,-3.6849623980671393,-3.7144654169681166,-3.906310466927634,-3.900402456682166,-3.788138604675678,-3.929178397742364,-3.902113258428215,-3.857947189828343,-3.847878649982926,-4.00306540495665,-3.9609712219321556,-3.985583126559607,-3.9166980857579876,-3.9000050033171663,-3.9209508490260263,-3.8899341827043075,-3.8948798017243416,-3.999960339072655,-4.014920621922508,-4.006693289894804,-3.9898025809266007,-3.9385654912875783,-4.025493707938507,-4.0031655109142115,-3.9326724782730893,-3.997018890526525,-3.9714372525440353,-3.976056542403057,-3.979888236842367,-3.952570825160414,-3.9779374153222573,-3.9637128172473868,-3.891630719180007,-3.9616350673201657,-3.9521232225368084,-4.019763537959499,-4.023029891899325,-4.0170412406946685,-4.002245102737705,-4.0082162320369665,-3.998745131080398,-3.985068653283228,-3.9939404443828956,-3.9917010751963167,-4.19019277600433,-4.241352594057032,-4.249122379551766,-4.245059033657898,-4.2378000628119405,-4.232513043428784,-4.205227179025389,-4.209341648651206,-4.181012804432343,-4.181691679333466,-4.175881120577227,-4.169370821105906,-4.166452732187067,-4.164216164216971,-4.15575177148432,-4.149360022518365,-4.129225093939936,-4.12562597894792,-4.126959423491403,-4.1234745900021,-4.12179737913679,-4.122168967516215,-4.119243204705711,-4.118029493021194,-4.117429489648454,-4.117429489648454
7,0.0,2.6705353021742937,2.267552307259038,2.138820267909963,2.8505291010662916,2.435537183637835,2.7148316498605083,2.625506901421451,2.8710673559634223,2.6182469857493893,2.4416567261895143,2.381032003555935,2.469201710471601,2.512554904539554,2.322365519125918,2.5614297157585675,2.673301877655985,2.6900400870925822,2.615598001050257,2.6897691258490983,2.5776094333057538,2.72682066485645,2.618963655395224,2.7370349035813684,2.7466178732389563,2.641508375348535,2.6199764520643747,2.7409834034209917,2.7207903822399495,2.629815750496695,2.793502507195849,2.667370088247911,2.726508619345343,2.7236455383925215,2.5940517473419864,2.620981960683233,2.662763112464934,2.601549146340447,2.6563322817579142,2.6479414741569487,2.590870087111164,2.6617630115768027,2.5328769015416577,2.6114980150338623,2.509652436286609,2.499741197015416,2.568489920096159,2.4841501970945616,2.4894587191141575,2.535024425556468,2.4383059338002715,2.47430963646737,2.531297356614499,2.5156831613470745,2.562284141345347,2.530280960960411,2.5781208396435282,2.539085280782601,2.5487151735567912,2.5668053575138523,2.5739551773368983,2.5125585620134863,2.5353577069857423,2.5778610015967485,2.5241789748243346,2.5569187984524837,2.542804261735694,2.5151837631181397,2.528705409192085,2.5077968569499745,2.5254238160521476,2.562373819649223,2.514668692837004,2.488720981361557,2.5098819108283905,2.4945723964025572,2.5037362022807694,2.5187314927449016,2.499736278412972,2.511643983376652,2.5254825642978735,2.520136645122018,2.5126000918972347,2.6725486378528966,2.5332941967626534,2.5039100153881835,2.4793435468615606,2.4881562740356897,2.4893301716610514,2.5136654471286373,2.490613144377374,2.4970649847248794,2.4792832055526524,2.492286270836841,2.4921810926681918,2.4949512171033703,2.4595850390821035,2.458263924497627,2.464678373628385,2.4796397430343515,2.483066991600281,2.4781564825334357,2.4780129683046637,2.4799528930768684,2.4761940000413962,2.4789947858492547,2.4801737039876612,2.477299639844706,2.477299639844706
8,0.0,3.9579113688409624,5.017428936467495,6.163380597713675,5.380730037942307,5.76974766642504,6.1968317831758535,6.087333690738236,6.043618751635704,6.034786113110531,6.384915836840554,6.235450341494902,6.452868723203315,6.611735717487814,6.760177541155813,6.540009940803182,6.77918024825638,6.950602608809792,6.896625105145243,7.122197123506592,7.019052451045235,7.320253504037029,7.165699778043663,7.362723525814464,7.491594922099698,7.397366204548011,7.44210739941267,7.530190462021313,7.367663351939362,7.531220829891833,7.776426248043179,7.635090226943043,7.743089064295706,7.622314541687803,7.6971928419482625,7.765726230212594,7.8496486867170026,7.769357644681726,7.870839773498875,7.739148108636428,7.796986869845557,7.905748117044194,8.051486604106396,7.921497172877147,7.926797182229725,7.841170527663097,7.9156828863531095,8.05295770068012,7.942156530828729,8.018841581115186,7.912167487763596,7.980222000253055,8.00130337721483,8.012892621304273,8.088417770961264,8.035472401352306,8.101491666005304,8.050152456204097,8.073882770943406,8.100565970315252,8.005768652191986,8.021402734100045,8.061151055520169,8.005034553295559,8.011371108129357,8.056388961914374,8.037957597175316,8.054274549741464,8.024612856730446,8.029712227433745,8.05303653950806,7.969263565357107,7.99824474780741,8.046827455252396,8.010990864294035,8.03361750701761,8.042991877563978,8.064632891440315,8.043734485904382,8.05924413146826,8.078405031626081,8.070743135936622,8.084267860184784,7.9901067334413325,8.028763583726423,8.044391244022131,8.076026994550983,8.09496686004222,8.09899982590956,8.132916574488911,8.167784342452423,8.122274957994216,8.14222984269366,8.154826129337597,8.146135208579146,8.149837412231747,8.175534715722517,8.153135649836983,8.162166317125056,8.141977274369246,8.147199514539173,8.148915450851408,8.151922909717682,8.154774957881807,8.158153547502748,8.162870907096478,8.164980940341708,8.169558669245998,8.169558669245998
9,0.0,3.2306170577298503,2.494154476442095,2.770530217986349,2.945354692700489,3.079635472076358,2.8112303812734893,2.7661670676547274,2.777949067329652,3.0502909060427204,2.9978315819335157,3.1026536685614623,2.956677778024017,3.1656158648415857,3.007307618905605,3.2248926301365266,3.5591708125444486,3.3949501874525874,3.393376019957385,3.6750585871464665,3.612515851442828,3.445050607863562,3.6876951572363543,3.5689415776271627,3.747518327034559,3.6882778848106583,3.7771942591858614,3.6555384344143893,3.8770490110649534,3.7857187277926223,4.1535871801780635,4.065238913786671,3.9643482970825525,3.877600473323743,3.994260767498397,4.158218004103593,4.043187484181739,4.106895801569447,3.921727282709548,4.034103895518643,4.11671047074571,4.025322384118544,4.228944066499438,4.134980149184097,4.257780530579684,4.19302754237939,4.293469669865985,4.215886527156021,4.360140575122665,4.2663850389562485,4.352814585782909,4.228952021830748,4.267366499421104,4.345392372489669,4.24523321596002,4.307062706104128,4.390276964670696,4.357036698009289,4.4198364018469345,4.389952370216775,4.505272189927752,4.46487641231787,4.4275561085252715,4.388533444261087,4.46723102028624,4.417478221701064,4.425915781433573,4.458163114795601,4.436594107144557,4.470308239714886,4.456784430556524,4.573295301910518,4.541921954505782,4.516218641596846,4.494051004602059,4.474104318265669,4.486441864741927,4.514886676718525,4.4980731581003575,4.485169152320927,4.510148302709607,4.504261360914737,4.495703802034475,4.424755767163843,4.534350640639594,4.555129064308107,4.529049433837237,4.5636067477381035,4.570452430305994,4.52841869941397,4.573749794021872,4.618811162982554,4.597275518203461,4.584750053123137,4.578432270664301,4.583064341590481,4.630005487680108,4.612083795207513,4.600011890879889,4.584111606143914,4.593825274619988,4.598560630626688,4.605143653953636,4.6012049889897835,4.60771459403416,4.603130580727917,4.606437854299514,4.60238028941477,4.60238028941477
