,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,0.0,-0.2495290909090911,-0.33381317636363655,-0.3964450416266669,-0.47259220413066694,-0.5085624095158723,-0.5406948706803638,-0.611157045164163,-0.6414015069962833,-0.6778624815849683,-0.7049202236692237,-0.7365335056025737,-0.7525651587524214,-0.7780177912113808,-0.7921227221563425,-0.8199686133826494,-0.8332630203598229,-0.8591780177921166,-0.8737782580987442,-0.8903566756452145,-0.8992995477388533,-0.9082267698063283,-0.9134586629816304,-0.921662271480504,-0.9286107278790499,-0.9336761525935898,-0.9433581089086812,-0.9503784718182263,-0.95542565982355,-0.9640014905734651,-0.9722342880933836,-0.9773715537458127,-0.9810281013674995,-0.984992761238782,-0.9888741632527677,-0.9921312140285036,-0.9946188770321045,-0.9982981306144303,-1.0013855499776563,-1.0027330370064065,-1.0047380977051867,-1.0058936810212504,-1.0068772475065515,-1.0078549125929408,-1.0085027786568548,-1.0097933278561713,-1.0110735526618932,-1.0123435356691697,-1.013130925133681,-1.0143844491611829,-1.015627944996465,-1.0160905254471897,-1.0171666417690595,-1.0176246061294665,-1.0179289997743504,-1.0180808922031475,-1.0180808922031475
1,0.0,-1.9952179569805213,-2.6088527471215484,-3.1155124222112787,-3.7043982489556684,-3.96920076924974,-4.2155059420153425,-4.753564476509624,-4.939349800684782,-5.224176630939994,-5.407085974439353,-5.647266705955255,-5.76362028735872,-5.934040462528251,-6.029788030452659,-6.186281594786816,-6.277870399923623,-6.499871745796171,-6.598413899262677,-6.724194987570633,-6.7823257892382145,-6.838086478669544,-6.872167066556471,-6.92390515233978,-6.966856199887132,-6.999794319689502,-7.0608610589314384,-7.108592131043873,-7.141852970384083,-7.1944936970156705,-7.248913239026439,-7.2803461443522695,-7.304294435863544,-7.328850879903393,-7.35496630528507,-7.376487997504225,-7.392772250334487,-7.417135281482567,-7.4361636321301665,-7.444991514384737,-7.458350940021645,-7.465809581394709,-7.472436045961479,-7.478543323169419,-7.482785442126976,-7.49126532767935,-7.499781122891715,-7.5081000652201935,-7.513185587241628,-7.520751562861156,-7.5293451722918885,-7.532372083516867,-7.541212845598916,-7.544271229280097,-7.546129440789791,-7.547125427222017,-7.547125427222017
2,0.0,-1.152515139520203,-1.6455962439025935,-2.050139857681409,-2.512285163101008,-2.7203442305261887,-2.911425313083184,-3.310660878017868,-3.438595964531019,-3.6721683809094134,-3.794479428160454,-3.964245456771373,-4.048758681537499,-4.168627557519267,-4.236129990023997,-4.346128924293303,-4.4107435309088645,-4.572608645695548,-4.641882164866782,-4.7347890303009095,-4.77475345418007,-4.812379556984108,-4.836072178041585,-4.8711379318363175,-4.8999675141893455,-4.92289529639137,-4.959987216162693,-4.994019266289847,-5.017101860466768,-5.052448420968733,-5.090265563495063,-5.111338571542604,-5.128048006937262,-5.144755625984562,-5.162872051698536,-5.178067154767962,-5.189429299396533,-5.2061975325143095,-5.2189948679064955,-5.225040100274856,-5.234258942881081,-5.239386491392025,-5.244028862919863,-5.248235951647106,-5.251104005973104,-5.256980500909446,-5.262779986500677,-5.268474937920283,-5.271973059262427,-5.277011893000525,-5.283060831554848,-5.285155280012565,-5.291921559719143,-5.293976567257964,-5.295187721032878,-5.295877543921703,-5.295877543921703
3,0.0,-0.20508813952020216,-0.3051996849025923,-0.3782477149431854,-0.44476417908105087,-0.466137837675269,-0.49525340848195964,-0.5397342267319801,-0.5291077925068537,-0.6058078927549153,-0.5855993918544532,-0.5888507629341801,-0.5889584663722821,-0.5747600304791284,-0.5679671939573044,-0.5546194715827452,-0.5511336874013066,-0.5745516351380727,-0.5658254588055088,-0.5701644997790669,-0.563163575301592,-0.5504305191086194,-0.5462096209236065,-0.5375069765461146,-0.5270527256472677,-0.5230015934086751,-0.5085265300022885,-0.5027068614004155,-0.49896426588979326,-0.4855313301748364,-0.4797201563329223,-0.47356909496667904,-0.4709012754162804,-0.46659885082552094,-0.4624664438178341,-0.4604495978291131,-0.4586516382548272,-0.4542970772565794,-0.4507913708434046,-0.4497292311882697,-0.4483798042235343,-0.44741213170508065,-0.44638059939104063,-0.44542782769945627,-0.4445566145212448,-0.4436244885892018,-0.44202982227899423,-0.44162177501237465,-0.4405660371690588,-0.4389951270839035,-0.43785519976556003,-0.4375123901186443,-0.4386157950544805,-0.4382578448872952,-0.437705186106951,-0.43759586653070204,-0.43759586653070204
4,0.0,-0.8477877109487741,-1.112928191902593,-1.3440325220778526,-1.5866455055022515,-1.6945324563346884,-1.8034043499179768,-2.03221810888101,-2.08829244831273,-2.264539414453043,-2.3021919298591844,-2.389585700662282,-2.430434325040808,-2.47993370700697,-2.5085016181301434,-2.5578049757425823,-2.5895413090697366,-2.6779222866047,-2.7110596063198713,-2.7605235350326254,-2.777296188093703,-2.788314172345258,-2.7956706010955124,-2.8082223983349754,-2.8180106594856897,-2.8260763606364905,-2.83378264844043,-2.8478168139764986,-2.856728206223293,-2.8669080462283296,-2.8823882949723463,-2.8900332286681447,-2.8975222691488467,-2.9020757115844398,-2.9073360405008155,-2.9132541846289435,-2.9172682608394602,-2.9231925007669353,-2.9280457767305736,-2.9296996018283417,-2.931903530415925,-2.933627775147458,-2.934975448972764,-2.9361810818678995,-2.936723502731838,-2.938798708360777,-2.939995942410044,-2.941834166182376,-2.9425711163832102,-2.943292387886564,-2.9455447140607465,-2.9462830858709452,-2.949900745936515,-2.950216762345255,-2.9503772412855507,-2.9505815290658877,-2.9505815290658877
5,0.0,-0.7516874395202024,-0.938207576335926,-1.113724029036549,-1.3163107189079355,-1.4197740310242293,-1.5100677541143965,-1.7468139996862182,-1.7859277883073406,-1.9676706302737401,-1.9953111669049806,-2.090640760324895,-2.141702871305428,-2.2038630451096206,-2.2299463831779818,-2.297420641547931,-2.3457811986221015,-2.3981095379948663,-2.4492838187994614,-2.5016485249466918,-2.509388606901948,-2.5267808270471166,-2.5345098274652385,-2.545323531365632,-2.562879627458155,-2.576746080281534,-2.5982770524371697,-2.6196768438302915,-2.622223303009496,-2.6438842915240373,-2.666226442837177,-2.680137870402776,-2.6816118750714724,-2.6925284357826906,-2.6978862574909037,-2.7079542119989246,-2.715137821159595,-2.7175490730476195,-2.7218653592816344,-2.725337389623756,-2.722972711358253,-2.7262401384898562,-2.727602709563679,-2.730725150323841,-2.7312697758663362,-2.73296880178639,-2.7329613728218907,-2.7350166350556897,-2.7358881491026334,-2.739263646248994,-2.741204964261039,-2.7417989267492087,-2.745147642595297,-2.7445038230759655,-2.74471591837099,-2.7452202960456704,-2.7452202960456704
6,0.0,-0.14435897655723914,-0.13564591151317418,-0.16093370528578102,-0.16577063965345612,-0.18350660731955418,-0.18963197263278905,-0.29130476932029437,-0.2657334625374424,-0.3780447514435033,-0.33894336525656077,-0.38172612303472125,-0.3980563063642214,-0.4054403821682894,-0.39621878225638485,-0.4050789980373192,-0.41575215294950796,-0.4152903442236779,-0.427581704058596,-0.4403312670928531,-0.4288388346327656,-0.422635952070509,-0.41695784998816315,-0.40607552486013115,-0.40910508436557697,-0.40983937951697674,-0.40645902640395926,-0.4029756766041106,-0.39258660878336377,-0.39426844968233443,-0.4029306192845276,-0.40699573826249497,-0.4009937511341644,-0.4014418693711432,-0.3994385858970752,-0.4033295215707081,-0.40387026101275775,-0.39750670858694315,-0.39355275738125034,-0.3945152885385746,-0.3873664754860939,-0.3860776462688023,-0.38480649998825905,-0.3853110256981811,-0.3845536228906944,-0.3827934549576299,-0.3785477924041245,-0.3766134402043427,-0.3753813933024663,-0.3751573081315915,-0.3748785537716528,-0.37423414933744403,-0.37470201093310757,-0.37274426467239885,-0.3721416483149998,-0.37203248487512064,-0.37203248487512064
7,0.0,-1.3644684051286688,-1.7618099241798422,-2.055648886976711,-2.391606895767886,-2.545931187639843,-2.697176081850717,-3.0382412716391483,-3.124993324433303,-3.3604557900114065,-3.4335803653845476,-3.54226289206909,-3.6098051127798163,-3.6673330438600655,-3.7221255600753094,-3.775294089542004,-3.8329635904575343,-3.955998317710253,-4.015857026167925,-4.086582363083252,-4.118355897283073,-4.141845165939071,-4.152762047328272,-4.168686922950291,-4.194863181491032,-4.211847253572493,-4.232688525675147,-4.25087148996932,-4.268141073852429,-4.297738763954165,-4.332373289816654,-4.352359946979834,-4.364007345080679,-4.377195041481144,-4.387368486847312,-4.401515479508635,-4.4100538579637965,-4.4100009954565556,-4.415241487746551,-4.4205780761605205,-4.417552812177584,-4.421129133148907,-4.423074053271758,-4.426668648986654,-4.428036653781252,-4.431734283938725,-4.430160496434043,-4.4328850763682555,-4.434226984056123,-4.438122610349695,-4.436323034004912,-4.4372102337923405,-4.441171895120052,-4.4416534534924965,-4.442056977199016,-4.442589257737612,-4.442589257737612
8,0.0,0.36314060677609455,0.5253002707974322,0.6502889331822913,0.8134704757085499,0.8959681605198181,0.9534159580331962,1.0710881931111007,1.1605473915551527,1.16383493085956,1.2705869908385155,1.3678828934546146,1.4068272691557016,1.5178889919090386,1.556408336951562,1.658208993964439,1.688315575875664,1.747530819481956,1.7835460415762499,1.8297911995339162,1.8586481025391366,1.8956652535373577,1.9143293725498374,1.9409767627005097,1.9619472132692402,1.9793553978978122,2.024906623678282,2.0459185859446287,2.0632751489968175,2.095642084706387,2.120515313908465,2.1340705760643055,2.1476355980256217,2.1613605998199237,2.172532385986434,2.180354327193935,2.1887966214449377,2.210115023884595,2.2254241311585474,2.229192808269528,2.243529907353589,2.246385730422471,2.2497637694698396,2.253026709455856,2.255045111639077,2.258320225160439,2.2672725688001196,2.2710416291059388,2.273724175802789,2.2786491951754004,2.287335874998061,2.2888041512308757,2.2905703975413347,2.2925610980051916,2.2935101789619106,2.2938540059924284,2.2938540059924284
9,0.0,-0.2635233098905726,-0.30073319411923494,-0.3502050550673761,-0.3894427411671313,-0.4106313936397313,-0.4419947179725353,-0.510035160228241,-0.5174619458136478,-0.6117079057372868,-0.600442738291077,-0.5871245197218713,-0.5992998837897859,-0.570110476947034,-0.5731545356503552,-0.5449972240426527,-0.5480168975201911,-0.5343267201290852,-0.5412104964755333,-0.521767063296058,-0.5304926144949972,-0.506723071822793,-0.5060164118670202,-0.4895844897660681,-0.4950302407949402,-0.4963867387219294,-0.46094004504700997,-0.4470856062882744,-0.4498056567714385,-0.4509732543989049,-0.43404476228196565,-0.42436478576422176,-0.4265513181019898,-0.42900780015991696,-0.42159517269872526,-0.41670524899633027,-0.4188115934059364,-0.41239405481804686,-0.41654355061096343,-0.41802560823630286,-0.4108086024398863,-0.4123114206720149,-0.40976616355324424,-0.40671444656649164,-0.40719585118775276,-0.4088746800936464,-0.4050852534024092,-0.4009340109052505,-0.4014898900376484,-0.40149271125186653,-0.39833321852211045,-0.3986676901535904,-0.4015251439837429,-0.40103758546673945,-0.4001962954214646,-0.4004329452875405,-0.4004329452875405
