,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,160853482.0,4035731.0,2825651610.8,0.0,2825651610.8
1,1.19,0.01,0.03,170780.75,160853482.0,3986419.84,2753576923.73,0.0126,2753747704.48
2,1.18,0.02,0.05,314546.56,160853482.0,3937706.79,2694289436.01,0.0174,2694603982.57
3,1.16,0.04,0.07,489051.43,160853482.0,3878389.85,2640471080.04,0.0181,2640960131.47
4,1.14,0.05,0.08,589830.12,160853482.0,3826297.32,2600383238.31,0.017,2600973068.43
5,1.13,0.06,0.09,651172.18,160853482.0,3801312.63,2584914737.22,0.0061,2585565909.3999996
6,1.12,0.07,0.09,698943.24,160853482.0,3767171.02,2566111902.48,0.0112,2566810845.72
7,1.12,0.07,0.1,742848.49,160853482.0,3736516.35,2552123858.16,0.0105,2552866706.6499996
8,1.11,0.08,0.1,791128.6,160853482.0,3718933.13,2544927294.19,0.0061,2545718422.79
9,1.1,0.09,0.1,824738.44,160853482.0,3687161.1,2534873932.84,0.0119,2535698671.28
10,1.1,0.09,0.1,845160.56,160853482.0,3672283.53,2530539343.57,0.0053,2531384504.13
11,1.09,0.09,0.11,873101.87,160853482.0,3653851.33,2526780203.91,0.0071,2527653305.7799997
12,1.09,0.1,0.11,897441.31,160853482.0,3640468.13,2523931214.91,0.0053,2524828656.22
13,1.08,0.1,0.11,914665.73,160853482.0,3630620.59,2522083660.6,0.0036,2522998326.33
14,1.08,0.1,0.11,940225.86,160853482.0,3618929.63,2520005855.88,0.0053,2520946081.7400002
15,1.08,0.11,0.11,949517.33,160853482.0,3607556.69,2518149535.13,0.0047,2519099052.46
16,1.07,0.11,0.11,956008.5,160853482.0,3597853.01,2516581660.62,0.0037,2517537669.12
17,1.07,0.11,0.11,964590.16,160853482.0,3592398.58,2515907132.36,0.0028,2516871722.52
18,1.07,0.11,0.11,975664.82,160853482.0,3588155.55,2515465471.13,0.0021,2516441135.9500003
19,1.07,0.11,0.11,983787.04,160853482.0,3585236.76,2515131210.34,0.0021,2516114997.38
20,1.06,0.12,0.11,981609.12,160853482.0,3557616.36,2513311459.27,0.0071,2514293068.39
21,1.06,0.12,0.11,979780.44,160853482.0,3536874.14,2511967860.31,0.0079,2512947640.75
22,1.05,0.13,0.11,980355.53,160853482.0,3528884.49,2511522894.39,0.004,2512503249.92
23,1.05,0.13,0.11,981723.04,160853482.0,3522547.18,2511217853.6,0.0039,2512199576.64
24,1.05,0.13,0.11,982302.29,160853482.0,3520770.29,2511094998.33,0.0021,2512077300.62
25,1.05,0.13,0.11,984021.66,160853482.0,3516548.79,2510910976.12,0.003,2511894997.7799997
26,1.05,0.13,0.11,984065.68,160853482.0,3511470.97,2510666971.08,0.0029,2511651036.7599998
27,1.05,0.13,0.11,984065.68,160853482.0,3511470.97,2510666971.08,0.0011,2511651036.7599998
