,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2972.465,2944.8770376771786,3036.994090136784,3084.9482675605304,3076.543220482067,3154.4083441430935,3222.3262411892415,3342.021366255241,3326.4238383322845,3328.9632407072395,3327.3815069184643,3319.9120715768818,3320.6123660484136,3321.3571182717687,3322.9403049899906,3319.215342457047,3340.6308184968325,3337.7384167403357,3336.1268517179556,3338.285106831656,3338.7987381642006,3337.94823886459,3338.4312287416105,3337.4412866683087,3337.760002267763,3338.5821299531,3338.5821299531
1,2943.321,2900.134302061227,2956.1970831542444,3059.8548662333906,3079.7503097913136,3130.5288007010845,3201.8789854697884,3260.993455432786,3230.9534091750056,3269.0000099999997,3262.423224233665,3275.2314184827355,3269.986401231149,3270.5054056139525,3271.19309739329,3268.2097822031337,3349.7000099999996,3345.7249982992776,3345.122760638002,3348.953795381998,3348.8143810577894,3348.3627127810537,3348.338088631794,3347.818151354966,3347.826362126826,3348.1374399173374,3348.1374399173374
2,2877.27,2820.1668548863254,2854.2782511507867,3430.40001,3400.1423588813336,3360.8917309855847,3322.812077512549,3304.890656204541,3267.887289002784,3300.1611041818805,3289.2510666924263,3273.7375872684984,3267.657788806849,3287.2204098724924,3287.6687509520907,3285.6768695408914,3306.5185052142856,3302.6157349460377,3303.7716137940647,3319.600805776201,3318.4749156481103,3317.800841607231,3317.2624788716885,3316.410188270634,3316.2169124024326,3316.1215743309062,3316.1215743309062
3,2909.467,2847.667151172728,3167.0050101620504,3122.5970142587657,3095.054196657783,3059.0779296947803,3384.876629741783,3363.9128847320085,3324.171307273767,3323.2639104483433,3311.9150416209386,3296.106583417146,3289.8217570935935,3287.6788831476706,3303.49693263165,3300.5606665416317,3299.5135901816766,3295.9346468189,3303.2756454767928,3325.750234670922,3324.654823601466,3323.9820828231395,3323.670350036315,3322.7937724364533,3322.5854937340378,3322.357451983768,3322.357451983768
4,2724.449,2667.1666940116843,3622.336722942882,3571.536410349434,3540.027295501961,3498.819426042573,3451.776452498612,3430.3999900000003,3389.8732139894187,3378.3780241029017,3366.8241233449335,3350.750109740019,3343.9778555847597,3336.5724568335363,3357.1405826692408,3350.7118397584954,3346.4233368719656,3346.464016294926,3354.9657150760527,3344.942939270359,3343.840325926452,3342.8575639556643,3343.971438500495,3342.687564633368,3342.37473203023,3342.0308592027113,3342.0308592027113
5,2540.068,3737.1416639865197,3670.4762991952525,3619.000868381502,3587.072193370473,3545.3166953624127,3497.648411899046,3476.0131228718683,3434.9467303675833,3423.2793746248885,3411.5719529456537,3395.284391377085,3388.422178001825,3379.8940424038024,3349.69999,3345.3406957853676,3341.710069858847,3362.347901894556,3350.298844974138,3340.28959777853,3341.3936867942853,3340.338952455327,3349.6760439788077,3348.0940888431737,3347.684546876583,3347.2343688816222,3347.2343688816222
6,2563.755,3322.2375803205327,3262.97355802807,3217.213637237614,3189.0281046972445,3152.037527723617,3404.717359441667,3383.6649318527498,3343.6903063503605,3332.3340845026,3320.94065267079,3305.0889127000414,3298.4222167055923,3290.1209437336643,3274.331099365952,3270.116250781129,3267.2047255915263,3330.8588829198507,3324.379147485591,3320.2217408737324,3322.2697354293996,3321.724903520771,3335.410300114807,3334.5225900674805,3334.1319322917243,3333.7025122357772,3333.7025122357772
7,2614.027,2900.0466301760666,3109.0620330620195,3065.4650132599936,3114.8873815494817,3078.879077636966,3540.976962107716,3519.07648525966,3477.5013323170847,3465.6893880692255,3453.83683926558,3437.3473070919467,3430.3999900000003,3421.7662069205735,3391.1992262770355,3389.0589149883563,3384.684071858533,3380.951483536328,3368.8361168574047,3358.7744320300035,3349.620788469519,3349.928930118676,3345.3498236213322,3347.3098580178557,3346.9381990975735,3346.5394439927377,3346.5394439927377
8,2674.281,2789.1406340519243,3551.5000099999997,3501.6931524706347,3470.7999900000004,3430.3999900000003,3384.452743639748,3363.5939453012165,3323.8581324713027,3312.57021844091,3301.2433664258747,3285.485184615716,3279.362284265363,3277.591235629789,3266.73601277897,3356.2032435713973,3351.8706154316337,3347.892896087616,3341.7271464183937,3336.689022344129,3332.076238838288,3332.2856202339817,3329.9783021301187,3332.705304602047,3332.3757813001876,3332.115507952188,3332.115507952188
9,2569.28,3092.253554590406,3047.6905526041737,3077.4230887242798,3050.303020417183,3367.713511420604,3322.4339712127944,3301.9990980835214,3308.898004318532,3297.6600083268354,3286.383283755698,3270.6947829591354,3265.6509203479404,3421.656882776725,3391.090003299256,3400.012466635606,3395.62345588877,3391.5940773110137,3379.4412632852436,3369.3473839046937,3360.164939058662,3354.689027827026,3350.103254755226,3342.9724406030605,3342.645494526406,3343.3158984503802,3343.3158984503802
10,2912.387,2994.2621348309012,2943.710277290488,3300.817914663758,3271.6978672467612,3233.6289589237504,3190.1532237891333,3171.411016320207,3361.335562372836,3349.9182741496006,3338.461636919901,3322.524050692831,3317.3745469114538,3368.6982745525497,3338.6037142640935,3335.2227055406634,3333.2282409275363,3334.7188993964405,3341.3847400334594,3337.292338368005,3340.4065669366028,3342.2943967878455,3341.043046778055,3339.109918102736,3339.772375489249,3342.3945849623374,3342.3945849623374
11,2977.187,2959.054402509946,2912.3597800652233,3540.287171524316,3509.0522515999705,3468.2049720103196,3421.5741605747917,3400.497903969646,3360.329879862801,3348.9159634639955,3337.56376680953,3326.406098545208,3321.061856390344,3323.0121206108656,3353.644707139169,3347.2231527701356,3345.7877755595878,3346.279352659915,3351.643410372596,3341.634024046425,3344.7542028937487,3355.2006011912804,3350.6150009692933,3343.4831358312285,3346.890788452525,3350.5772237615834,3350.5772237615834
12,3307.355,3238.18528795173,3180.4559789068876,3138.481151120275,3110.8960802558126,3103.2385055938034,3302.1053840692875,3281.8846642959084,3243.1317277794205,3232.361693275536,3263.426060818247,3349.7000099999996,3342.9301288575803,3336.8110919267056,3369.6887882753135,3363.236173012309,3358.8945896311175,3354.908649858192,3342.886875920806,3338.9441443676633,3342.666391866185,3357.1411495703483,3352.5524532700456,3345.41634275007,3350.30564643944,3348.438189827197,3348.438189827197
13,3650.838,3573.053801016388,3509.3155335166525,3460.1018074353956,3429.5847610067813,3389.6670666358386,3344.1093734925084,3323.7314622130366,3284.476411523919,3273.53995438057,3262.391889842888,3329.6435608246366,3322.9206982290325,3319.212447225469,3360.473345510609,3354.0389405013607,3349.709216103405,3345.734170929731,3351.818439648281,3341.808443712635,3350.5934196667126,3345.1331611309965,3344.3166353812258,3351.5407120443037,3349.842086809541,3347.974881346227,3347.974881346227
14,3700.84,3621.990466011773,3557.3793084116805,3507.490026574649,3476.5735467382565,3436.1043721014867,3389.9046021099844,3369.2554575047225,3329.4509506942845,3318.293289753953,3306.9515126789497,3294.3869798480764,3287.7357979420767,3285.5379530296127,3339.344709398446,3335.7673324735533,3333.789495800998,3331.835392179548,3343.926430124826,3343.6930834992095,3356.130809374715,3350.662471672256,3346.0856736261826,3353.267284730441,3351.568105733402,3349.69999,3349.69999
15,3866.355,3783.9790286034936,3716.4781509313143,3664.3575817367855,3632.21486099199,3589.93388908465,3541.665748904499,3520.187419863864,3478.5991538993503,3466.7834671165997,3454.927169738667,3438.432747124382,3431.483213980267,3422.8466366161856,3392.2876120263822,3385.791983148335,3381.421420726632,3377.408873542914,3365.305969287932,3355.253370962297,3346.1148395909177,3346.1527732600794,3345.2753695994475,3348.691604719208,3348.7045866766216,3348.7069135593824,3348.7069135593824
