,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.22,0.0,0.0,0.0,160059619.0,4075016.0,2763229028.6,0.0
1,1.21,0.01,0.02,163891.23,160059619.0,4022353.46,2698026676.31,0.0229
2,1.19,0.03,0.04,341622.65,160059619.0,3970375.49,2641013704.8,0.0222
3,1.18,0.04,0.06,497089.15,160059619.0,3919069.22,2597874014.34,0.0225
4,1.16,0.05,0.07,622949.78,160059619.0,3868426.25,2562407877.21,0.0224
5,1.15,0.06,0.08,728203.44,160059619.0,3829915.72,2543855320.89,0.0193
6,1.14,0.07,0.08,802820.83,160059619.0,3799379.93,2529370069.59,0.0178
7,1.14,0.07,0.09,835835.98,160059619.0,3787993.27,2525916003.95,0.0153
8,1.13,0.08,0.09,902514.01,160059619.0,3754038.04,2518960577.48,0.0201
9,1.12,0.08,0.09,933734.4,160059619.0,3739044.7,2517580322.93,0.0155
10,1.12,0.08,0.09,942178.07,160059619.0,3735305.72,2516976212.85,0.0134
11,1.12,0.09,0.09,966197.09,160059619.0,3724111.3,2516401447.52,0.0145
12,1.12,0.09,0.09,974572.22,160059619.0,3720387.26,2516113580.69,0.0131
13,1.11,0.09,0.09,981767.45,160059619.0,3716666.96,2515879842.55,0.0292
14,1.11,0.09,0.09,981767.45,160059619.0,3716666.96,2515879842.55,0.2026
