,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,45.992,36.820948085933004,37.97674870551665,37.367660685648126,37.43045553389821,37.09588948699923,36.912949043616166,37.086190197259356,38.572141945163345,38.4811328817267,38.47576041561789,39.34057928960585,39.86386188489349,40.61845006729165,40.642016382330866,40.586565820731,40.512871753384054,43.76517382437624,43.721428650551864,43.11339680992791,43.07040341311799,42.60026160970625,42.504476673701696,42.44817588483097,42.392579345237195,42.337093943126064,42.27633546030542,42.235931001720274,42.235931001720274
1,25.995,30.658348460296274,36.8277295124665,36.467747200035355,37.54032538186345,37.320045984917705,37.35696718543458,39.86893038237105,45.50133261010766,45.22960472709026,45.04949669547694,44.714646680878204,44.41749392645772,44.10844485300665,43.887912159165005,43.75717724480207,43.583429904726735,44.17507127821951,44.13167420694129,43.51815710282113,43.4750249457183,43.00336576942647,42.87513199142814,42.78965648657727,42.705835105260604,42.62218128288519,42.5766293213812,42.54633721636775,42.54633721636775
2,25.942,30.733985657206212,38.25491131173907,38.82091274464241,40.16741397515869,40.52610678551232,40.008218109547784,45.068144046020244,44.91435871019428,44.64578477649945,44.469506275603095,44.11801435486955,43.78349695692353,43.50263618454644,43.252817642795065,43.167064999706795,43.05070231677884,42.526123237176975,42.4927721139398,42.80301443239182,42.76109341795943,42.3026783405645,42.326919048666156,42.34303914648787,42.40368473023404,42.4620101834583,42.414597597118465,42.383068174521824,42.383068174521824
3,51.351,41.07782939576688,37.40031516054824,40.41149533823251,39.4914173506769,41.45202126648722,40.91711374340126,40.64325677132322,40.35319516707223,41.848228051167965,41.685858895759345,41.36130845775468,41.04305373679954,41.14744576677532,40.90982583540756,41.08367039738501,41.76509121528413,41.24398373630879,41.21047475257248,41.56123678810827,41.52158355132016,41.915671607573266,42.015487710070694,42.090661129138255,42.20780720454111,42.32142075493923,42.36587700677025,42.39544046363371,42.39544046363371
4,27.586,30.596870627518626,35.92384231781467,38.15354455419893,37.96424581349232,39.762866115520026,40.656938734487625,40.41547362083424,40.182226241539595,44.955799022260436,44.777962802906856,44.423134091429645,44.07034948139398,43.79570805840761,43.53803075524943,43.42123753410591,43.28993285442269,42.74003216330083,42.69753013113754,42.96389321380044,42.92120932058664,42.45445200385526,42.65191705108725,42.84460082690212,42.760705593849146,42.676978067367045,42.65483329271017,42.64010699295804,42.64010699295804
5,31.226,34.608578110969084,43.716798299715,42.04376833488077,41.0490088697254,40.16358670019938,44.09181512648482,43.740376486686245,43.393529866230146,43.22407282413469,43.0527217737097,42.71302174560016,42.37686981348874,42.09615299866691,41.85648195766727,41.740790280637654,41.61094556346293,41.21985805668343,41.180233198626745,41.948537245329376,41.93620470808404,42.36224873972111,42.693233787686914,43.02548311234533,42.94119830960375,42.85708199218285,42.729784128977194,42.645390778503376,42.645390778503376
6,36.204,41.53594179166954,37.45868695432234,37.97042056871488,40.685239541392164,39.905474258524976,45.89925692241501,45.53348100403232,45.1705758276649,44.90033077394183,44.7229517412298,44.37880833686397,44.06535737946458,43.78110577021046,43.533552740553816,43.523669971692826,43.35336834989857,42.83595362849344,42.79413667486495,42.20617190005038,42.463710728150325,43.033570760639066,42.90620250157086,42.821502467770216,42.737751359337146,42.65416766936983,42.666790535076565,42.68318075479695,42.68318075479695
7,18.09,30.59121486859689,31.74728565325924,31.891616276299246,37.281798316678554,41.942226625808274,41.40187575030986,41.07353167324412,40.78186529414743,40.59516340193238,40.43789085383579,40.73132059377611,41.088151887956,41.13976079149098,40.906256668443675,41.895556938305084,41.73188747139944,41.27107431440123,41.23087824008683,40.96834955118356,41.861759201632374,42.10883846405316,42.02744939201955,41.9881381586849,42.00288850350569,42.01760936238718,41.9883118513525,41.975057857961644,41.975057857961644
8,59.164,47.32777742149426,42.64965960680522,41.089742694166524,40.180075845331494,48.2575820396678,47.633936067930044,47.2546739887836,46.87838849593134,46.59817950511743,46.41230583006781,46.04269050577691,45.676068217767224,45.357712082708645,45.08660437061859,44.95180944234323,44.772466573837455,44.194590878798614,44.17535628791981,43.56226100662502,43.520209745618395,43.045034830496334,42.9169878583843,42.83141668965539,42.74601657769278,42.66078718055397,42.93891250817506,42.85329751207122,42.85329751207122
9,52.182,41.74258132324407,37.674653553686525,43.43964027285428,42.40886330325751,41.48595206997886,40.95222145910338,40.68440644670473,40.44044382386663,40.21986924104451,40.56281092266644,40.54760592854756,40.82848367396267,40.79238472954609,41.52684013941207,41.40659794139342,41.25190907517636,40.863329347079706,41.25383201773263,41.52976326241218,41.494851499149775,41.42426136651278,41.47837743025408,41.548907392771,41.556337860892846,41.640321172508926,42.12098522433661,42.183539960873155,42.183539960873155
10,43.774,35.03307246129277,39.87637523839256,50.380759307841245,49.18527688489464,48.114390783886556,47.492595312030495,47.11398168593948,46.738339556847976,46.45860966053424,46.273053787762095,45.90407042274038,45.53807497657942,45.22026315907812,44.94961898034381,44.814904927310096,44.635869292495684,44.05898356089624,44.034412577335345,43.43151497440444,43.388375459430044,42.91663582327061,42.79124239286863,42.70785562232529,42.62388591693626,42.7178491399883,42.59036915757991,42.649358909633904,42.649358909633904
11,35.144,48.30020426623783,43.52853681698079,41.869832358672845,40.88574940094606,40.00880238051349,40.524017112561786,40.3019633302637,40.33838451478226,40.26914750226707,43.589254599403155,43.24336246440591,42.902360201359855,42.62023019904099,42.37261058945548,42.30636304941427,42.186080078815124,43.31801188051325,43.27502286863273,42.676777735800556,42.64197095806475,43.19089909232573,43.062376003862134,42.97690800723041,42.89629052012396,42.81115452837423,42.68352977466853,42.78592149364897,42.78592149364897
12,40.165,49.36546041787064,44.4875091912558,42.78999318397677,41.7866622331241,40.925676347985835,40.58966247448613,40.49336272962333,40.77334943248175,41.071622782114105,42.37727617800895,42.04309774151876,41.72917406673484,42.4029358664751,42.15800529244914,42.095595727763666,41.96271558630805,42.97192329360474,42.929308370311134,42.335595006623535,42.30067941161691,42.84048164333158,42.714042721658025,42.629760798257436,42.90333042342172,42.8183702639053,42.69199761005801,42.80470723183551,42.80470723183551
13,58.516,46.80941490764922,42.191233042474906,40.61280651896737,39.676917667984426,41.24486555029051,40.7200272702794,40.69529773538418,41.051076769222426,41.58234857876613,41.564078612249716,41.33908236104447,41.04587279264705,43.49614306630083,43.23787662765318,43.11382513200823,42.944166085670204,42.43574926570413,42.40044151643843,43.393734917825284,43.350781182907454,42.89437266978031,42.7692257821316,42.68501945479312,43.00882543190299,42.92363839586462,42.79840379880557,42.71361740561176,42.71361740561176
14,64.021,51.21309644887911,46.15113166499183,44.387181701183295,43.3355104097322,42.39344706590796,41.953597646152545,41.62059213342961,41.290200168697794,41.04416676914052,41.082776139722235,44.494321125825415,44.13958162731861,43.85070833188404,43.58994874179682,43.460963966379715,43.289542569516094,42.73719131249412,42.69478612118163,43.483242871577026,43.44043762870545,42.972353328037386,42.84655614913892,42.766043313396786,42.693963284813314,42.854599000206974,42.72915473114675,42.64495454283919,42.64495454283919
15,33.67,45.94054816869461,41.40508646096946,39.85510516010559,40.76311459283156,39.91004404617872,41.0589225658835,40.80078004012146,40.522259240142624,40.314517644905635,40.43735915842706,43.93780211161256,43.587986123048104,43.283909666469874,43.04349793934015,42.914640389020455,42.74338807493304,42.191581633702356,42.161319052068656,42.23735089170856,42.225503540816845,42.74177346287196,42.61467732339596,42.6539623164265,42.648481133755965,42.74619329096959,42.61870628313836,42.81094270427837,42.81094270427837
16,37.939,51.751994184519795,46.63854122372048,44.85470995935971,43.815151625377794,42.88478792197169,42.33615889711065,42.01522657479773,41.751061677526614,41.562796519737034,41.41698423444254,41.41521412239887,41.11082528743865,40.8430548932258,42.26247387437274,42.16108990434277,42.01202403554873,42.30213466533374,42.2701575306684,42.58200843149498,42.57108442306348,42.929975106100486,42.811236998088525,42.73385923232935,42.659928497723925,42.79227443465697,42.670658308597034,42.98490578963815,42.98490578963815
17,30.85,50.301224543015316,45.32919611793903,43.60325248210084,42.575308459194865,41.691578021320055,41.16934103526728,40.852504897686835,40.95528943200377,41.05464501651853,40.981719915306236,42.50993969941612,42.188993027708214,41.91288151604696,42.399272829317255,42.30115619290952,42.14159518903853,42.42314257471794,42.38772243214323,42.85762075715436,42.8151881363972,42.351178536633554,42.41441771966009,42.39026896463848,42.448765163978166,42.67150220941537,42.78610901953426,42.7047714906042,42.7047714906042
18,48.131,38.55903215652787,54.393219590782834,52.3112248940817,51.069934553426805,49.95801475635735,49.312393626123196,48.919272466090796,48.52923666344383,48.238788212156024,48.04612229912976,47.66300040785605,47.28298092507394,46.95299134794743,46.67197675637415,46.53210079536331,46.346204959621645,45.74721439936647,45.70146718496711,45.065608173723085,45.02081856554936,44.531034814477245,44.39920263015022,44.31099435109255,44.223018372384715,44.13581196065832,44.01106235758741,43.925099235934596,43.925099235934596
19,14.285,26.005989257479115,41.12928713660444,39.61508689908724,44.40432216140398,43.44610772634384,42.89231818210104,42.55563977949741,42.2309800577916,41.986701586458096,41.824662042079545,41.502441594630824,41.28555516916991,41.01909173966036,41.62217771440579,41.527630791248534,41.36710110087223,41.97464356788843,41.93717392432055,42.17778841279203,42.153346624379246,42.72947184346858,42.60537061194523,42.74077613409195,42.6577141335999,42.637708713046834,42.974317753349126,42.891230682160185,42.891230682160185
