,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.29,0.0,0.0,0.0,1396579.0,66603.0,21099273.8,0.0,21099273.8
1,1.75,0.24,0.07,4209.29,1396579.0,50889.87,19652700.07,0.0419,19656909.36
2,1.54,0.33,0.07,6131.89,1396579.0,44707.22,19580753.47,0.0153,19586885.36
3,1.4,0.39,0.07,7150.22,1396579.0,40858.87,19564530.89,0.0118,19571681.11
4,1.33,0.42,0.07,7702.92,1396579.0,38556.41,19559011.02,0.0073,19566713.94
5,1.29,0.44,0.07,7744.28,1396579.0,37389.16,19557140.53,0.0042,19564884.810000002
6,1.26,0.45,0.07,8048.14,1396579.0,36559.33,19554907.03,0.004,19562955.17
7,1.22,0.47,0.07,8483.4,1396579.0,35621.21,19552922.12,0.006,19561405.52
8,1.21,0.47,0.07,8491.17,1396579.0,35171.81,19552600.07,0.0027,19561091.240000002
9,1.2,0.48,0.07,8494.61,1396579.0,34861.44,19552405.58,0.004,19560900.189999998
10,1.2,0.48,0.07,8485.21,1396579.0,34781.66,19552354.19,0.001,19560839.400000002
11,1.19,0.48,0.07,8481.68,1396579.0,34734.73,19552347.78,0.0011,19560829.46
12,1.19,0.48,0.07,8480.65,1396579.0,34613.13,19552293.41,0.0015,19560774.06
13,1.19,0.48,0.07,8474.06,1396579.0,34550.59,19552282.85,0.0017,19560756.91
14,1.19,0.48,0.07,8480.32,1396579.0,34481.95,19552237.83,0.0012,19560718.15
15,1.18,0.48,0.07,8480.55,1396579.0,34431.79,19552217.96,0.0013,19560698.51
16,1.18,0.48,0.07,8485.67,1396579.0,34365.27,19552181.18,0.0013,19560666.85
17,1.18,0.48,0.07,8485.67,1396579.0,34365.27,19552181.18,0.0005,19560666.85
