,0,1,2,3,4,5,6,7,8,9,10,11,12
0,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
1,20.3,18.9,18.9,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
2,15.8,15.4,15.4,31.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
3,17.0,17.0,16.3,17.0,17.8,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
4,17.8,17.8,17.8,17.0,17.0,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3
5,15.4,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
6,14.8,50.9,42.7,42.7,36.3,36.3,36.3,42.7,42.7,50.9,61.6,61.6,61.6
7,15.4,17.0,20.3,18.9,18.9,17.8,17.8,18.9,17.8,20.3,20.3,20.3,20.3
8,15.4,15.4,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3
9,15.1,15.1,22.1,22.1,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
10,17.0,17.0,16.3,16.3,31.3,31.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9
11,20.3,18.9,17.8,17.8,17.8,17.8,31.3,31.3,31.3,27.5,36.3,36.3,36.3
12,24.5,24.5,22.1,22.1,20.3,20.3,22.1,22.1,20.3,20.3,27.5,24.5,24.5
13,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,24.5,22.1,22.1
14,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
15,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
16,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
17,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,27.5,24.5,24.5,24.5
18,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,36.3,36.3,50.9,50.9
19,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,22.1,20.3,24.5,24.5
20,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
21,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
22,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,36.3,36.3,31.3,31.3,31.3
23,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,24.5,24.5,24.5,24.5,24.5
24,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1
25,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
26,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
27,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5
28,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,36.3,36.3
29,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,27.5,27.5
30,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
31,50.9,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
32,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
33,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
34,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2
35,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6
36,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
37,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8
38,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
39,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
40,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9
41,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
42,50.9,36.3,36.3,36.3,31.3,31.3,31.3,50.9,50.9,42.7,42.7,42.7,42.7
43,22.1,20.3,20.3,20.3,18.9,18.9,17.8,24.5,22.1,22.1,22.1,22.1,22.1
44,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
45,22.1,20.3,20.3,20.3,20.3,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
46,20.3,18.9,18.9,17.8,17.8,22.1,24.5,24.5,50.9,50.9,50.9,61.6,61.6
47,20.3,20.3,18.9,17.8,17.8,17.8,18.9,17.8,20.3,20.3,20.3,20.3,20.3
