,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.22,0.0,0.0,0.0,161475782.0,4106893.0,2782296679.8,0.0
1,1.2,0.01,0.03,952291.71,161475782.0,4045720.34,2709414966.78,0.0254
2,1.19,0.03,0.04,1619194.64,161475782.0,3997439.53,2661235235.16,0.0229
3,1.18,0.04,0.06,2256295.95,161475782.0,3957647.42,2628126491.88,0.0216
4,1.17,0.04,0.06,2639261.61,161475782.0,3922175.72,2604658236.36,0.0206
5,1.15,0.05,0.07,3066541.23,161475782.0,3883134.97,2580017186.57,0.0227
6,1.15,0.06,0.08,3278996.37,161475782.0,3856038.02,2568964181.98,0.0194
7,1.14,0.06,0.08,3416115.06,161475782.0,3840640.36,2562418989.22,0.0172
8,1.13,0.07,0.08,3638589.97,161475782.0,3817660.2,2552759629.83,0.0176
9,1.13,0.08,0.08,3836472.74,161475782.0,3798614.12,2546063888.19,0.0188
10,1.12,0.08,0.09,3939963.21,161475782.0,3783445.54,2542787274.31,0.0167
11,1.12,0.08,0.09,4038357.06,161475782.0,3760805.66,2537394064.63,0.0195
12,1.12,0.08,0.09,4038357.06,161475782.0,3760805.66,2537394064.63,0.0134
