,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,5175.952,5145.00347037018,5141.6892714925225,5120.438651761764,5115.973847838604,5280.91043139871,5245.0882081826085,5184.967677170526,5189.07377769873,5165.744861117268,5148.943620619035,5134.873735486183,5121.387260254338,5115.7321118757645,5547.828735485274,5512.660138446932,5506.154777427321,5499.455398347599,5487.117809529348,5475.4962177787265,5475.4962177787265
1,4735.682,4678.262289751971,4650.5049679354015,4692.288887262401,4749.365141978535,5666.866794583891,5627.933437287088,5562.54043940223,5546.188626253501,5521.139195268281,5494.221839423607,5471.369255589877,5449.659763137866,5439.62264849867,5422.5331302455,5388.307921062181,5381.979102045797,5375.513131979859,5363.5054405945175,5355.925994912209,5355.925994912209
2,4613.652,4552.455733409405,4508.999538574743,4650.781138820927,5093.662514289057,5311.60001,5275.0289755092,5213.67058312169,5192.707064514322,5169.354514491285,5169.484451714821,5179.784861698396,5179.900178226474,5183.5316854206385,5306.110060310852,5316.8049750508435,5310.548203687108,5312.621992748249,5300.719779857957,5327.600523565106,5327.600523565106
3,4451.304,4390.103788021001,4589.699415062431,4638.051098472573,5704.401386551836,5664.367910675312,5625.3660591529815,5559.965712388305,5536.551733916691,5511.5397523919355,5484.5704042059115,5461.392209728827,5439.599990000001,5429.630589795122,5478.42186864446,5442.753924921014,5436.331627141976,5429.802041721327,5417.6172667376695,5440.962187068842,5440.962187068842
4,4482.878,4421.340874078893,4991.60001,4940.3959398814195,4920.204495017439,4891.883814198616,4917.927209924343,5531.340938366571,5507.992841584798,5483.105486381789,5456.24975840303,5433.130349036878,5411.399713282085,5401.408499221422,5370.50331028818,5335.545192812186,5329.254630716901,5322.774675339027,5310.824173299706,5372.4210150671,5372.4210150671
5,4231.296,4366.871742902359,5853.848296916764,5791.59678190308,5742.757619187849,5702.447501588602,5663.181980391597,5597.292490210126,5573.721820190047,5548.537160944059,5521.359960067746,5497.963778596974,5475.9706447599165,5465.857533746888,5434.562127504382,5399.184399453172,5392.834749513321,5386.279645729344,5374.215324393884,5374.953412174567,5374.953412174567
6,4107.71,5950.563831003862,5877.5446555040035,5815.041157197275,5766.004445207949,5725.5308829774995,5686.107163922367,5619.951243212168,5596.270678318645,5570.9901762261725,5543.71164108411,5520.222185473078,5498.143618173363,5487.990243624831,5456.710900542045,5421.1866094807965,5415.210481344384,5408.764200157895,5411.700200863536,5400.4665834129455,5400.4665834129455
7,4309.829,5222.2491216811295,5158.167934295998,5103.336913080633,5060.35186368568,5024.955003205349,5243.446760243955,5182.457709760969,5160.9629228415315,5138.230073383158,5200.347035669447,5178.372995794193,5190.2820975863815,5180.7155417346075,5248.542107206188,5260.334441241661,5271.735496478506,5275.795494061721,5316.40599752087,5305.1506057268525,5305.1506057268525
8,4436.673,4558.160274925811,4525.884499299149,5050.982569763135,5008.431153248515,4973.35107455871,5731.47224486481,5664.787352494656,5640.884152879234,5615.3955863527035,5587.892691541288,5564.214943126738,5541.957055955115,5531.72157428363,5500.047769211824,5464.235502356245,5457.788464968011,5451.143438348383,5438.89615305566,5427.370823757609,5427.370823757609
9,4429.556,4439.600750491777,4530.243537416505,5786.944007808999,5738.144080875369,5697.866221024754,5658.63194969048,5592.79437494946,5569.271443830707,5544.10651438238,5516.9506385859095,5493.572883056686,5471.596243086696,5461.490675773316,5430.219959334824,5394.8674794327935,5388.5126793398495,5381.955387530848,5369.878847125929,5358.507157978636,5358.507157978636
