,0,1,2,3,4,5
0,15.1,14.6,14.4,14.3,14.6,14.6
1,14.3,14.3,14.3,14.3,18.9,18.9
2,14.0,14.0,14.0,14.0,14.0,14.0
3,14.2,14.2,14.6,14.5,14.5,14.5
4,14.0,14.0,14.4,14.3,14.3,14.3
5,14.0,14.0,14.2,14.1,14.0,14.0
6,14.0,22.1,18.9,17.8,17.0,17.0
7,14.0,14.6,14.5,15.8,15.8,15.8
8,14.3,14.2,14.0,27.5,24.5,24.5
9,14.3,14.1,14.0,14.6,14.6,14.6
10,14.6,14.3,14.5,14.8,14.8,14.8
11,14.1,14.0,14.0,14.2,14.3,14.3
12,15.1,14.6,14.4,14.3,14.4,14.4
13,14.6,14.3,14.2,14.2,14.2,14.2
14,14.6,14.4,14.3,14.2,14.2,14.2
15,18.9,16.3,15.4,15.1,14.8,14.8
16,20.3,17.0,15.8,15.4,15.1,15.1
17,61.6,36.3,24.5,22.1,20.3,20.3
18,61.6,31.3,24.5,22.1,36.3,36.3
19,14.4,14.2,14.1,14.0,14.4,14.4
20,15.4,14.6,14.5,14.4,14.3,14.3
21,22.1,17.8,16.3,15.8,15.4,15.4
22,17.8,15.8,15.4,14.8,14.6,14.6
23,24.5,18.9,17.0,16.3,15.8,15.8
24,75.2,36.3,27.5,24.5,22.1,22.1
25,50.9,31.3,22.1,20.3,20.3,20.3
26,61.6,36.3,24.5,22.1,22.1,22.1
27,16.3,15.4,14.8,14.6,14.5,14.5
28,14.2,22.1,17.8,17.0,17.0,17.0
29,14.0,27.5,22.1,20.3,18.9,18.9
30,14.0,15.8,15.4,14.8,14.8,14.8
31,14.0,14.2,20.3,18.9,17.8,17.8
32,14.2,14.0,36.3,31.3,27.5,27.5
33,14.2,14.0,14.5,14.5,14.3,14.3
34,15.1,14.6,14.5,14.3,14.3,14.3
35,24.5,18.9,17.0,16.3,15.8,15.8
36,61.6,144.6,92.8,61.6,61.6,61.6
37,14.0,14.3,14.2,14.1,14.0,14.0
38,24.5,20.3,17.8,17.0,15.8,15.8
39,42.7,24.5,22.1,20.3,17.8,17.8
40,230.4,115.5,61.6,50.9,36.3,36.3
41,115.5,50.9,36.3,31.3,24.5,24.5
42,36.3,24.5,20.3,18.9,17.8,17.8
43,17.0,15.4,14.8,14.8,14.6,14.6
44,14.6,14.3,14.2,14.1,14.0,14.0
45,14.5,14.3,14.6,15.8,18.9,18.9
46,14.2,14.0,14.0,14.0,14.2,14.2
47,15.8,14.8,14.6,14.5,14.4,14.4
