,0,1
0,14.0,14.0
1,14.0,14.0
2,14.0,14.0
3,14.8,14.6
4,14.0,14.0
5,14.0,14.0
6,14.0,14.3
7,14.0,14.2
8,15.4,15.4
9,14.0,14.6
10,17.0,17.0
11,14.0,15.8
12,14.0,14.3
13,15.8,15.8
14,27.5,24.5
15,14.8,14.6
16,17.8,14.3
17,14.0,18.9
18,14.0,14.2
19,22.1,14.8
20,20.3,22.1
21,15.8,14.6
22,14.8,14.3
23,15.4,15.4
24,17.0,22.1
25,14.6,16.3
26,14.0,14.0
27,15.8,20.3
28,15.4,22.1
29,16.3,16.3
30,15.8,22.1
31,20.3,15.4
32,61.6,14.8
33,36.3,15.1
34,20.3,31.3
35,31.3,18.9
36,36.3,14.5
37,15.8,15.8
38,17.0,31.3
39,14.0,15.4
40,36.3,17.8
41,17.8,14.4
42,17.0,17.8
43,14.3,14.8
44,14.3,14.8
45,15.8,14.8
46,27.5,42.7
47,230.4,27.5
